Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Ryan Fitzpatrick,BUF,BUF@BAL,37.0,43,29,382,4,2,0,4,20,0,0,0,0,0,0,0,0
Carson Palmer,CIN,CIN@ATL,34.0,50,36,412,3,0,0,0,0,0,0,0,0,0,0,0,0
Eli Manning,NYG,NYG@DAL,30.0,35,25,306,4,3,0,1,-1,0,0,0,0,0,0,0,0
Matt Ryan,ATL,CIN@ATL,29.0,33,24,299,3,1,1,1,5,0,0,0,0,0,0,0,0
Joe Flacco,BAL,BUF@BAL,27.0,31,16,250,3,0,0,2,-1,0,0,0,0,0,0,1,0
Kerry Collins,TEN,PHI@TEN,24.0,31,17,276,3,2,0,0,0,0,0,0,0,0,0,1,0
Ben Roethlisberger,PIT,PIT@MIA,23.0,27,19,302,2,0,0,5,1,0,0,0,0,0,0,1,0
Matt Moore,CAR,SF@CAR,22.0,41,28,308,2,1,0,1,3,0,0,0,0,0,0,0,0
Jason Campbell,OAK,OAK@DEN,21.0,20,12,204,2,0,0,1,15,0,0,0,0,0,0,0,0
Jon Kitna,DAL,NYG@DAL,20.0,33,16,187,2,0,1,0,0,0,0,0,0,0,0,1,0
Aaron Rodgers,GB,MIN@GB,20.0,34,21,295,2,2,0,3,14,0,0,0,0,0,0,0,0
Matt Cassel,KC,JAX@KC,19.0,18,13,193,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew Brees,NO,CLE@NO,18.0,56,37,356,2,4,0,0,0,0,0,0,0,0,0,0,0
Josh Freeman,TB,STL@TB,18.0,40,23,212,1,0,0,5,40,0,0,0,0,0,0,0,0
Kyle Orton,DEN,OAK@DEN,18.0,29,12,198,2,1,0,2,21,0,0,0,0,0,0,1,0
Todd Bouman,JAX,JAX@KC,16.0,34,18,222,2,2,0,2,8,0,0,0,0,0,0,0,0
Sam Bradford,STL,STL@TB,16.0,26,13,126,2,0,0,2,2,0,0,0,0,0,0,1,0
Philip Rivers,SD,NE@SD,16.0,50,34,336,1,1,0,6,9,0,0,0,0,0,0,1,0
Chad Henne,MIA,PIT@MIA,14.0,36,23,257,1,1,0,0,0,0,0,0,0,0,0,0,0
Matt Hasselbeck,SEA,ARI@SEA,13.0,38,20,192,1,0,0,2,11,0,0,0,0,0,0,1,0
Tom Brady,NE,NE@SD,12.0,32,19,159,1,0,0,2,1,0,0,0,0,0,0,0,0
Kevin Kolb,PHI,PHI@TEN,11.0,48,26,231,1,2,0,3,18,0,0,0,0,0,0,1,0
Alex Smith,SF,SF@CAR,11.0,19,9,129,1,0,0,0,0,0,0,0,0,0,0,0,0
Donovan McNabb,WAS,WAS@CHI,10.0,32,17,200,1,2,0,5,-2,0,0,0,0,0,0,0,0
Jay Cutler,CHI,WAS@CHI,8.0,40,26,281,1,4,0,1,0,0,0,0,0,0,0,1,0
Brett Favre,MIN,MIN@GB,8.0,29,16,212,1,3,0,0,0,0,0,0,0,0,0,0,0
Tony Romo,DAL,NYG@DAL,7.0,7,5,39,1,0,0,0,0,0,0,0,0,0,0,0,0
Colt McCoy,CLE,CLE@NO,4.0,16,9,74,0,0,0,5,-5,0,0,1,13,0,0,0,0
Derek Anderson,ARI,ARI@SEA,3.0,17,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Boller,OAK,OAK@DEN,1.0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0
David Carr,SF,SF@CAR,0.0,13,5,67,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Flynn,GB,MIN@GB,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Hall,ARI,ARI@SEA,-2.0,16,4,36,0,1,0,0,0,0,0,0,0,0,0,1,0
