Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,HOU,IND@HOU,42.0,0,0,0,0,0,0,33,231,3,0,1,7,0,0,0,0
Matt Forte,CHI,DET@CHI,38.0,0,0,0,0,0,0,17,50,0,0,7,151,2,0,1,0
Peyton Manning,IND,IND@HOU,35.0,57,40,433,3,0,0,0,0,0,0,0,0,0,0,0,0
Chad Johnson,CIN,CIN@NE,33.0,0,0,0,0,0,0,0,0,0,0,12,159,1,0,0,0
Austin Collie,IND,IND@HOU,32.0,0,0,0,0,0,0,0,0,0,0,11,163,1,0,1,0
Miles Austin,DAL,DAL@WAS,30.0,0,0,0,0,0,0,0,0,0,0,10,146,1,0,0,0
Chris Johnson,TEN,OAK@TEN,30.0,0,0,0,0,0,0,27,142,2,0,4,8,0,0,0,0
Hakeem Nicks,NYG,CAR@NYG,29.0,0,0,0,0,0,0,0,0,0,0,4,75,3,0,0,0
Tom Brady,NE,CIN@NE,28.0,35,25,258,3,0,0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,OAK,OAK@TEN,26.0,0,0,0,0,0,0,18,95,0,0,6,55,1,0,0,0
Wes Welker,NE,CIN@NE,26.0,0,0,0,0,0,0,0,0,0,0,8,64,2,0,0,0
Dallas Clark,IND,IND@HOU,25.0,0,0,0,0,0,0,0,0,0,0,11,80,1,0,0,0
Jay Cutler,CHI,DET@CHI,25.0,35,23,372,2,1,0,5,22,0,0,0,0,0,0,1,0
David Garrard,JAX,DEN@JAX,25.0,21,16,170,3,0,0,7,10,0,0,0,0,0,0,0,0
Roddy White,ATL,ATL@PIT,24.0,0,0,0,0,0,0,0,0,0,0,13,111,0,0,0,0
Carson Palmer,CIN,CIN@NE,23.0,50,34,345,2,1,0,4,9,0,0,0,0,0,0,0,0
Philip Rivers,SD,SD@KC,23.0,39,22,298,2,0,0,3,5,0,0,0,0,0,0,0,0
Michael Vick,PHI,GB@PHI,23.0,24,16,175,1,0,0,11,103,0,0,0,0,0,0,0,0
Matt Hasselbeck,SEA,SF@SEA,22.0,23,18,170,2,1,0,2,4,1,0,0,0,0,0,0,0
