Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Kenny Britt,TEN,PHI@TEN,47.0,0,0,0,0,0,0,0,0,0,0,7,225,3,0,0,0
Roddy White,ATL,CIN@ATL,44.0,0,0,0,0,0,0,0,0,0,0,11,201,2,1,1,0
Lee Evans,BUF,BUF@BAL,34.0,0,0,0,0,0,0,0,0,0,0,6,105,3,0,0,0
David Gettis,CAR,SF@CAR,32.0,0,0,0,0,0,0,0,0,0,0,8,125,2,0,0,0
Hakeem Nicks,NYG,NYG@DAL,31.0,0,0,0,0,0,0,0,0,0,0,9,108,2,0,0,0
Stevie Johnson,BUF,BUF@BAL,29.0,0,0,0,0,0,0,0,0,0,0,8,158,1,0,0,0
Marques Colston,NO,CLE@NO,27.0,0,0,0,0,0,0,0,0,0,0,10,112,1,0,0,0
Chad Johnson,CIN,CIN@ATL,26.0,0,0,0,0,0,0,0,0,0,0,10,108,1,0,0,0
Hines Ward,PIT,PIT@MIA,26.0,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
Jordan Shipley,CIN,CIN@ATL,25.0,0,0,0,0,0,0,0,0,0,0,6,131,1,0,0,0
Steve Smith,NYG,NYG@DAL,25.0,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
Mike Williams,SEA,ARI@SEA,25.0,0,0,0,0,0,0,0,0,0,0,11,87,1,0,0,0
Dwayne Bowe,KC,JAX@KC,23.0,0,0,0,0,0,0,0,0,0,0,3,81,2,0,0,0
Terrell Owens,CIN,CIN@ATL,23.0,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Anquan Boldin,BAL,BUF@BAL,21.0,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
Dez Bryant,DAL,NYG@DAL,21.0,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,0
Percy Harvin,MIN,MIN@GB,21.0,0,0,0,0,0,0,3,41,1,0,5,65,0,0,0,0
Johnny Knox,CHI,WAS@CHI,20.0,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Greg Jennings,GB,MIN@GB,19.0,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0
Davone Bess,MIA,PIT@MIA,18.0,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0
Santana Moss,WAS,WAS@CHI,17.0,0,0,0,0,0,0,1,-2,0,0,5,63,1,0,0,0
Patrick Crayton,NE,NE@SD,15.0,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
Brandon LaFell,CAR,SF@CAR,15.0,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
Riley Cooper,PHI,PHI@TEN,14.0,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
James Jones,GB,MIN@GB,14.0,0,0,0,0,0,0,0,0,0,0,4,107,0,0,0,0
Danny Amendola,STL,STL@TB,13.0,0,0,0,0,0,0,1,21,0,0,3,29,1,0,0,0
Mario Manningham,NYG,NYG@DAL,13.0,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0
Roscoe Parrish,BUF,BUF@BAL,13.0,0,0,0,0,0,0,1,6,0,0,8,57,0,0,0,0
Mike Wallace,PIT,PIT@MIA,13.0,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0
Mike Williams,TB,STL@TB,13.0,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
Jason Avant,PHI,PHI@TEN,12.0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
Randy Moss,MIN,MIN@GB,12.0,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Mike Sims-Walker,JAX,JAX@KC,12.0,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Earl Bennett,CHI,WAS@CHI,11.0,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Craig Davis,SD,NE@SD,11.0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
Dexter McCluster,KC,JAX@KC,11.0,0,0,0,0,0,0,4,28,0,0,5,41,0,0,0,0
Jeremy Maclin,PHI,PHI@TEN,10.0,0,0,0,0,0,0,1,14,0,0,5,42,0,0,0,0
Brandon Marshall,MIA,PIT@MIA,10.0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Jabar Gaffney,DEN,OAK@DEN,9.0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Brian Hartline,MIA,PIT@MIA,9.0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,1,0
Lance Moore,NO,CLE@NO,9.0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Brian Finneran,ATL,CIN@ATL,8.0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Devin Hester,CHI,WAS@CHI,8.0,0,0,0,0,0,0,2,5,0,0,5,30,0,0,0,0
Steve Smith,CAR,SF@CAR,8.0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,1,0
Deion Branch,NE,NE@SD,7.0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Deon Butler,SEA,ARI@SEA,7.0,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Michael Crabtree,SF,SF@CAR,7.0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Anthony Armstrong,WAS,WAS@CHI,6.0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Miles Austin,DAL,NYG@DAL,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Larry Fitzgerald,ARI,ARI@SEA,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Derrick Mason,BAL,BUF@BAL,6.0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Jordy Nelson,GB,MIN@GB,6.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Sammie Stroughter,TB,STL@TB,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Wes Welker,NE,NE@SD,6.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Early Doucet,ARI,ARI@SEA,5.0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Jacoby Ford,OAK,OAK@DEN,5.0,0,0,0,0,0,0,2,29,0,0,2,15,0,0,0,0
Michael Jenkins,ATL,CIN@ATL,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Brandon Lloyd,DEN,OAK@DEN,5.0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0
Robert Meachem,NO,CLE@NO,5.0,0,0,0,0,0,0,1,2,0,0,2,31,0,0,0,0
Josh Morgan,SF,SF@CAR,5.0,0,0,0,0,0,0,1,4,0,0,2,34,0,0,0,0
Andre Roberts,ARI,ARI@SEA,5.0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0
Brian Robiskie,CLE,CLE@NO,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Tiquan Underwood,JAX,JAX@KC,5.0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Damian Williams,TEN,PHI@TEN,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Seyi Ajirotutu,SD,NE@SD,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Bernard Berrian,MIN,MIN@GB,4.0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
Devery Henderson,NO,CLE@NO,4.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Nick Miller,OAK,OAK@DEN,4.0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
Louis Murphy,OAK,OAK@DEN,4.0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
David Nelson,BUF,BUF@BAL,4.0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Eddie Royal,DEN,OAK@DEN,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Ramses Barden,NYG,NYG@DAL,3.0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Chansi Stuckey,CLE,CLE@NO,3.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Andre Caldwell,CIN,CIN@ATL,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Terrance Copper,KC,JAX@KC,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Joshua Cribbs,CLE,CLE@NO,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Brandon Gibson,STL,STL@TB,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Richard Goodman,SD,NE@SD,2.0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0
Chad Hall,PHI,PHI@TEN,2.0,0,0,0,0,0,0,4,19,0,0,1,5,0,0,0,0
Antwaan Randle El,PIT,PIT@MIA,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Laurent Robinson,STL,STL@TB,2.0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Brandon Stokley,SEA,ARI@SEA,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Danario Alexander,STL,STL@TB,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Arrelious Benn,TB,STL@TB,1.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Lavelle Hawkins,TEN,PHI@TEN,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Max Komar,ARI,ARI@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ben Obomanu,SEA,ARI@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Emmanuel Sanders,PIT,PIT@MIA,1.0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0
Micheal Spurlock,TB,STL@TB,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Brandon Tate,NE,NE@SD,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Roberto Wallace,MIA,PIT@MIA,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Nate Washington,TEN,PHI@TEN,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Yamon Figurs,CLE,CLE@NO,0.0,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0
Demaryius Thomas,DEN,OAK@DEN,0.0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,1,0
Mike Thomas,JAX,JAX@KC,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
