Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Atlanta FalconsATL,ATL,ATL@SEA,18.0,2.0,2,0,1,0,1,18,143,91,234,,,,,,
New England PatriotsNE,NE,GB@NE,16.0,5.0,1,0,1,0,1,27,226,143,369,,,,,,
San Diego ChargersSD,SD,SF@SD,15.0,6.0,1,0,0,0,0,7,131,61,192,,,,,,
New York JetsNYJ,NYJ,NYJ@PIT,15.0,3.0,0,1,0,0,1,17,232,146,378,,,,,,
Carolina PanthersCAR,CAR,ARI@CAR,14.0,3.0,1,0,1,0,0,12,175,43,218,,,,,,
Kansas City ChiefsKC,KC,KC@STL,14.0,3.0,2,0,0,0,0,13,155,69,224,,,,,,
Philadelphia EaglesPHI,PHI,PHI@NYG,12.0,2.0,1,0,1,0,1,31,264,100,364,,,,,,
Indianapolis ColtsIND,IND,JAX@IND,12.0,1.0,1,0,1,0,1,24,289,67,356,,,,,,
Buffalo BillsBUF,BUF,BUF@MIA,11.0,3.0,1,0,1,0,0,14,261,65,326,,,,,,
Dallas CowboysDAL,DAL,WAS@DAL,11.0,5.0,2,0,1,0,0,30,286,55,341,,,,,,
Tennessee TitansTEN,TEN,HOU@TEN,10.0,4.0,1,0,0,0,0,17,293,30,323,,,,,,
New York GiantsNYG,NYG,PHI@NYG,9.0,3.0,1,0,2,0,0,38,221,197,418,,,,,,
Miami DolphinsMIA,MIA,BUF@MIA,8.0,2.0,1,0,0,0,0,17,211,71,282,,,,,,
Arizona CardinalsARI,ARI,ARI@CAR,8.0,2.0,0,0,1,0,0,19,126,177,303,,,,,,
Cincinnati BengalsCIN,CIN,CLE@CIN,8.0,4.0,0,0,0,0,0,17,219,59,278,,,,,,
Detroit LionsDET,DET,DET@TB,7.0,3.0,0,0,0,0,0,20,227,176,403,,,,,,
Oakland RaidersOAK,OAK,DEN@OAK,7.0,2.0,0,1,1,0,0,23,129,106,235,,,,,,
Jacksonville JaguarsJAX,JAX,JAX@IND,7.0,1.0,0,0,0,0,1,34,221,155,376,,,,,,
Baltimore RavensBAL,BAL,NO@BAL,6.0,3.0,1,0,0,0,0,24,242,27,269,,,,,,
S,STL,KC@STL,6.0,3.0,1,0,0,0,0,27,173,210,383,,,,,,
Denver BroncosDEN,DEN,DEN@OAK,6.0,0.0,2,0,1,0,0,39,238,264,502,,,,,,
Houston TexansHOU,HOU,HOU@TEN,5.0,3.0,1,0,0,0,0,31,212,147,359,,,,,,
Cleveland BrownsCLE,CLE,CLE@CIN,4.0,0.0,0,0,0,0,0,19,209,188,397,,,,,,
New Orleans SaintsNO,NO,NO@BAL,3.0,3.0,0,0,0,0,0,30,148,208,356,,,,,,
Seattle SeahawksSEA,SEA,ATL@SEA,3.0,1.0,1,0,0,0,0,34,168,98,266,,,,,,
Green Bay PackersGB,GB,GB@NE,3.0,3.0,0,0,0,0,0,31,136,113,249,,,,,,
Minnesota VikingsMIN,MIN,CHI@MIN,3.0,1.0,1,0,0,0,0,40,189,104,293,,,,,,
Pittsburgh SteelersPIT,PIT,NYJ@PIT,2.0,1.0,0,0,0,0,0,22,170,106,276,,,,,,
Washington RedskinsWAS,WAS,WAS@DAL,2.0,2.0,0,0,0,0,0,33,300,134,434,,,,,,
San Francisco 49ersSF,SF,SF@SD,1.0,1.0,0,0,0,0,0,34,266,108,374,,,,,,
Tampa Bay BuccaneersTB,TB,DET@TB,1.0,0.0,0,0,0,0,0,23,252,181,433,,,,,,
