Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Josh Scobee,JAX,JAX@BUF,18.0,3,3,5,5,0,,,,,,,,,,,
Jason Hanson,DET,STL@DET,14.0,5,5,3,3,0,,,,,,,,,,,
Robbie Gould,CHI,CHI@CAR,13.0,2,2,3,3,1,,,,,,,,,,,
Adam Vinatieri,IND,KC@IND,13.0,1,1,4,4,0,,,,,,,,,,,
Rob Bironas,TEN,TEN@DAL,12.0,4,4,2,2,1,,,,,,,,,,,
Jay Feely,ARI,NO@ARI,12.0,3,3,3,3,0,,,,,,,,,,,
David Buehler,DAL,TEN@DAL,11.0,3,3,3,2,1,,,,,,,,,,,
Sebastian Janikowski,OAK,SD@OAK,11.0,3,3,2,2,1,,,,,,,,,,,
Graham Gano,WAS,GB@WAS,10.0,1,1,4,3,0,,,,,,,,,,,
Lawrence Tynes,NYG,NYG@HOU,10.0,4,4,2,2,0,,,,,,,,,,,
David Akers,PHI,PHI@SF,9.0,3,3,3,2,0,,,,,,,,,,,
Mason Crosby,GB,GB@WAS,9.0,1,1,4,2,1,,,,,,,,,,,
Nate Kaeding,SD,SD@OAK,9.0,3,3,2,2,0,,,,,,,,,,,
Ryan Succop,KC,KC@IND,9.0,0,0,4,3,0,,,,,,,,,,,
Matt Bryant,ATL,ATL@CLE,8.0,2,2,3,2,0,,,,,,,,,,,
John Carney,NO,NO@ARI,8.0,2,2,3,2,0,,,,,,,,,,,
John Kasay,CAR,CHI@CAR,8.0,0,0,3,2,1,,,,,,,,,,,
Rian Lindell,BUF,JAX@BUF,8.0,2,2,2,2,0,,,,,,,,,,,
Joe Nedney,SF,PHI@SF,8.0,3,3,2,1,1,,,,,,,,,,,
Billy Cundiff,BAL,DEN@BAL,7.0,4,4,1,1,0,,,,,,,,,,,
Mike Nugent,CIN,TB@CIN,7.0,1,1,2,2,0,,,,,,,,,,,
Connor Barth,TB,TB@CIN,6.0,3,3,1,1,0,,,,,,,,,,,
Josh Brown,STL,STL@DET,6.0,0,0,2,2,0,,,,,,,,,,,
Matt Prater,DEN,DEN@BAL,5.0,2,2,1,1,0,,,,,,,,,,,
Phil Dawson,CLE,ATL@CLE,4.0,1,1,1,1,0,,,,,,,,,,,
Neil Rackers,HOU,NYG@HOU,4.0,1,1,1,1,0,,,,,,,,,,,
Ryan Longwell,MIN,MIN@NYJ,2.0,2,2,0,0,0,,,,,,,,,,,
