Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Neil Rackers,HOU,HOU@DEN,15.0,2,2,3,3,2,,,,,,,,,,,
Josh Brown,STL,SF@STL,11.0,2,2,3,3,0,,,,,,,,,,,
David Buehler,DAL,DAL@ARI,10.0,3,2,2,2,1,,,,,,,,,,,
Nick Folk,NYJ,NYJ@CHI,10.0,4,4,2,2,0,,,,,,,,,,,
Shayne Graham,NE,NE@BUF,10.0,4,4,2,2,0,,,,,,,,,,,
Dave Rayner,DET,DET@MIA,10.0,4,4,2,2,0,,,,,,,,,,,
Ryan Succop,KC,TEN@KC,10.0,4,4,3,2,0,,,,,,,,,,,
Dan Carpenter,MIA,DET@MIA,9.0,3,3,2,2,0,,,,,,,,,,,
Mason Crosby,GB,NYG@GB,9.0,6,6,1,1,0,,,,,,,,,,,
Jay Feely,ARI,DAL@ARI,9.0,3,3,3,2,0,,,,,,,,,,,
Shaun Suisham,PIT,CAR@PIT,9.0,3,3,3,2,0,,,,,,,,,,,
Connor Barth,TB,SEA@TB,8.0,5,5,2,1,0,,,,,,,,,,,
Billy Cundiff,BAL,BAL@CLE,8.0,2,2,2,2,0,,,,,,,,,,,
Graham Gano,WAS,WAS@JAX,8.0,2,2,2,2,0,,,,,,,,,,,
Robbie Gould,CHI,NYJ@CHI,8.0,5,5,2,1,0,,,,,,,,,,,
Nate Kaeding,SD,SD@CIN,8.0,2,2,2,2,0,,,,,,,,,,,
Garrett Hartley,NO,NO@ATL,7.0,2,2,1,1,1,,,,,,,,,,,
Adam Vinatieri,IND,IND@OAK,7.0,4,4,1,1,0,,,,,,,,,,,
Stephen Hauschka,HOU,HOU@DEN,6.0,3,3,1,1,0,,,,,,,,,,,
Ryan Longwell,MIN,MIN@PHI,6.0,3,3,1,1,0,,,,,,,,,,,
Jeff Reed,SF,SF@STL,5.0,2,2,2,1,0,,,,,,,,,,,
Josh Scobee,JAX,WAS@JAX,5.0,2,2,2,1,0,,,,,,,,,,,
Lawrence Tynes,NYG,NYG@GB,5.0,2,2,1,1,0,,,,,,,,,,,
Phil Dawson,CLE,BAL@CLE,4.0,1,1,1,1,0,,,,,,,,,,,
Clint Stitser,SD,SD@CIN,4.0,5,4,0,0,0,,,,,,,,,,,
John Kasay,CAR,CAR@PIT,3.0,0,0,1,1,0,,,,,,,,,,,
Rian Lindell,BUF,NE@BUF,3.0,0,0,1,1,0,,,,,,,,,,,
David Akers,PHI,MIN@PHI,2.0,2,2,1,0,0,,,,,,,,,,,
Rob Bironas,TEN,TEN@KC,2.0,2,2,0,0,0,,,,,,,,,,,
Matt Bryant,ATL,NO@ATL,2.0,2,2,0,0,0,,,,,,,,,,,
Olindo Mare,SEA,SEA@TB,1.0,1,1,0,0,0,,,,,,,,,,,
