Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Michael Vick,PHI,PHI@NYG,44.0,35,21,242,3,1,0,10,130,1,0,0,0,0,0,0,0
Rex Grossman,WAS,WAS@DAL,35.0,43,25,322,4,2,2,1,-1,0,0,0,0,0,0,1,0
Eli Manning,NYG,PHI@NYG,33.0,39,23,289,4,1,0,0,0,0,0,0,0,0,0,0,0
Philip Rivers,SD,SF@SD,28.0,25,19,273,3,0,0,0,0,0,0,0,0,0,0,0,0
Drew Brees,NO,NO@BAL,26.0,46,29,267,3,1,0,0,0,0,0,0,0,0,0,0,0
Matt Flynn,GB,GB@NE,26.0,37,24,251,3,1,0,3,13,0,0,0,0,0,0,1,0
Jon Kitna,DAL,WAS@DAL,25.0,37,25,305,2,0,0,4,11,0,0,0,0,0,0,0,0
Tim Tebow,DEN,DEN@OAK,24.0,16,8,138,1,0,0,8,78,1,0,0,0,0,0,0,0
Jay Cutler,CHI,CHI@MIN,23.0,24,14,194,3,1,0,1,-1,0,0,0,0,0,0,0,0
Matt Schaub,HOU,HOU@TEN,23.0,54,35,325,2,1,0,0,0,0,0,0,0,0,0,0,0
Matt Ryan,ATL,ATL@SEA,22.0,35,20,174,3,1,0,6,6,0,0,0,0,0,0,0,0
David Garrard,JAX,JAX@IND,21.0,38,24,294,2,1,0,4,8,0,0,0,0,0,0,0,0
Peyton Manning,IND,JAX@IND,21.0,39,29,229,2,0,0,0,0,0,0,0,0,0,0,0,0
Colt McCoy,CLE,CLE@CIN,21.0,25,19,243,2,0,0,0,0,0,0,0,0,0,0,0,0
Kerry Collins,TEN,HOU@TEN,19.0,24,14,237,2,1,0,2,-2,0,0,0,0,0,0,0,0
Ryan Fitzpatrick,BUF,BUF@MIA,19.0,26,16,223,2,1,0,3,19,0,0,0,0,0,0,0,0
Tom Brady,NE,GB@NE,18.0,24,15,163,2,0,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,BAL,NO@BAL,18.0,20,10,172,2,0,0,1,2,0,0,0,0,0,0,0,0
Josh Freeman,TB,DET@TB,18.0,32,21,251,1,0,0,5,29,0,0,0,0,0,0,0,0
Ben Roethlisberger,PIT,NYJ@PIT,18.0,44,23,264,1,0,0,2,25,0,0,0,0,0,0,0,0
Drew Stanton,DET,DET@TB,18.0,37,23,252,1,0,0,2,24,0,0,0,0,0,0,0,0
Jason Campbell,OAK,DEN@OAK,15.0,26,15,238,1,2,0,5,41,0,0,0,0,0,0,0,0
Chad Henne,MIA,BUF@MIA,15.0,45,33,276,1,1,0,0,0,0,0,0,0,0,0,0,0
Mark Sanchez,NYJ,NYJ@PIT,13.0,29,19,170,0,0,0,3,15,1,0,0,0,0,0,0,0
Matt Cassel,KC,KC@STL,12.0,29,15,184,1,1,0,6,17,0,0,0,0,0,0,0,0
Jimmy Clausen,CAR,ARI@CAR,12.0,19,13,141,1,0,0,5,14,0,0,0,0,0,0,0,0
Charlie Whitehurst,SEA,ATL@SEA,12.0,16,8,83,0,0,1,3,10,1,0,0,0,0,0,0,0
Joe Webb,MIN,CHI@MIN,10.0,26,15,129,0,2,0,6,38,1,0,0,0,0,0,0,0
Carson Palmer,CIN,CLE@CIN,8.0,23,14,209,0,0,0,5,-1,0,0,0,0,0,0,0,0
Brett Favre,MIN,CHI@MIN,6.0,7,5,63,1,1,0,1,0,0,0,0,0,0,0,0,0
John Skelton,ARI,ARI@CAR,5.0,33,17,196,0,1,0,2,10,0,0,0,0,0,0,1,0
Alex Smith,SF,SF@SD,4.0,29,19,165,0,1,0,1,6,0,0,0,0,0,0,0,0
Sam Bradford,STL,KC@STL,3.0,43,21,181,0,2,0,2,2,0,0,0,0,0,0,0,0
Josh Johnson,TB,DET@TB,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Volek,SD,SF@SD,0.0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
Matt Hasselbeck,SEA,ATL@SEA,-3.0,17,10,71,0,2,0,2,4,0,0,0,0,0,0,1,0
