Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Connor Barth,TB,TB@NO,11.0,2,2,3,3,0,,,,,,,,,,,
Shaun Suisham,PIT,PIT@CLE,11.0,5,5,2,2,0,,,,,,,,,,,
Adam Vinatieri,IND,TEN@IND,11.0,2,2,3,3,0,,,,,,,,,,,
Olindo Mare,SEA,STL@SEA,10.0,1,1,3,3,0,,,,,,,,,,,
Neil Rackers,HOU,JAX@HOU,10.0,4,4,2,2,0,,,,,,,,,,,
Dave Rayner,DET,MIN@DET,10.0,2,2,2,2,1,,,,,,,,,,,
Rob Bironas,TEN,TEN@IND,8.0,2,2,3,2,0,,,,,,,,,,,
Nick Folk,NYJ,BUF@NYJ,8.0,5,5,1,1,0,,,,,,,,,,,
Shayne Graham,NE,MIA@NE,8.0,5,5,1,1,0,,,,,,,,,,,
Jeff Reed,SF,ARI@SF,8.0,5,5,1,1,0,,,,,,,,,,,
David Akers,PHI,DAL@PHI,7.0,1,1,2,2,0,,,,,,,,,,,
Matt Bryant,ATL,CAR@ATL,7.0,4,4,1,1,0,,,,,,,,,,,
Billy Cundiff,BAL,CIN@BAL,7.0,1,1,2,2,0,,,,,,,,,,,
Garrett Hartley,NO,TB@NO,7.0,1,1,2,2,0,,,,,,,,,,,
Sebastian Janikowski,OAK,OAK@KC,7.0,4,4,1,1,0,,,,,,,,,,,
Ryan Longwell,MIN,MIN@DET,7.0,1,1,2,2,0,,,,,,,,,,,
Josh Brown,STL,STL@SEA,6.0,0,0,2,2,0,,,,,,,,,,,
Josh Scobee,JAX,JAX@HOU,5.0,2,2,2,1,0,,,,,,,,,,,
Lawrence Tynes,NYG,NYG@WAS,5.0,2,2,2,1,0,,,,,,,,,,,
Mason Crosby,GB,CHI@GB,4.0,1,1,1,1,0,,,,,,,,,,,
Stephen Hauschka,SD,SD@DEN,4.0,4,4,0,0,0,,,,,,,,,,,
John Kasay,CAR,CAR@ATL,4.0,1,1,1,1,0,,,,,,,,,,,
Ryan Succop,KC,OAK@KC,4.0,1,1,1,1,0,,,,,,,,,,,
Phil Dawson,CLE,PIT@CLE,3.0,0,0,1,1,0,,,,,,,,,,,
Robbie Gould,CHI,CHI@GB,3.0,0,0,1,1,0,,,,,,,,,,,
David Buehler,DAL,DAL@PHI,2.0,2,2,1,0,0,,,,,,,,,,,
Graham Gano,WAS,NYG@WAS,2.0,2,2,1,0,0,,,,,,,,,,,
Dan Carpenter,MIA,MIA@NE,1.0,1,1,1,0,0,,,,,,,,,,,
Jay Feely,ARI,ARI@SF,1.0,1,1,0,0,0,,,,,,,,,,,
Rian Lindell,BUF,BUF@NYJ,1.0,1,1,0,0,0,,,,,,,,,,,
Clint Stitser,CIN,CIN@BAL,1.0,1,1,1,0,0,,,,,,,,,,,
