Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Rob Bironas,TEN,TEN@JAX,12.0,3,3,3,3,0,,,,,,,,,,,
Jason Hanson,DET,DET@NYG,12.0,2,2,2,2,2,,,,,,,,,,,
Stephen Gostkowski,NE,BAL@NE,11.0,2,2,3,3,0,,,,,,,,,,,
Matt Prater,DEN,NYJ@DEN,10.0,2,2,3,2,1,,,,,,,,,,,
Sebastian Janikowski,OAK,OAK@SF,9.0,0,0,3,3,0,,,,,,,,,,,
Adam Vinatieri,IND,IND@WAS,9.0,3,3,4,2,0,,,,,,,,,,,
Josh Brown,STL,SD@STL,8.0,2,2,2,2,0,,,,,,,,,,,
Mason Crosby,GB,MIA@GB,8.0,2,2,2,2,0,,,,,,,,,,,
Billy Cundiff,BAL,BAL@NE,8.0,2,2,2,2,0,,,,,,,,,,,
Nick Folk,NYJ,NYJ@DEN,8.0,3,3,1,1,1,,,,,,,,,,,
Robbie Gould,CHI,SEA@CHI,8.0,2,2,3,2,0,,,,,,,,,,,
David Akers,PHI,ATL@PHI,7.0,4,4,4,1,0,,,,,,,,,,,
Garrett Hartley,NO,NO@TB,7.0,4,4,2,1,0,,,,,,,,,,,
Ryan Succop,KC,KC@HOU,7.0,4,4,1,1,0,,,,,,,,,,,
Graham Gano,WAS,IND@WAS,6.0,3,3,2,1,0,,,,,,,,,,,
Ryan Longwell,MIN,DAL@MIN,6.0,3,3,1,1,0,,,,,,,,,,,
Matt Bryant,ATL,ATL@PHI,5.0,2,2,2,1,0,,,,,,,,,,,
Nate Kaeding,SD,SD@STL,5.0,2,2,2,1,0,,,,,,,,,,,
Joe Nedney,SF,OAK@SF,5.0,2,2,1,1,0,,,,,,,,,,,
Neil Rackers,HOU,KC@HOU,5.0,5,5,0,0,0,,,,,,,,,,,
Phil Dawson,CLE,CLE@PIT,4.0,1,1,1,1,0,,,,,,,,,,,
Shayne Graham,DET,DET@NYG,4.0,4,4,0,0,0,,,,,,,,,,,
Jeff Reed,CLE,CLE@PIT,4.0,4,4,0,0,0,,,,,,,,,,,
David Buehler,DAL,DAL@MIN,3.0,3,3,0,0,0,,,,,,,,,,,
Olindo Mare,SEA,SEA@CHI,3.0,3,3,0,0,0,,,,,,,,,,,
Josh Scobee,JAX,TEN@JAX,3.0,0,0,1,1,0,,,,,,,,,,,
Connor Barth,TB,NO@TB,0.0,0,0,2,0,0,,,,,,,,,,,
