Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Matt Schaub,HOU,BAL@HOU,31.0,62,31,393,3,2,1,1,8,0,0,0,0,0,0,0,0
Alex Smith,SF,SEA@SF,29.0,27,17,255,3,0,0,4,12,0,0,0,0,0,0,0,0
Kerry Collins,TEN,IND@TEN,27.0,39,28,244,3,0,0,0,0,0,0,0,0,0,0,0,0
Tom Brady,NE,NE@CHI,26.0,40,27,369,2,0,0,0,0,0,0,0,0,0,0,0,0
David Garrard,JAX,OAK@JAX,25.0,22,11,159,3,1,0,5,32,0,0,0,0,0,0,0,0
Michael Vick,PHI,PHI@DAL,25.0,26,16,270,2,2,0,8,16,1,0,0,0,0,0,0,0
Jason Campbell,OAK,OAK@JAX,24.0,30,21,324,2,0,0,0,0,0,0,0,0,0,0,0,0
Peyton Manning,IND,IND@TEN,24.0,35,25,319,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew Brees,NO,STL@NO,22.0,40,25,221,3,2,0,1,7,0,0,0,0,0,0,0,0
Joe Flacco,BAL,BAL@HOU,21.0,33,22,235,2,0,0,0,0,0,0,0,0,0,0,0,0
Donovan McNabb,WAS,TB@WAS,21.0,35,22,228,2,0,0,0,0,0,0,0,0,0,0,0,0
Jon Kitna,DAL,PHI@DAL,19.0,35,24,242,2,2,0,3,27,0,0,0,0,0,0,0,0
Josh Freeman,TB,TB@WAS,18.0,25,15,266,1,0,0,6,10,0,1,0,0,0,0,1,0
Philip Rivers,SD,KC@SD,18.0,24,18,226,2,1,0,2,5,0,0,0,0,0,0,1,0
Ryan Fitzpatrick,BUF,CLE@BUF,14.0,23,14,142,1,0,0,4,49,0,0,0,0,0,0,1,0
Matt Hasselbeck,SEA,SEA@SF,14.0,42,27,285,2,4,0,1,5,0,0,0,0,0,0,1,0
Matt Ryan,ATL,ATL@CAR,13.0,34,20,227,1,1,0,1,4,0,0,0,0,0,0,0,0
Ben Roethlisberger,PIT,CIN@PIT,12.0,33,21,258,0,0,0,3,23,0,0,0,0,0,0,0,0
Sam Bradford,STL,STL@NO,11.0,32,18,231,0,2,0,2,5,1,0,0,0,0,0,0,0
Drew Stanton,DET,GB@DET,10.0,22,10,117,1,2,0,4,44,0,0,0,0,0,0,0,0
Eli Manning,NYG,NYG@MIN,9.0,37,22,187,1,2,0,0,0,0,0,0,0,0,0,0,0
Carson Palmer,CIN,CIN@PIT,7.0,32,20,178,1,3,0,2,0,0,0,0,0,0,0,0,0
Mark Sanchez,NYJ,MIA@NYJ,7.0,44,17,216,0,1,0,2,20,0,0,0,0,0,0,1,0
Matt Flynn,GB,GB@DET,6.0,26,15,177,0,1,0,3,10,0,0,0,0,0,0,0,0
Chad Henne,MIA,MIA@NYJ,6.0,18,5,55,1,0,0,4,7,0,0,0,0,0,0,2,0
John Skelton,ARI,DEN@ARI,5.0,37,15,146,0,0,0,3,9,0,0,0,0,0,0,0,0
Jay Cutler,CHI,NE@CHI,3.0,26,12,152,0,2,0,2,21,0,0,0,0,0,0,1,0
Jimmy Clausen,CAR,ATL@CAR,2.0,24,14,107,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarvaris Jackson,MIN,NYG@MIN,2.0,30,15,118,0,1,0,4,8,0,0,0,0,0,0,0,0
Brodie Croyle,KC,KC@SD,1.0,17,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Rodgers,GB,GB@DET,1.0,11,7,46,0,1,0,2,25,0,0,0,0,0,0,0,0
Joe Webb,MIN,NYG@MIN,1.0,5,2,8,0,0,0,1,16,0,0,0,0,0,0,0,0
Jake Delhomme,CLE,CLE@BUF,0.0,20,12,86,0,1,0,0,0,0,0,0,0,0,0,1,0
Brian Hoyer,NE,NE@CHI,0.0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
Tyler Palko,KC,KC@SD,0.0,3,2,8,0,0,0,1,-1,0,0,0,0,0,0,0,0
Kyle Orton,DEN,DEN@ARI,-1.0,41,19,166,0,3,0,2,5,0,0,0,0,0,0,1,0
Kyle Boller,OAK,OAK@JAX,-2.0,3,1,20,0,1,0,1,7,0,0,0,0,0,0,0,0
