Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,HOU,KC@HOU,27.0,0,0,0,0,0,0,18,71,2,0,6,26,0,0,0,0
Ryan Torain,WAS,IND@WAS,23.0,0,0,0,0,0,0,20,100,2,0,1,9,0,0,0,0
Chris Johnson,TEN,TEN@JAX,21.0,0,0,0,0,0,0,26,111,1,0,2,20,0,0,0,0
LaDainian Tomlinson,NYJ,NYJ@DEN,20.0,0,0,0,0,0,0,16,55,2,0,2,12,0,0,0,0
Felix Jones,DAL,DAL@MIN,19.0,0,0,0,0,0,0,14,32,0,0,10,61,0,0,0,0
Ray Rice,BAL,BAL@NE,19.0,0,0,0,0,0,0,28,88,0,0,8,38,0,0,0,0
Thomas Jones,KC,KC@HOU,18.0,0,0,0,0,0,0,19,100,1,0,1,10,0,0,0,0
Rashard Mendenhall,PIT,CLE@PIT,18.0,0,0,0,0,0,0,27,84,1,0,3,15,0,0,0,0
Joseph Addai,IND,IND@WAS,17.0,0,0,0,0,0,0,17,128,1,0,0,0,0,0,1,0
Chris Ivory,NO,NO@TB,17.0,0,0,0,0,0,0,15,158,0,0,1,17,0,0,0,0
Steven Jackson,STL,SD@STL,17.0,0,0,0,0,0,0,29,109,1,0,1,2,0,0,0,0
Ahmad Bradshaw,NYG,DET@NYG,16.0,0,0,0,0,0,0,19,133,0,0,2,10,0,0,0,0
Danny Woodhead,NE,BAL@NE,16.0,0,0,0,0,0,0,11,63,0,0,5,52,0,0,0,0
Jamaal Charles,KC,KC@HOU,15.0,0,0,0,0,0,0,16,93,0,0,4,24,0,0,0,0
Brandon Jacobs,NYG,DET@NYG,15.0,0,0,0,0,0,0,9,35,2,0,0,0,0,0,0,0
Matt Forte,CHI,SEA@CHI,14.0,0,0,0,0,0,0,8,11,1,0,3,40,0,0,0,0
Frank Gore,SF,OAK@SF,14.0,0,0,0,0,0,0,25,149,0,0,0,0,0,0,0,0
Peyton Hillis,CLE,CLE@PIT,14.0,0,0,0,0,0,0,12,41,0,0,6,49,0,0,0,0
Adrian Peterson,MIN,DAL@MIN,14.0,0,0,0,0,0,0,24,73,1,0,1,-2,0,0,0,0
