Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Terrell Owens,CIN,CIN@CLE,38.0,0,0,0,0,0,0,0,0,0,0,10,222,1,0,0,0
Arian Foster,HOU,HOU@OAK,33.0,0,0,0,0,0,0,17,133,1,0,3,56,1,0,0,0
Antonio Gates,SD,ARI@SD,33.0,0,0,0,0,0,0,0,0,0,0,7,144,2,0,0,0
Reggie Wayne,IND,IND@JAX,33.0,0,0,0,0,0,0,0,0,0,0,15,196,0,0,1,0
LaDainian Tomlinson,NYJ,NYJ@BUF,30.0,0,0,0,0,0,0,19,133,2,0,3,22,0,0,0,0
Zach Miller,OAK,HOU@OAK,29.0,0,0,0,0,0,0,0,0,0,0,11,122,1,0,0,0
David Garrard,JAX,IND@JAX,28.0,22,17,163,2,0,0,5,44,1,0,0,0,0,0,0,0
LeSean McCoy,PHI,WAS@PHI,28.0,0,0,0,0,0,0,16,64,0,0,12,110,0,0,1,0
Shaun Hill,DET,DET@GB,26.0,54,34,331,2,2,0,4,53,0,0,0,0,0,0,0,0
Calvin Johnson,DET,DET@GB,26.0,0,0,0,0,0,0,1,2,0,0,6,86,2,0,0,0
Maurice Jones-Drew,JAX,IND@JAX,25.0,0,0,0,0,0,0,26,105,1,0,2,16,1,0,0,0
Eddie Royal,DEN,DEN@TEN,25.0,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
Ryan Fitzpatrick,BUF,NYJ@BUF,24.0,27,12,128,2,0,0,7,74,0,0,0,0,0,0,0,0
Peyton Manning,IND,IND@JAX,24.0,46,33,352,2,1,0,1,-1,0,0,0,0,0,0,0,0
Kyle Orton,DEN,DEN@TEN,24.0,50,35,341,2,1,0,3,11,0,0,0,0,0,0,0,0
Carson Palmer,CIN,CIN@CLE,24.0,36,25,371,2,0,0,1,0,0,0,0,0,0,0,2,0
Davone Bess,MIA,NE@MIA,23.0,0,0,0,0,0,0,1,-3,0,0,8,96,1,0,0,0
Aaron Rodgers,GB,DET@GB,23.0,17,12,181,3,2,0,3,20,0,0,0,0,0,0,0,0
Joseph Addai,IND,IND@JAX,22.0,0,0,0,0,0,0,16,63,2,0,3,19,0,0,0,0
Brandon Lloyd,DEN,DEN@TEN,22.0,0,0,0,0,0,0,0,0,0,0,11,115,0,0,0,0
Sam Bradford,STL,SEA@STL,21.0,41,23,289,2,1,0,2,8,0,0,0,0,0,0,0,0
Rashard Mendenhall,PIT,BAL@PIT,21.0,0,0,0,0,0,0,25,79,2,0,2,9,0,0,0,0
Philip Rivers,SD,ARI@SD,21.0,20,15,241,2,0,0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,NYG,CHI@NYG,20.0,0,0,0,0,0,0,23,129,1,0,2,14,0,0,1,0
Frank Gore,SF,SF@ATL,20.0,0,0,0,0,0,0,21,77,0,0,7,60,0,0,0,0
Dallas Clark,IND,IND@JAX,19.0,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0
Bruce Gradkowski,OAK,HOU@OAK,19.0,39,24,278,2,2,0,3,16,0,0,0,0,0,0,1,0
Hakeem Nicks,NYG,CHI@NYG,19.0,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
Matt Schaub,HOU,HOU@OAK,19.0,29,16,192,2,0,0,3,1,0,0,0,0,0,0,0,0
