Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Dallas Clark,IND,IND@HOU,25.0,0,0,0,0,0,0,0,0,0,0,11,80,1,0,0,0
Antonio Gates,SD,SD@KC,18.0,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
Marcedes Lewis,JAX,DEN@JAX,17.0,0,0,0,0,0,0,0,0,0,0,2,31,2,0,0,0
Visanthe Shiancoe,MIN,MIN@NO,17.0,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
Vernon Davis,SF,SF@SEA,15.0,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0
Chris Cooley,WAS,DAL@WAS,14.0,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Jermaine Gresham,CIN,CIN@NE,14.0,0,0,0,0,0,0,0,0,0,0,6,25,1,0,0,0
Todd Heap,BAL,BAL@NYJ,13.0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
Bo Scaife,TEN,OAK@TEN,12.0,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
Tony Moeaki,KC,SD@KC,11.0,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0
Evan Moore,CLE,CLE@TB,11.0,0,0,0,0,0,0,0,0,0,0,3,87,0,0,0,0
Tony Scheffler,DET,DET@CHI,10.0,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,0
Jermichael Finley,GB,GB@PHI,8.0,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Heath Miller,PIT,ATL@PIT,8.0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
Zach Miller,OAK,OAK@TEN,8.0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Anthony Fasano,MIA,MIA@BUF,7.0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
Rob Gronkowski,NE,CIN@NE,7.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Kellen Winslow,TB,CLE@TB,7.0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
John Carlson,SEA,SF@SEA,6.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
Greg Olsen,CHI,DET@CHI,6.0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,1,0
Delanie Walker,SF,SF@SEA,6.0,0,0,0,0,0,0,1,10,0,0,3,27,0,0,0,0
Brent Celek,PHI,GB@PHI,5.0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
Daniel Fells,STL,ARI@STL,5.0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0
Tony Gonzalez,ATL,ATL@PIT,5.0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
Daniel Graham,DEN,DEN@JAX,5.0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
Aaron Hernandez,NE,CIN@NE,5.0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0
Jeremy Shockey,NO,MIN@NO,5.0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
Jason Witten,DAL,DAL@WAS,5.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
Billy Bajema,STL,ARI@STL,4.0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
Randy McMichael,SD,SD@KC,4.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Benjamin Watson,CLE,CLE@TB,4.0,0,0,0,0,0,0,1,-1,0,0,3,16,0,0,0,0
Travis Beckum,NYG,CAR@NYG,3.0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Dustin Keller,NYJ,BAL@NYJ,3.0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Justin Peelle,ATL,ATL@PIT,3.0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Dante Rosario,CAR,CAR@NYG,3.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
Craig Stevens,TEN,OAK@TEN,3.0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
Kevin Boss,NYG,CAR@NYG,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Zach Miller,JAX,DEN@JAX,2.0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Cameron Morrah,SEA,SF@SEA,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
David Thomas,NO,MIN@NO,2.0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Martellus Bennett,DAL,DAL@WAS,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Nate Byham,SF,SF@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Owen Daniels,HOU,IND@HOU,1.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Jeff Dugan,MIN,MIN@NO,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Dan Gronkowski,DEN,DEN@JAX,1.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Michael Hoomanawanui,STL,ARI@STL,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Jim Kleinsasser,MIN,MIN@NO,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Brandon Myers,OAK,OAK@TEN,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Brandon Pettigrew,DET,DET@CHI,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Stephen Spach,ARI,ARI@STL,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jerramy Stevens,TB,CLE@TB,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
