Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Jeff Reed,SF,SEA@SF,16.0,4,4,4,4,0,,,,,,,,,,,
David Akers,PHI,PHI@DAL,14.0,3,3,3,3,1,,,,,,,,,,,
Shayne Graham,NE,NE@CHI,12.0,4,3,3,3,0,,,,,,,,,,,
Adam Vinatieri,IND,IND@TEN,12.0,3,3,3,3,0,,,,,,,,,,,
David Buehler,DAL,PHI@DAL,11.0,3,3,2,2,1,,,,,,,,,,,
Shaun Suisham,PIT,CIN@PIT,11.0,2,2,3,3,0,,,,,,,,,,,
Connor Barth,TB,TB@WAS,9.0,0,0,3,3,0,,,,,,,,,,,
Neil Rackers,HOU,BAL@HOU,8.0,2,2,3,2,0,,,,,,,,,,,
Josh Scobee,JAX,OAK@JAX,8.0,5,5,1,1,0,,,,,,,,,,,
Josh Brown,STL,STL@NO,7.0,1,1,3,2,0,,,,,,,,,,,
Matt Bryant,ATL,ATL@CAR,7.0,4,4,1,1,0,,,,,,,,,,,
Garrett Hartley,NO,STL@NO,7.0,4,4,1,1,0,,,,,,,,,,,
Stephen Hauschka,DEN,DEN@ARI,7.0,1,1,3,2,0,,,,,,,,,,,
Sebastian Janikowski,OAK,OAK@JAX,7.0,4,4,1,1,0,,,,,,,,,,,
Nate Kaeding,SD,KC@SD,7.0,4,4,1,1,0,,,,,,,,,,,
Rian Lindell,BUF,CLE@BUF,7.0,1,1,2,2,0,,,,,,,,,,,
Phil Dawson,CLE,CLE@BUF,6.0,0,0,2,2,0,,,,,,,,,,,
Nick Folk,NYJ,MIA@NYJ,6.0,0,0,2,2,0,,,,,,,,,,,
Rob Bironas,TEN,IND@TEN,4.0,4,4,0,0,0,,,,,,,,,,,
Dan Carpenter,MIA,MIA@NYJ,4.0,1,1,1,1,0,,,,,,,,,,,
Billy Cundiff,BAL,BAL@HOU,4.0,4,4,0,0,0,,,,,,,,,,,
Graham Gano,WAS,TB@WAS,4.0,1,1,3,1,0,,,,,,,,,,,
John Kasay,CAR,ATL@CAR,4.0,1,1,1,1,0,,,,,,,,,,,
Mason Crosby,GB,GB@DET,3.0,0,0,1,1,0,,,,,,,,,,,
Ryan Longwell,MIN,NYG@MIN,3.0,0,0,1,1,0,,,,,,,,,,,
Olindo Mare,SEA,SEA@SF,3.0,3,3,1,0,0,,,,,,,,,,,
Lawrence Tynes,NYG,NYG@MIN,3.0,3,3,0,0,0,,,,,,,,,,,
Robbie Gould,CHI,NE@CHI,1.0,1,1,0,0,0,,,,,,,,,,,
Dave Rayner,DET,GB@DET,1.0,1,1,1,0,0,,,,,,,,,,,
Clint Stitser,CIN,CIN@PIT,1.0,1,1,0,0,0,,,,,,,,,,,
