Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Sebastian Janikowski,OAK,SEA@OAK,15.0,3,3,5,4,0,,,,,,,,,,,
Adam Vinatieri,IND,HOU@IND,12.0,3,3,3,3,0,,,,,,,,,,,
Kris Brown,TEN,TEN@SD,9.0,3,3,2,2,0,,,,,,,,,,,
Mason Crosby,GB,GB@NYJ,9.0,0,0,4,3,0,,,,,,,,,,,
Connor Barth,TB,TB@ARI,8.0,5,5,2,1,0,,,,,,,,,,,
Josh Brown,STL,CAR@STL,8.0,2,2,3,2,0,,,,,,,,,,,
Garrett Hartley,NO,PIT@NO,8.0,2,2,2,2,0,,,,,,,,,,,
Graham Gano,WAS,WAS@DET,7.0,1,1,2,2,0,,,,,,,,,,,
Neil Rackers,HOU,HOU@IND,7.0,2,2,1,1,1,,,,,,,,,,,
Ryan Succop,KC,BUF@KC,7.0,1,1,3,2,0,,,,,,,,,,,
Joe Nedney,SF,DEN@SF,6.0,3,3,2,1,0,,,,,,,,,,,
Rob Bironas,TEN,TEN@SD,5.0,2,2,1,1,0,,,,,,,,,,,
David Buehler,DAL,JAX@DAL,5.0,2,2,1,1,0,,,,,,,,,,,
Jay Feely,ARI,TB@ARI,5.0,5,5,0,0,0,,,,,,,,,,,
Jason Hanson,DET,WAS@DET,5.0,2,2,1,1,0,,,,,,,,,,,
Josh Scobee,JAX,JAX@DAL,5.0,5,5,0,0,0,,,,,,,,,,,
Stephen Gostkowski,NE,MIN@NE,4.0,4,4,0,0,0,,,,,,,,,,,
John Kasay,CAR,CAR@STL,4.0,1,1,1,1,0,,,,,,,,,,,
Rian Lindell,BUF,BUF@KC,4.0,1,1,2,1,0,,,,,,,,,,,
Ryan Longwell,MIN,MIN@NE,4.0,1,1,1,1,0,,,,,,,,,,,
Matt Prater,DEN,DEN@SF,4.0,2,1,1,1,0,,,,,,,,,,,
Jeff Reed,PIT,PIT@NO,4.0,1,1,2,1,0,,,,,,,,,,,
Olindo Mare,SEA,SEA@OAK,3.0,0,0,3,1,0,,,,,,,,,,,
Mike Nugent,CIN,MIA@CIN,2.0,2,2,0,0,0,,,,,,,,,,,
Nick Folk,NYJ,GB@NYJ,0.0,0,0,1,0,0,,,,,,,,,,,
