Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Jason Witten,DAL,NYG@DAL,25.0,0,0,0,0,0,0,0,0,0,0,9,95,1,1,1,0
Todd Heap,BAL,BUF@BAL,20.0,0,0,0,0,0,0,0,0,0,0,3,59,2,0,0,0
Vernon Davis,SF,SF@CAR,17.0,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
Antonio Gates,SD,NE@SD,15.0,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0
Zach Miller,OAK,OAK@DEN,15.0,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
Chris Cooley,WAS,WAS@CHI,12.0,0,0,0,0,0,0,0,0,0,0,7,52,0,0,0,0
David Thomas,NO,CLE@NO,12.0,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
Aaron Hernandez,NE,NE@SD,10.0,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
Rob Gronkowski,NE,NE@SD,9.0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0
Michael Hoomanawanui,STL,STL@TB,9.0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
Andrew Quarless,GB,MIN@GB,9.0,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
Kellen Winslow,TB,STL@TB,9.0,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
Anthony Fasano,MIA,PIT@MIA,7.0,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
Jimmy Graham,NO,CLE@NO,7.0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
Marcedes Lewis,JAX,JAX@KC,7.0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
Tony Moeaki,KC,JAX@KC,7.0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
Greg Olsen,CHI,WAS@CHI,7.0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
Dante Rosario,CAR,SF@CAR,7.0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
Jermaine Gresham,CIN,CIN@ATL,6.0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
Heath Miller,PIT,PIT@MIA,6.0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
Visanthe Shiancoe,MIN,MIN@GB,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Zach Miller,JAX,JAX@KC,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Jeremy Shockey,NO,CLE@NO,5.0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Fred Davis,WAS,WAS@CHI,4.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
Tony Gonzalez,ATL,CIN@ATL,4.0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Donald Lee,GB,MIN@GB,4.0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
Kevin Boss,NYG,NYG@DAL,3.0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
Bo Scaife,TEN,PHI@TEN,3.0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
Brent Celek,PHI,PHI@TEN,2.0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
Jim Kleinsasser,MIN,MIN@GB,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Shawn Nelson,BUF,BUF@BAL,2.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0
Zach Potter,JAX,JAX@KC,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Benjamin Watson,CLE,CLE@NO,2.0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
Martellus Bennett,DAL,NYG@DAL,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
John Carlson,SEA,ARI@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ed Dickson,BAL,BUF@BAL,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Daniel Fells,STL,STL@TB,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Randy McMichael,SD,NE@SD,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Garrett Mills,PHI,PHI@TEN,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ben Patrick,ARI,ARI@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Stephen Spach,ARI,ARI@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Jonathan Stupar,BUF,BUF@BAL,1.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
