Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,HOU,SD@HOU,35.0,0,0,0,0,0,0,27,127,2,0,4,70,0,0,0,0
Peyton Hillis,CLE,NE@CLE,35.0,0,0,0,0,0,0,29,184,2,0,3,36,0,0,1,0
Adrian Peterson,MIN,ARI@MIN,30.0,0,0,0,0,0,0,15,81,1,0,4,63,1,0,0,0
Ahmad Bradshaw,NYG,NYG@SEA,24.0,0,0,0,0,0,0,19,57,2,0,4,35,0,0,0,0
Ray Rice,BAL,MIA@BAL,24.0,0,0,0,0,0,0,22,83,0,0,7,97,0,0,0,0
Brandon Jackson,GB,DAL@GB,22.0,0,0,0,0,0,0,13,42,1,0,4,26,1,0,0,0
Michael Turner,ATL,TB@ATL,22.0,0,0,0,0,0,0,24,107,2,0,0,0,0,0,0,0
Rashard Mendenhall,PIT,PIT@CIN,21.0,0,0,0,0,0,0,22,99,1,0,3,31,0,0,0,0
Ronnie Brown,MIA,MIA@BAL,20.0,0,0,0,0,0,0,9,59,1,0,5,40,0,0,0,0
Cedric Benson,CIN,PIT@CIN,15.0,0,0,0,0,0,0,18,54,1,0,2,20,0,0,0,0
Willis McGahee,BAL,MIA@BAL,15.0,0,0,0,0,0,0,6,24,0,0,3,42,1,0,0,0
LaDainian Tomlinson,NYJ,NYJ@DET,15.0,0,0,0,0,0,0,15,55,0,0,6,47,0,0,0,0
Jamaal Charles,KC,KC@OAK,14.0,0,0,0,0,0,0,10,53,0,0,5,47,0,0,0,0
Jahvid Best,DET,NYJ@DET,13.0,0,0,0,0,0,0,16,48,0,0,5,40,0,0,0,0
Fred Jackson,BUF,CHI@BUF,13.0,0,0,0,0,0,0,8,16,1,0,5,20,0,0,1,0
Javarris James,IND,IND@PHI,13.0,0,0,0,0,0,0,4,12,2,0,0,0,0,0,0,0
Darren McFadden,OAK,KC@OAK,13.0,1,0,0,0,0,0,17,89,0,0,4,25,0,0,1,0
Donald Brown,IND,IND@PHI,12.0,0,0,0,0,0,0,15,50,0,0,3,47,0,0,0,0
LeSean McCoy,PHI,IND@PHI,12.0,0,0,0,0,0,0,16,95,0,0,3,8,0,0,0,0
Ladell Betts,NO,NO@CAR,10.0,0,0,0,0,0,0,13,31,1,0,1,1,0,0,0,0
Matt Forte,CHI,CHI@BUF,10.0,0,0,0,0,0,0,14,49,0,0,3,12,0,1,0,0
Danny Woodhead,NE,NE@CLE,10.0,0,0,0,0,0,0,9,54,0,0,2,38,0,0,0,0
Chester Taylor,CHI,CHI@BUF,9.0,0,0,0,0,0,0,10,13,1,0,1,14,0,0,0,0
James Casey,HOU,SD@HOU,8.0,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0
Julius Jones,NO,NO@CAR,8.0,0,0,0,0,0,0,6,68,0,0,2,-6,0,0,0,0
John Kuhn,GB,DAL@GB,8.0,0,0,0,0,0,0,13,50,0,0,2,12,0,0,0,0
Jason Snelling,ATL,TB@ATL,8.0,0,0,0,0,0,0,5,15,0,0,5,24,0,0,0,0
Tyrell Sutton,CAR,NO@CAR,8.0,0,0,0,0,0,0,7,41,0,0,3,15,0,0,0,0
Brandon Jacobs,NYG,NYG@SEA,7.0,0,0,0,0,0,0,11,78,0,0,0,0,0,0,0,0
Mike Goodson,CAR,NO@CAR,6.0,0,0,0,0,0,0,9,29,0,0,3,18,0,0,0,0
Shonn Greene,NYJ,NYJ@DET,6.0,0,0,0,0,0,0,10,46,0,0,2,9,0,0,0,0
Ryan Mathews,SD,SD@HOU,6.0,0,0,0,0,0,0,9,42,0,0,2,18,0,0,1,0
Corey McIntyre,BUF,CHI@BUF,6.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mike Tolbert,SD,SD@HOU,6.0,0,0,0,0,0,0,8,32,0,1,1,2,0,0,0,0
D.J. Ware,NYG,NYG@SEA,6.0,0,0,0,0,0,0,13,66,0,0,0,0,0,0,0,0
Jacob Hester,SD,SD@HOU,5.0,0,0,0,0,0,0,4,7,0,0,3,28,0,0,0,0
Chris Ivory,NO,NO@CAR,5.0,0,0,0,0,0,0,12,50,0,0,0,0,0,0,0,0
LeGarrette Blount,TB,TB@ATL,4.0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0
Brian Leonard,CIN,PIT@CIN,4.0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
Marshawn Lynch,SEA,NYG@SEA,4.0,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0
Kevin Smith,DET,NYJ@DET,4.0,0,0,0,0,0,0,5,10,0,0,1,27,0,0,0,0
Kris Wilson,SD,SD@HOU,4.0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
Tim Hightower,ARI,ARI@MIN,3.0,0,0,0,0,0,0,13,39,0,0,0,0,0,0,0,0
Thomas Jones,KC,KC@OAK,3.0,0,0,0,0,0,0,19,32,0,0,0,0,0,0,0,0
C.J. Spiller,BUF,CHI@BUF,3.0,0,0,0,0,0,0,7,20,0,0,1,5,0,0,0,0
Tony Fiammetta,CAR,NO@CAR,2.0,0,0,0,0,0,0,1,11,0,0,1,2,0,0,0,0
Mewelde Moore,PIT,PIT@CIN,2.0,0,0,0,0,0,0,2,5,0,0,2,8,0,0,0,0
Sammy Morris,NE,NE@CLE,2.0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,1,0
Bear Pascoe,NYG,NYG@SEA,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Marcel Reece,OAK,KC@OAK,2.0,0,0,0,0,0,0,1,4,0,0,2,8,0,0,0,0
Owen Schmitt,PHI,IND@PHI,2.0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
Jonathan Stewart,CAR,NO@CAR,2.0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,1,0
Carnell Williams,TB,TB@ATL,2.0,0,0,0,0,0,0,8,13,0,0,1,9,0,0,0,0
Marion Barber,DAL,DAL@GB,1.0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0
Michael Bush,OAK,KC@OAK,1.0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0
Justin Forsett,SEA,NYG@SEA,1.0,0,0,0,0,0,0,1,-1,0,0,1,5,0,0,0,0
Toby Gerhart,MIN,ARI@MIN,1.0,0,0,0,0,0,0,2,6,0,0,1,3,0,0,0,0
BenJarvus Green-Ellis,NE,NE@CLE,1.0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0
Felix Jones,DAL,DAL@GB,1.0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0
Le'Ron McClain,BAL,MIA@BAL,1.0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0
Darren Sproles,SD,SD@HOU,1.0,0,0,0,0,0,0,1,3,0,0,1,6,0,0,0,0
LaRod Stephens-Howling,ARI,ARI@MIN,1.0,0,0,0,0,0,0,4,0,0,0,1,9,0,0,0,0
Derrick Ward,SD,SD@HOU,1.0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
Mike Bell,CLE,NE@CLE,0.0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0
Rock Cartwright,OAK,KC@OAK,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Tim Castille,KC,KC@OAK,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tashard Choice,DAL,DAL@GB,0.0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
Jerome Felton,DET,NYJ@DET,0.0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Jerome Harrison,PHI,IND@PHI,0.0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Dimitri Nance,DAL,DAL@GB,0.0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
Isaac Redman,PIT,PIT@CIN,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Lawrence Vickers,CLE,NE@CLE,0.0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Beanie Wells,ARI,ARI@MIN,0.0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Ricky Williams,MIA,MIA@BAL,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Bernard Scott,CIN,PIT@CIN,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leon Washington,SEA,NYG@SEA,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
