Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Tom Brady,NE,NYJ@NE,37.0,29,21,326,4,0,0,1,3,0,0,0,0,0,0,0,0
Aaron Rodgers,GB,SF@GB,32.0,30,21,298,3,0,0,4,39,0,0,0,0,0,0,0,0
Michael Vick,PHI,HOU@PHI,32.0,33,22,302,2,1,0,10,48,1,0,0,0,0,0,0,0
Drew Brees,NO,NO@CIN,22.0,29,24,313,2,1,0,0,0,0,0,0,0,0,0,0,0
Matt Schaub,HOU,HOU@PHI,22.0,36,22,337,2,1,0,0,0,0,0,0,0,0,0,1,0
Drew Stanton,DET,CHI@DET,20.0,24,16,178,1,0,0,5,12,1,0,0,0,0,0,0,0
Jason Campbell,OAK,OAK@SD,19.0,16,10,117,1,0,0,7,37,1,0,0,0,0,0,0,0
Peyton Manning,IND,DAL@IND,18.0,48,36,365,2,4,0,1,-1,0,0,0,0,0,0,0,0
Carson Palmer,CIN,NO@CIN,17.0,33,23,249,1,0,1,0,0,0,0,0,0,0,0,0,0
Joe Flacco,BAL,PIT@BAL,16.0,33,17,266,1,0,0,3,15,0,0,0,0,0,0,1,0
Jon Kitna,DAL,DAL@IND,16.0,26,18,167,1,0,1,4,28,0,0,0,0,0,0,0,0
Matt Ryan,ATL,ATL@TB,16.0,36,18,205,2,2,0,3,-3,0,0,0,0,0,0,0,0
Jay Cutler,CHI,CHI@DET,15.0,26,21,234,1,0,0,5,12,0,0,0,0,0,0,1,0
Tarvaris Jackson,MIN,BUF@MIN,15.0,22,15,187,2,3,0,2,22,0,0,0,0,0,0,0,0
Philip Rivers,SD,OAK@SD,15.0,39,23,280,1,1,0,1,5,0,0,0,0,0,0,0,0
Jake Delhomme,CLE,CLE@MIA,14.0,34,24,217,1,0,0,4,-5,0,0,0,0,0,0,0,0
Ben Roethlisberger,PIT,PIT@BAL,14.0,38,22,253,1,1,0,1,-1,0,0,0,0,0,0,0,0
Matt Cassel,KC,DEN@KC,13.0,31,17,196,1,0,0,2,5,0,0,0,0,0,0,0,0
Josh Freeman,TB,ATL@TB,13.0,38,19,181,1,1,0,4,28,0,0,0,0,0,0,0,0
Troy Smith,SF,SF@GB,13.0,25,10,194,1,1,0,3,28,0,0,0,0,0,0,0,0
David Garrard,JAX,JAX@TEN,12.0,19,14,126,0,0,0,10,19,1,0,0,0,0,0,0,0
Donovan McNabb,WAS,WAS@NYG,12.0,44,26,296,1,2,0,2,5,0,0,0,0,0,0,1,0
Ryan Fitzpatrick,BUF,BUF@MIN,8.0,25,15,158,1,1,0,4,5,0,0,0,0,0,0,2,0
Chad Henne,MIA,CLE@MIA,7.0,32,16,174,1,3,0,5,17,0,0,0,0,0,0,0,0
Sam Bradford,STL,STL@ARI,5.0,29,18,187,0,1,0,3,7,0,0,0,0,0,0,0,0
Matt Hasselbeck,SEA,CAR@SEA,5.0,30,17,229,0,2,0,1,-1,0,0,0,0,0,0,0,0
Jimmy Clausen,CAR,CAR@SEA,4.0,34,18,169,0,1,0,1,0,0,0,0,0,0,0,0,0
Eli Manning,NYG,WAS@NYG,4.0,25,15,161,0,1,0,1,-1,0,0,0,0,0,0,0,0
Kyle Orton,DEN,DEN@KC,3.0,28,9,117,0,0,0,0,0,0,0,0,0,0,0,1,0
Kerry Collins,TEN,JAX@TEN,2.0,32,14,169,0,2,0,1,4,0,0,0,0,0,0,0,0
Mark Sanchez,NYJ,NYJ@NE,2.0,33,17,164,0,3,0,4,20,0,0,0,0,0,0,0,0
Derek Anderson,ARI,STL@ARI,1.0,20,7,93,0,1,0,0,0,0,0,0,0,0,0,0,0
John Skelton,ARI,STL@ARI,1.0,6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Flynn,GB,SF@GB,0.0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Brett Favre,MIN,BUF@MIN,-2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Max Hall,ARI,STL@ARI,-2.0,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0
