Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Jahvid Best,DET,PHI@DET,49.0,0,0,0,0,0,0,17,78,2,0,9,154,1,0,0,0
Jason Snelling,ATL,ARI@ATL,40.0,0,0,0,0,0,0,24,129,2,0,5,57,1,0,0,0
Frank Gore,SF,NO@SF,35.0,0,0,0,0,0,0,20,112,1,0,7,56,1,0,0,0
Matt Schaub,HOU,HOU@WAS,35.0,52,38,497,3,1,0,1,2,0,0,0,0,0,0,0,0
LeSean McCoy,PHI,PHI@DET,34.0,0,0,0,0,0,0,16,120,3,0,4,8,0,0,0,0
Andre Johnson,HOU,HOU@WAS,33.0,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,0
Kevin Walter,HOU,HOU@WAS,31.0,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
Aaron Rodgers,GB,BUF@GB,30.0,29,19,255,2,0,0,5,20,1,0,0,0,0,0,0,0
Jay Cutler,CHI,CHI@DAL,29.0,29,21,277,3,0,0,5,3,0,0,0,0,0,0,0,0
Adrian Peterson,MIN,MIA@MIN,29.0,0,0,0,0,0,0,28,145,1,0,5,41,0,0,0,0
Peyton Manning,IND,NYG@IND,28.0,26,20,255,3,0,0,3,-3,0,0,0,0,0,0,0,0
Mark Sanchez,NYJ,NE@NYJ,28.0,30,21,220,3,0,1,4,2,0,0,0,0,0,0,0,0
Philip Rivers,SD,JAX@SD,27.0,29,22,334,3,2,0,0,0,0,0,0,0,0,0,0,0
Matt Ryan,ATL,ARI@ATL,26.0,32,21,225,3,0,0,6,6,0,0,0,0,0,0,1,0
Michael Vick,PHI,PHI@DET,26.0,34,21,284,2,0,0,8,37,0,0,0,0,0,0,0,0
Mike Sims-Walker,JAX,JAX@SD,25.0,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,0
Miles Austin,DAL,CHI@DAL,24.0,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,0
Shaun Hill,DET,PHI@DET,24.0,45,25,335,2,2,1,3,16,0,0,0,0,0,0,0,0
Dustin Keller,NYJ,NE@NYJ,24.0,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Kyle Orton,DEN,SEA@DEN,24.0,35,25,307,2,0,0,3,-5,0,0,0,0,0,0,0,0
Drew Brees,NO,NO@SF,23.0,38,28,254,2,0,0,0,0,0,0,1,7,0,0,0,0
Josh Freeman,TB,TB@CAR,23.0,24,12,178,2,0,0,4,43,0,0,0,0,0,0,0,0
DeSean Jackson,PHI,PHI@DET,23.0,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,0
Donovan McNabb,WAS,HOU@WAS,23.0,38,28,426,1,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius Thomas,DEN,SEA@DEN,23.0,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Antonio Gates,SD,JAX@SD,22.0,0,0,0,0,0,0,0,0,0,0,5,57,2,0,0,0
Mike Tolbert,SD,JAX@SD,22.0,0,0,0,0,0,0,16,82,2,0,1,13,0,0,0,0
Reggie Wayne,IND,NYG@IND,22.0,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Knowshon Moreno,DEN,SEA@DEN,21.0,0,0,0,0,0,0,24,51,1,0,4,67,0,0,0,0
Louis Murphy,OAK,STL@OAK,21.0,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
Roddy White,ATL,ARI@ATL,20.0,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Dallas Clark,IND,NYG@IND,19.0,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,0
