Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
New Orleans SaintsNO,NO,NO@CAR,24.0,4.0,1,0,1,0,1,3,68,127,195,,,,,,
Arizona CardinalsARI,ARI,ARI@MIN,22.0,3.0,2,0,1,0,2,27,427,80,507,,,,,,
Oakland RaidersOAK,OAK,KC@OAK,17.0,3.0,1,0,1,0,1,20,200,104,304,,,,,,
Baltimore RavensBAL,BAL,MIA@BAL,15.0,2.0,3,0,0,0,0,10,216,73,289,,,,,,
Chicago BearsCHI,CHI,CHI@BUF,13.0,1.0,2,0,1,1,0,19,294,46,340,,,,,,
New York GiantsNYG,NYG,NYG@SEA,13.0,0.0,2,0,1,0,0,7,113,49,162,,,,,,
Pittsburgh SteelersPIT,PIT,PIT@CIN,11.0,4.0,1,0,1,1,0,21,218,54,272,,,,,,
Cleveland BrownsCLE,CLE,NE@CLE,11.0,1.0,1,0,2,0,0,14,215,68,283,,,,,,
Kansas City ChiefsKC,KC,KC@OAK,11.0,4.0,1,0,2,0,0,23,209,112,321,,,,,,
Minnesota VikingsMIN,MIN,ARI@MIN,9.0,6.0,0,0,1,0,0,24,172,53,225,,,,,,
Philadelphia EaglesPHI,PHI,IND@PHI,8.0,3.0,2,0,0,0,0,24,276,62,338,,,,,,
Tampa Bay BuccaneersTB,TB,TB@ATL,7.0,0.0,0,0,0,0,1,27,235,130,365,,,,,,
Detroit LionsDET,DET,NYJ@DET,6.0,1.0,1,0,1,0,0,23,327,110,437,,,,,,
New York JetsNYJ,NYJ,NYJ@DET,6.0,2.0,0,0,0,0,0,20,228,78,306,,,,,,
Cincinnati BengalsCIN,CIN,PIT@CIN,6.0,1.0,1,0,1,0,0,27,193,121,314,,,,,,
Atlanta FalconsATL,ATL,TB@ATL,6.0,1.0,2,0,0,0,0,21,182,96,278,,,,,,
Miami DolphinsMIA,MIA,MIA@BAL,5.0,4.0,0,0,0,0,0,26,256,146,402,,,,,,
Houston TexansHOU,HOU,SD@HOU,5.0,1.0,1,0,1,0,0,29,290,77,367,,,,,,
San Diego ChargersSD,SD,SD@HOU,5.0,2.0,1,0,0,0,0,23,252,140,392,,,,,,
Indianapolis ColtsIND,IND,IND@PHI,4.0,3.0,0,0,0,0,0,26,207,195,402,,,,,,
Buffalo BillsBUF,BUF,CHI@BUF,4.0,1.0,0,0,1,0,0,22,178,105,283,,,,,,
Dallas CowboysDAL,DAL,DAL@GB,3.0,1.0,0,0,0,1,0,45,277,138,415,,,,,,
Carolina PanthersCAR,CAR,NO@CAR,3.0,1.0,1,0,0,0,0,34,243,165,408,,,,,,
New England PatriotsNE,NE,NE@CLE,2.0,0.0,0,0,1,0,0,34,174,230,404,,,,,,
Seattle SeahawksSEA,SEA,NYG@SEA,2.0,0.0,0,0,1,0,0,41,290,197,487,,,,,,
