Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Michael Vick,PHI,PHI@WAS,57.0,28,20,333,4,0,0,8,80,2,0,0,0,0,0,0,0
Matt Cassel,KC,KC@DEN,41.0,53,33,469,4,0,0,2,3,0,0,0,0,0,0,1,0
Tom Brady,NE,NE@PIT,38.0,43,30,350,3,0,0,1,3,1,0,0,0,0,0,0,0
Kyle Orton,DEN,KC@DEN,35.0,34,22,296,4,0,0,1,-1,0,0,0,0,0,0,0,0
Ben Roethlisberger,PIT,NE@PIT,32.0,49,30,387,3,1,0,1,12,0,0,0,0,0,0,0,0
Matt Ryan,ATL,BAL@ATL,30.0,50,32,316,3,0,0,1,5,0,0,0,0,0,0,0,0
Jon Kitna,DAL,DAL@NYG,29.0,22,13,327,3,1,0,5,2,0,0,0,0,0,0,0,0
David Garrard,JAX,HOU@JAX,28.0,31,24,342,2,0,0,7,35,0,0,0,0,0,0,0,0
Mark Sanchez,NYJ,NYJ@CLE,27.0,44,27,299,2,1,0,2,4,1,0,0,0,0,0,0,0
Jay Cutler,CHI,MIN@CHI,25.0,35,22,237,3,2,0,4,24,0,0,0,0,0,0,0,0
Joe Flacco,BAL,BAL@ATL,25.0,34,22,215,3,1,0,3,13,0,0,0,0,0,0,0,0
Matt Schaub,HOU,HOU@JAX,25.0,32,22,314,2,0,0,3,14,0,0,0,0,0,0,0,0
Eli Manning,NYG,DAL@NYG,23.0,48,33,373,2,2,0,3,17,0,0,0,0,0,0,0,0
Josh Freeman,TB,CAR@TB,21.0,24,18,241,2,0,0,5,19,0,0,0,0,0,0,1,0
Troy Smith,STL,STL@SF,21.0,28,17,356,1,0,0,3,12,0,0,0,0,0,0,0,0
Matt Hasselbeck,SEA,SEA@ARI,19.0,34,22,333,1,0,0,1,0,0,0,0,0,0,0,0,0
Derek Anderson,ARI,SEA@ARI,17.0,45,23,322,1,1,1,0,0,0,0,0,0,0,0,1,0
Sam Bradford,STL,STL@SF,17.0,42,30,251,1,0,0,2,11,0,0,0,0,0,0,0,0
Donovan McNabb,WAS,PHI@WAS,17.0,31,17,295,2,3,0,1,0,0,0,0,0,0,0,0,0
Carson Palmer,CIN,CIN@IND,17.0,42,31,292,2,3,0,0,0,0,0,0,0,0,0,0,0
Shaun Hill,DET,DET@BUF,16.0,50,29,323,1,1,0,1,1,0,0,0,0,0,0,0,0
Colt McCoy,CLE,NYJ@CLE,15.0,31,18,205,1,0,0,4,11,0,0,0,0,0,0,0,0
Chad Henne,MIA,TEN@MIA,13.0,28,19,240,1,1,0,2,3,0,0,0,0,0,0,0,0
Tim Tebow,DEN,KC@DEN,12.0,1,1,3,1,0,0,2,2,1,0,0,0,0,0,0,0
Ryan Fitzpatrick,BUF,DET@BUF,11.0,24,12,146,1,0,0,1,-1,0,0,0,0,0,0,0,0
Jimmy Clausen,CAR,CAR@TB,8.0,29,16,191,0,0,0,5,11,0,0,0,0,0,0,0,0
Tyler Thigpen,MIA,TEN@MIA,8.0,6,4,64,1,0,0,2,5,0,0,0,0,0,0,0,0
Peyton Manning,IND,CIN@IND,7.0,36,20,185,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Young,TEN,TEN@MIA,7.0,18,9,92,1,1,0,2,14,0,0,0,0,0,0,1,0
Brett Favre,MIN,MIN@CHI,5.0,31,18,170,1,3,0,1,-1,0,0,0,0,0,0,1,0
Kerry Collins,TEN,TEN@MIA,2.0,20,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Johnson,TB,CAR@TB,1.0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
Kevin Kolb,PHI,PHI@WAS,0.0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Chad Pennington,MIA,TEN@MIA,0.0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Whitehurst,SEA,SEA@ARI,0.0,6,4,53,0,1,0,4,-4,0,0,0,0,0,0,0,0
