Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Hakeem Nicks,NYG,NYG@HOU,37.0,0,0,0,0,0,0,0,0,0,0,12,130,2,0,0,0
Malcom Floyd,SD,SD@OAK,35.0,0,0,0,0,0,0,0,0,0,0,8,213,1,0,0,0
Miles Austin,DAL,TEN@DAL,31.0,0,0,0,0,0,0,1,4,0,0,9,166,1,0,0,0
Brandon Lloyd,DEN,DEN@BAL,30.0,0,0,0,0,0,0,0,0,0,0,5,135,2,0,0,0
Percy Harvin,MIN,MIN@NYJ,26.0,0,0,0,0,0,0,0,0,0,0,5,97,2,0,0,0
Michael Crabtree,SF,PHI@SF,25.0,0,0,0,0,0,0,0,0,0,0,9,105,1,0,0,0
Terrell Owens,CIN,TB@CIN,23.0,0,0,0,0,0,0,0,0,0,0,7,102,1,0,0,0
Stevie Johnson,BUF,JAX@BUF,21.0,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
Roddy White,ATL,ATL@CLE,21.0,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
Mike Williams,TB,TB@CIN,21.0,0,0,0,0,0,0,0,0,0,0,7,99,1,0,1,0
Danny Amendola,STL,STL@DET,20.0,0,0,0,0,0,0,0,0,0,0,12,95,0,0,1,0
Steve Smith,NYG,NYG@HOU,20.0,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Roy Williams,DAL,TEN@DAL,20.0,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
Lee Evans,BUF,JAX@BUF,19.0,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Kenny Britt,TEN,TEN@DAL,18.0,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
