Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Rob Gronkowski,NE,MIA@NE,22.0,0,0,0,0,0,0,0,0,0,0,6,102,1,0,0,0
Vernon Davis,SF,ARI@SF,18.0,0,0,0,0,0,0,0,0,0,0,3,96,1,0,0,0
Owen Daniels,HOU,JAX@HOU,17.0,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
Tony Gonzalez,ATL,CAR@ATL,17.0,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
Heath Miller,PIT,PIT@CLE,15.0,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
Jason Witten,DAL,DAL@PHI,14.0,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Jacob Tamme,IND,TEN@IND,13.0,0,0,0,0,0,0,0,0,0,0,7,67,0,0,0,0
Benjamin Watson,CLE,PIT@CLE,13.0,0,0,0,0,0,0,0,0,0,0,7,67,0,0,0,0
Jared Cook,TEN,TEN@IND,12.0,0,0,0,0,0,0,0,0,0,0,7,58,0,0,0,0
Marcedes Lewis,JAX,JAX@HOU,11.0,0,0,0,0,0,0,0,0,0,0,4,26,1,0,1,0
Chris Cooley,WAS,NYG@WAS,10.0,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
Fred Davis,WAS,NYG@WAS,10.0,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Tony Scheffler,DET,MIN@DET,10.0,0,0,0,0,0,0,0,0,0,0,6,50,0,0,1,0
Jimmy Graham,NO,TB@NO,9.0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
Alge Crumpler,NE,MIA@NE,8.0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
Todd Heap,BAL,CIN@BAL,8.0,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Jeff King,CAR,CAR@ATL,8.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
Zach Miller,OAK,OAK@KC,8.0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0
Joel Dreessen,HOU,JAX@HOU,7.0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
Clay Harbor,PHI,DAL@PHI,7.0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
Donald Lee,GB,CHI@GB,7.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Greg Olsen,CHI,CHI@GB,7.0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
Chase Coffman,CIN,CIN@BAL,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Daniel Fells,STL,STL@SEA,6.0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
Daniel Graham,DEN,SD@DEN,6.0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
Kellen Winslow,TB,TB@NO,5.0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Kevin Boss,NYG,NYG@WAS,4.0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
Jim Kleinsasser,MIN,MIN@DET,4.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Randy McMichael,SD,SD@DEN,4.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Justin Peelle,ATL,CAR@ATL,4.0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
Brandon Pettigrew,DET,MIN@DET,4.0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
Martellus Bennett,DAL,DAL@PHI,3.0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
Dante Rosario,CAR,CAR@ATL,3.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
Visanthe Shiancoe,MIN,MIN@DET,3.0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
Reggie Kelly,CIN,CIN@BAL,2.0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Tony Moeaki,KC,OAK@KC,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Ryan Purvis,TB,TB@NO,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Kory Sperry,SD,SD@DEN,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Delanie Walker,SF,ARI@SF,2.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
Chris Baker,SEA,STL@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
John Carlson,SEA,STL@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Jeff Cumberland,NYJ,BUF@NYJ,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
John Gilmore,TB,TB@NO,1.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Will Heller,DET,MIN@DET,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
David Martin,BUF,BUF@NYJ,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cameron Morrah,SEA,STL@SEA,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Brandon Myers,OAK,OAK@KC,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Andrew Quarless,GB,CHI@GB,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jonathan Stupar,BUF,BUF@NYJ,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
