Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Dan Carpenter,MIA,PIT@MIA,16.0,1,1,5,5,0,,,,,,,,,,,
Connor Barth,TB,STL@TB,14.0,0,0,4,4,1,,,,,,,,,,,
David Akers,PHI,PHI@TEN,13.0,1,1,4,4,0,,,,,,,,,,,
Rob Bironas,TEN,PHI@TEN,13.0,4,4,3,3,0,,,,,,,,,,,
Billy Cundiff,BAL,BUF@BAL,13.0,4,4,3,3,0,,,,,,,,,,,
John Kasay,CAR,SF@CAR,13.0,2,2,3,3,1,,,,,,,,,,,
Lawrence Tynes,NYG,NYG@DAL,13.0,5,5,2,2,1,,,,,,,,,,,
Phil Dawson,CLE,CLE@NO,12.0,3,3,3,3,0,,,,,,,,,,,
Rian Lindell,BUF,BUF@BAL,12.0,4,4,2,2,1,,,,,,,,,,,
Stephen Gostkowski,NE,NE@SD,11.0,2,2,3,3,0,,,,,,,,,,,
Sebastian Janikowski,OAK,OAK@DEN,11.0,8,8,1,1,0,,,,,,,,,,,
Jeff Reed,PIT,PIT@MIA,11.0,2,2,3,3,0,,,,,,,,,,,
David Buehler,DAL,NYG@DAL,9.0,3,3,2,2,0,,,,,,,,,,,
Kris Brown,NE,NE@SD,8.0,2,2,3,2,0,,,,,,,,,,,
Joe Nedney,SF,SF@CAR,8.0,2,2,2,2,0,,,,,,,,,,,
Mike Nugent,CIN,CIN@ATL,8.0,2,2,3,2,0,,,,,,,,,,,
Josh Scobee,JAX,JAX@KC,8.0,2,2,2,2,0,,,,,,,,,,,
Matt Bryant,ATL,CIN@ATL,7.0,4,4,1,1,0,,,,,,,,,,,
Ryan Longwell,MIN,MIN@GB,6.0,3,3,1,1,0,,,,,,,,,,,
Ryan Succop,KC,JAX@KC,6.0,6,6,0,0,0,,,,,,,,,,,
Josh Brown,STL,STL@TB,5.0,2,2,1,1,0,,,,,,,,,,,
Graham Gano,WAS,WAS@CHI,5.0,2,2,2,1,0,,,,,,,,,,,
Garrett Hartley,NO,CLE@NO,5.0,2,2,1,1,0,,,,,,,,,,,
Mason Crosby,GB,MIN@GB,4.0,4,4,0,0,0,,,,,,,,,,,
Jay Feely,ARI,ARI@SEA,4.0,1,1,1,1,0,,,,,,,,,,,
Robbie Gould,CHI,WAS@CHI,2.0,2,2,0,0,0,,,,,,,,,,,
Matt Prater,DEN,OAK@DEN,2.0,2,2,0,0,0,,,,,,,,,,,
