Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Matt Forte,CHI,CHI@CAR,32.0,0,0,0,0,0,0,22,166,2,0,2,22,0,0,0,0
Ray Rice,BAL,DEN@BAL,31.0,0,0,0,0,0,0,27,133,2,0,4,26,0,0,0,0
Chris Johnson,TEN,TEN@DAL,26.0,0,0,0,0,0,0,19,131,2,0,1,1,0,0,0,0
LeSean McCoy,PHI,PHI@SF,24.0,0,0,0,0,0,0,18,92,1,0,5,46,0,0,0,0
Michael Bush,OAK,SD@OAK,22.0,0,0,0,0,0,0,26,104,1,0,3,31,0,0,0,0
Cedric Benson,CIN,TB@CIN,19.0,0,0,0,0,0,0,23,144,0,1,2,19,0,0,0,0
Brandon Jackson,GB,GB@WAS,18.0,0,0,0,0,0,0,10,115,0,0,5,25,0,0,0,0
Frank Gore,SF,PHI@SF,15.0,0,0,0,0,0,0,18,52,0,0,4,21,1,0,2,0
Peyton Hillis,CLE,ATL@CLE,15.0,0,0,0,0,0,0,10,28,0,0,4,49,1,0,1,0
Felix Jones,DAL,TEN@DAL,15.0,0,0,0,0,0,0,15,109,0,0,4,17,0,0,0,0
LaDainian Tomlinson,NYJ,MIN@NYJ,15.0,0,0,0,0,0,0,20,94,0,0,5,13,0,0,0,0
Michael Turner,ATL,ATL@CLE,14.0,0,0,0,0,0,0,19,140,0,0,0,0,0,0,0,0
Joseph Addai,IND,KC@IND,13.0,0,0,0,0,0,0,17,50,0,0,5,39,0,0,0,0
Steven Jackson,STL,STL@DET,13.0,0,0,0,0,0,0,25,114,0,0,1,12,0,0,0,0
Jahvid Best,DET,STL@DET,12.0,1,0,0,0,0,0,17,59,0,0,4,37,0,0,0,0
Earnest Graham,TB,TB@CIN,12.0,0,0,0,0,0,0,3,65,1,0,0,0,0,0,0,0
Mike Hart,IND,KC@IND,12.0,0,0,0,0,0,0,11,50,1,0,1,5,0,0,0,0
Willis McGahee,BAL,DEN@BAL,12.0,0,0,0,0,0,0,10,67,1,0,0,0,0,0,0,0
Ahmad Bradshaw,NYG,NYG@HOU,11.0,0,0,0,0,0,0,16,67,0,0,3,22,0,0,0,0
Jamaal Charles,KC,KC@IND,11.0,0,0,0,0,0,0,16,87,0,0,3,14,0,0,1,0
Shonn Greene,NYJ,MIN@NYJ,11.0,0,0,0,0,0,0,10,57,1,0,0,0,0,0,0,0
Adrian Peterson,MIN,MIN@NYJ,11.0,0,0,0,0,0,0,18,88,0,0,1,20,0,0,0,0
Ladell Betts,NO,NO@ARI,10.0,0,0,0,0,0,0,10,44,0,0,5,26,0,0,1,0
Brandon Jacobs,NYG,NYG@HOU,10.0,0,0,0,0,0,0,10,41,1,0,0,0,0,0,0,0
Maurice Jones-Drew,JAX,JAX@BUF,10.0,0,0,0,0,0,0,19,84,0,0,2,9,0,0,0,0
Mike Tolbert,SD,SD@OAK,10.0,0,0,0,0,0,0,12,11,1,0,2,24,0,0,1,0
Ryan Torain,WAS,GB@WAS,10.0,0,0,0,0,0,0,16,40,0,0,4,27,0,0,0,0
Fred Jackson,BUF,JAX@BUF,8.0,0,0,0,0,0,0,12,73,0,0,1,-7,0,0,0,0
