Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Tim Tebow,Denver Broncos,Los Angeles Chargers@Denver Broncos,31.0,36,16,205,2,2,0,13,94,1,0,0,0,0,0,0,0
Ben Roethlisberger,Pittsburgh Steelers,Pittsburgh Steelers@Cleveland Browns,25.0,22,15,280,2,0,0,4,24,0,0,0,0,0,0,0,0
Kerry Collins,Tennessee Titans,Tennessee Titans@Indianapolis Colts,23.0,39,28,300,2,0,0,2,2,0,0,0,0,0,0,1,0
Alex Smith,San Francisco 49ers,Arizona Cardinals@San Francisco 49ers,23.0,29,15,276,2,0,0,1,-1,0,0,0,0,0,0,0,0
Josh Freeman,Tampa Bay Buccaneers,Tampa Bay Buccaneers@New Orleans Saints,22.0,26,21,255,2,0,0,4,11,0,0,0,0,0,0,1,0
Peyton Manning,Indianapolis Colts,Tennessee Titans@Indianapolis Colts,22.0,41,27,264,2,0,0,0,0,0,0,0,0,0,0,0,0
Rex Grossman,Washington Commanders,New York Giants@Washington Commanders,21.0,44,26,336,2,1,0,1,2,0,0,0,0,0,0,2,0
Matt Ryan,Atlanta Falcons,Carolina Panthers@Atlanta Falcons,21.0,32,22,236,2,0,0,2,7,0,0,0,0,0,0,0,0
Tom Brady,New England Patriots,Miami Dolphins@New England Patriots,19.0,16,10,199,2,0,0,0,0,0,0,0,0,0,0,0,0
Stephen McGee,Dallas Cowboys,Dallas Cowboys@Philadelphia Eagles,16.0,27,11,127,1,0,0,9,55,0,0,0,0,0,0,0,0
Matt Schaub,Houston Texans,Jacksonville Jaguars@Houston Texans,16.0,22,18,253,1,0,0,2,1,0,0,0,0,0,0,0,0
Charlie Whitehurst,Seattle Seahawks,Los Angeles Rams@Seattle Seahawks,16.0,36,22,192,1,0,0,8,30,0,0,0,0,0,0,0,0
Jason Campbell,Las Vegas Raiders,Las Vegas Raiders@Kansas City Chiefs,15.0,25,15,155,1,0,0,4,33,0,0,0,0,0,0,0,0
Shaun Hill,Detroit Lions,Minnesota Vikings@Detroit Lions,15.0,39,28,258,1,1,0,2,11,0,0,0,0,0,0,0,0
Aaron Rodgers,Green Bay Packers,Chicago Bears@Green Bay Packers,15.0,28,19,229,1,1,0,7,21,0,0,0,0,0,0,0,0
Mark Brunell,New York Jets,Buffalo Bills@New York Jets,14.0,12,6,110,2,1,0,0,0,0,0,0,0,0,0,0,0
Eli Manning,New York Giants,New York Giants@Washington Commanders,14.0,29,17,243,1,1,0,4,11,0,0,0,0,0,0,0,0
Tyler Thigpen,Miami Dolphins,Miami Dolphins@New England Patriots,14.0,21,10,169,1,0,0,3,21,0,0,0,0,0,0,0,0
Carson Palmer,Cincinnati Bengals,Cincinnati Bengals@Baltimore Ravens,13.0,45,32,305,1,2,0,2,3,0,0,0,0,0,0,1,0
