Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
David Buehler,Dallas Cowboys,Washington Commanders@Dallas Cowboys,15.0,3,3,5,4,0,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Denver Broncos@Las Vegas Raiders,13.0,4,4,3,3,0,,,,,,,,,,,
John Kasay,Carolina Panthers,Arizona Cardinals@Carolina Panthers,13.0,1,1,4,4,0,,,,,,,,,,,
Clint Stitser,Cleveland Browns,Cleveland Browns@Cincinnati Bengals,13.0,1,1,4,4,0,,,,,,,,,,,
Billy Cundiff,Baltimore Ravens,New Orleans Saints@Baltimore Ravens,12.0,3,3,3,3,0,,,,,,,,,,,
Stephen Hauschka,Denver Broncos,Denver Broncos@Las Vegas Raiders,11.0,2,2,3,3,0,,,,,,,,,,,
Dave Rayner,Detroit Lions,Detroit Lions@Tampa Bay Buccaneers,11.0,2,2,3,3,0,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Kansas City Chiefs@Los Angeles Rams,11.0,3,3,2,2,1,,,,,,,,,,,
Matt Bryant,Atlanta Falcons,Atlanta Falcons@Seattle Seahawks,10.0,4,4,2,2,0,,,,,,,,,,,
Nate Kaeding,Los Angeles Chargers,San Francisco 49ers@Los Angeles Chargers,10.0,4,4,2,2,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Jacksonville Jaguars@Indianapolis Colts,10.0,4,4,2,2,0,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Kansas City Chiefs@Los Angeles Rams,9.0,1,1,2,2,1,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Green Bay Packers@New England Patriots,9.0,3,3,2,2,0,,,,,,,,,,,
David Akers,Philadelphia Eagles,Philadelphia Eagles@New York Giants,8.0,5,5,1,1,0,,,,,,,,,,,
Connor Barth,Tampa Bay Buccaneers,Detroit Lions@Tampa Bay Buccaneers,8.0,2,2,2,2,0,,,,,,,,,,,
Nick Folk,New York Jets,New York Jets@Pittsburgh Steelers,8.0,2,2,2,2,0,,,,,,,,,,,
Rob Bironas,Tennessee Titans,Houston Texans@Tennessee Titans,7.0,4,4,1,1,0,,,,,,,,,,,
Shayne Graham,New England Patriots,Green Bay Packers@New England Patriots,7.0,4,4,1,1,0,,,,,,,,,,,
Lawrence Tynes,New York Giants,Philadelphia Eagles@New York Giants,7.0,4,4,1,1,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Arizona Cardinals@Carolina Panthers,6.0,0,0,2,2,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,New Orleans Saints@Baltimore Ravens,6.0,3,3,1,1,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Jacksonville Jaguars@Indianapolis Colts,6.0,3,3,1,1,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,Cleveland Browns@Cincinnati Bengals,5.0,2,2,1,1,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Buffalo Bills@Miami Dolphins,5.0,2,2,1,1,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Houston Texans@Tennessee Titans,5.0,2,2,1,1,0,,,,,,,,,,,
Shaun Suisham,Pittsburgh Steelers,New York Jets@Pittsburgh Steelers,5.0,2,2,1,1,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Atlanta Falcons@Seattle Seahawks,4.0,1,1,1,1,0,,,,,,,,,,,
Dan Carpenter,Miami Dolphins,Buffalo Bills@Miami Dolphins,2.0,2,2,4,0,0,,,,,,,,,,,
Graham Gano,Washington Commanders,Washington Commanders@Dallas Cowboys,2.0,2,2,0,0,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Chicago Bears@Minnesota Vikings,2.0,2,2,0,0,0,,,,,,,,,,,
Jeff Reed,San Francisco 49ers,San Francisco 49ers@Los Angeles Chargers,1.0,1,1,0,0,0,,,,,,,,,,,
