Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Connor Barth,Tampa Bay Buccaneers,Tampa Bay Buccaneers@New Orleans Saints,11.0,2,2,3,3,0,,,,,,,,,,,
Shaun Suisham,Pittsburgh Steelers,Pittsburgh Steelers@Cleveland Browns,11.0,5,5,2,2,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Tennessee Titans@Indianapolis Colts,11.0,2,2,3,3,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Los Angeles Rams@Seattle Seahawks,10.0,1,1,3,3,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Jacksonville Jaguars@Houston Texans,10.0,4,4,2,2,0,,,,,,,,,,,
Dave Rayner,Detroit Lions,Minnesota Vikings@Detroit Lions,10.0,2,2,2,2,1,,,,,,,,,,,
Rob Bironas,Tennessee Titans,Tennessee Titans@Indianapolis Colts,8.0,2,2,3,2,0,,,,,,,,,,,
Nick Folk,New York Jets,Buffalo Bills@New York Jets,8.0,5,5,1,1,0,,,,,,,,,,,
Shayne Graham,New England Patriots,Miami Dolphins@New England Patriots,8.0,5,5,1,1,0,,,,,,,,,,,
Jeff Reed,San Francisco 49ers,Arizona Cardinals@San Francisco 49ers,8.0,5,5,1,1,0,,,,,,,,,,,
David Akers,Philadelphia Eagles,Dallas Cowboys@Philadelphia Eagles,7.0,1,1,2,2,0,,,,,,,,,,,
Matt Bryant,Atlanta Falcons,Carolina Panthers@Atlanta Falcons,7.0,4,4,1,1,0,,,,,,,,,,,
Billy Cundiff,Baltimore Ravens,Cincinnati Bengals@Baltimore Ravens,7.0,1,1,2,2,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,Tampa Bay Buccaneers@New Orleans Saints,7.0,1,1,2,2,0,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Las Vegas Raiders@Kansas City Chiefs,7.0,4,4,1,1,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Minnesota Vikings@Detroit Lions,7.0,1,1,2,2,0,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Los Angeles Rams@Seattle Seahawks,6.0,0,0,2,2,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Jacksonville Jaguars@Houston Texans,5.0,2,2,2,1,0,,,,,,,,,,,
Lawrence Tynes,New York Giants,New York Giants@Washington Commanders,5.0,2,2,2,1,0,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Chicago Bears@Green Bay Packers,4.0,1,1,1,1,0,,,,,,,,,,,
Stephen Hauschka,Los Angeles Chargers,Los Angeles Chargers@Denver Broncos,4.0,4,4,0,0,0,,,,,,,,,,,
John Kasay,Carolina Panthers,Carolina Panthers@Atlanta Falcons,4.0,1,1,1,1,0,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Las Vegas Raiders@Kansas City Chiefs,4.0,1,1,1,1,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,Pittsburgh Steelers@Cleveland Browns,3.0,0,0,1,1,0,,,,,,,,,,,
Robbie Gould,Chicago Bears,Chicago Bears@Green Bay Packers,3.0,0,0,1,1,0,,,,,,,,,,,
David Buehler,Dallas Cowboys,Dallas Cowboys@Philadelphia Eagles,2.0,2,2,1,0,0,,,,,,,,,,,
Graham Gano,Washington Commanders,New York Giants@Washington Commanders,2.0,2,2,1,0,0,,,,,,,,,,,
Dan Carpenter,Miami Dolphins,Miami Dolphins@New England Patriots,1.0,1,1,1,0,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Arizona Cardinals@San Francisco 49ers,1.0,1,1,0,0,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Buffalo Bills@New York Jets,1.0,1,1,0,0,0,,,,,,,,,,,
Clint Stitser,Cincinnati Bengals,Cincinnati Bengals@Baltimore Ravens,1.0,1,1,1,0,0,,,,,,,,,,,
