Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,Houston Texans,Houston Texans@Las Vegas Raiders,33.0,0,0,0,0,0,0,17,133,1,0,3,56,1,0,0,0
LaDainian Tomlinson,New York Jets,New York Jets@Buffalo Bills,30.0,0,0,0,0,0,0,19,133,2,0,3,22,0,0,0,0
LeSean McCoy,Philadelphia Eagles,Washington Commanders@Philadelphia Eagles,28.0,0,0,0,0,0,0,16,64,0,0,12,110,0,0,1,0
Maurice Jones-Drew,Jacksonville Jaguars,Indianapolis Colts@Jacksonville Jaguars,25.0,0,0,0,0,0,0,26,105,1,0,2,16,1,0,0,0
Joseph Addai,Indianapolis Colts,Indianapolis Colts@Jacksonville Jaguars,22.0,0,0,0,0,0,0,16,63,2,0,3,19,0,0,0,0
Rashard Mendenhall,Pittsburgh Steelers,Baltimore Ravens@Pittsburgh Steelers,21.0,0,0,0,0,0,0,25,79,2,0,2,9,0,0,0,0
Ahmad Bradshaw,New York Giants,Chicago Bears@New York Giants,20.0,0,0,0,0,0,0,23,129,1,0,2,14,0,0,1,0
Frank Gore,San Francisco 49ers,San Francisco 49ers@Atlanta Falcons,20.0,0,0,0,0,0,0,21,77,0,0,7,60,0,0,0,0
Ricky Williams,Miami Dolphins,New England Patriots@Miami Dolphins,19.0,0,0,0,0,0,0,8,56,0,0,4,45,1,0,0,0
Peyton Hillis,Cleveland Browns,Cincinnati Bengals@Cleveland Browns,18.0,0,0,0,0,0,0,27,102,1,0,2,8,0,0,0,0
Darren McFadden,Las Vegas Raiders,Houston Texans@Las Vegas Raiders,18.0,0,0,0,0,0,0,12,47,0,0,6,82,0,0,0,0
Mike Tolbert,Los Angeles Chargers,Arizona Cardinals@Los Angeles Chargers,18.0,0,0,0,0,0,0,16,100,1,0,2,3,0,0,0,0
DeAngelo Williams,Carolina Panthers,Carolina Panthers@New Orleans Saints,16.0,0,0,0,0,0,0,13,86,1,0,1,14,0,0,0,0
Steven Jackson,Los Angeles Rams,Seattle Seahawks@Los Angeles Rams,15.0,0,0,0,0,0,0,22,70,0,0,3,54,0,0,0,0
Correll Buckhalter,Denver Broncos,Denver Broncos@Tennessee Titans,14.0,0,0,0,0,0,0,6,3,0,0,5,38,1,0,0,0
Jonathan Stewart,Carolina Panthers,Carolina Panthers@New Orleans Saints,14.0,0,0,0,0,0,0,7,21,0,0,1,55,1,0,0,0
Michael Bush,Las Vegas Raiders,Houston Texans@Las Vegas Raiders,13.0,0,0,0,0,0,0,7,40,1,0,2,16,0,0,0,0
BenJarvus Green-Ellis,New England Patriots,New England Patriots@Miami Dolphins,13.0,0,0,0,0,0,0,16,76,1,0,0,0,0,0,0,0
Brandon Jacobs,New York Giants,Chicago Bears@New York Giants,13.0,0,0,0,0,0,0,6,62,1,0,1,4,0,0,0,0
Ryan Mathews,Los Angeles Chargers,Arizona Cardinals@Los Angeles Chargers,13.0,0,0,0,0,0,0,9,55,1,0,1,13,0,0,0,0
