Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Chicago BearsCHI,Chicago Bears,Minnesota Vikings@Chicago Bears,16.0,1.0,3,0,1,0,0,13,170,70,240,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Dallas Cowboys@New York Giants,16.0,0.0,2,0,1,0,1,20,373,107,480,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Philadelphia Eagles@Washington Commanders,14.0,2.0,3,0,0,0,1,28,270,105,375,,,,,,
New England PatriotsNE,New England Patriots,New England Patriots@Pittsburgh Steelers,14.0,5.0,1,0,0,0,1,26,349,76,425,,,,,,
Seattle SeahawksSEA,Seattle Seahawks,Seattle Seahawks@Arizona Cardinals,13.0,5.0,1,0,1,0,0,18,286,41,327,,,,,,
Denver BroncosDEN,Denver Broncos,Kansas City Chiefs@Denver Broncos,12.0,4.0,0,0,1,0,1,29,433,51,484,,,,,,
Miami DolphinsMIA,Miami Dolphins,Tennessee Titans@Miami Dolphins,12.0,2.0,1,0,2,0,0,17,124,135,259,,,,,,
New York JetsNYJ,New York Jets,New York Jets@Cleveland Browns,11.0,3.0,0,0,2,0,0,20,196,107,303,,,,,,
Buffalo BillsBUF,Buffalo Bills,Detroit Lions@Buffalo Bills,10.0,1.0,1,0,0,0,0,12,314,76,390,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Carolina Panthers@Tampa Bay Buccaneers,8.0,2.0,0,0,1,0,0,16,182,118,300,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Baltimore Ravens@Atlanta Falcons,7.0,2.0,1,0,1,0,0,21,204,116,320,,,,,,
San Francisco 49ersSF,San Francisco 49ers,Los Angeles Rams@San Francisco 49ers,7.0,3.0,0,0,0,0,0,20,228,104,332,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Minnesota Vikings@Chicago Bears,7.0,2.0,2,0,0,0,0,27,230,130,360,,,,,,
Detroit LionsDET,Detroit Lions,Detroit Lions@Buffalo Bills,7.0,1.0,0,0,1,0,0,14,139,149,288,,,,,,
S,Los Angeles Rams,Los Angeles Rams@San Francisco 49ers,6.0,5.0,0,0,0,0,0,23,323,98,421,,,,,,
Cleveland BrownsCLE,Cleveland Browns,New York Jets@Cleveland Browns,5.0,2.0,1,0,0,0,0,26,284,172,456,,,,,,
Carolina PanthersCAR,Carolina Panthers,Carolina Panthers@Tampa Bay Buccaneers,5.0,1.0,0,0,2,0,0,31,235,186,421,,,,,,
Arizona CardinalsARI,Arizona Cardinals,Seattle Seahawks@Arizona Cardinals,4.0,2.0,1,0,0,0,0,36,380,110,490,,,,,,
New York GiantsNYG,New York Giants,Dallas Cowboys@New York Giants,4.0,0.0,1,0,0,1,0,33,327,100,427,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Houston Texans@Jacksonville Jaguars,3.0,0.0,0,0,1,0,0,24,314,81,395,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Cincinnati Bengals@Indianapolis Colts,3.0,2.0,0,0,0,0,0,23,180,76,256,,,,,,
Tennessee TitansTEN,Tennessee Titans,Tennessee Titans@Miami Dolphins,3.0,1.0,1,0,0,0,0,29,316,88,404,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Baltimore Ravens@Atlanta Falcons,3.0,2.0,0,0,0,0,0,26,302,60,362,,,,,,
Houston TexansHOU,Houston Texans,Houston Texans@Jacksonville Jaguars,2.0,2.0,0,0,0,0,0,31,326,165,491,,,,,,
Washington RedskinsWAS,Washington Commanders,Philadelphia Eagles@Washington Commanders,1.0,1.0,0,0,0,0,0,59,332,260,592,,,,,,
Pittsburgh SteelersPIT,Pittsburgh Steelers,New England Patriots@Pittsburgh Steelers,0.0,0.0,0,0,0,0,0,39,350,103,453,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Kansas City Chiefs@Denver Broncos,0.0,0.0,0,0,0,0,0,49,299,153,452,,,,,,
