Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Kenny Britt,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,47.0,0,0,0,0,0,0,0,0,0,0,7,225,3,0,0,0
Roddy White,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,44.0,0,0,0,0,0,0,0,0,0,0,11,201,2,1,1,0
Lee Evans,Buffalo Bills,Buffalo Bills@Baltimore Ravens,34.0,0,0,0,0,0,0,0,0,0,0,6,105,3,0,0,0
David Gettis,Carolina Panthers,San Francisco 49ers@Carolina Panthers,32.0,0,0,0,0,0,0,0,0,0,0,8,125,2,0,0,0
Hakeem Nicks,New York Giants,New York Giants@Dallas Cowboys,31.0,0,0,0,0,0,0,0,0,0,0,9,108,2,0,0,0
Stevie Johnson,Buffalo Bills,Buffalo Bills@Baltimore Ravens,29.0,0,0,0,0,0,0,0,0,0,0,8,158,1,0,0,0
Marques Colston,New Orleans Saints,Cleveland Browns@New Orleans Saints,27.0,0,0,0,0,0,0,0,0,0,0,10,112,1,0,0,0
Chad Johnson,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,26.0,0,0,0,0,0,0,0,0,0,0,10,108,1,0,0,0
Hines Ward,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,26.0,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
Jordan Shipley,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,25.0,0,0,0,0,0,0,0,0,0,0,6,131,1,0,0,0
Steve Smith,New York Giants,New York Giants@Dallas Cowboys,25.0,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
Mike Williams,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,25.0,0,0,0,0,0,0,0,0,0,0,11,87,1,0,0,0
Dwayne Bowe,Kansas City Chiefs,Jacksonville Jaguars@Kansas City Chiefs,23.0,0,0,0,0,0,0,0,0,0,0,3,81,2,0,0,0
Terrell Owens,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,23.0,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Anquan Boldin,Baltimore Ravens,Buffalo Bills@Baltimore Ravens,21.0,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
Dez Bryant,Dallas Cowboys,New York Giants@Dallas Cowboys,21.0,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,0
Percy Harvin,Minnesota Vikings,Minnesota Vikings@Green Bay Packers,21.0,0,0,0,0,0,0,3,41,1,0,5,65,0,0,0,0
Johnny Knox,Chicago Bears,Washington Commanders@Chicago Bears,20.0,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0
Greg Jennings,Green Bay Packers,Minnesota Vikings@Green Bay Packers,19.0,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0
Davone Bess,Miami Dolphins,Pittsburgh Steelers@Miami Dolphins,18.0,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0
Santana Moss,Washington Commanders,Washington Commanders@Chicago Bears,17.0,0,0,0,0,0,0,1,-2,0,0,5,63,1,0,0,0
Patrick Crayton,New England Patriots,New England Patriots@Los Angeles Chargers,15.0,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
Brandon LaFell,Carolina Panthers,San Francisco 49ers@Carolina Panthers,15.0,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
Riley Cooper,Philadelphia Eagles,Philadelphia Eagles@Tennessee Titans,14.0,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0
James Jones,Green Bay Packers,Minnesota Vikings@Green Bay Packers,14.0,0,0,0,0,0,0,0,0,0,0,4,107,0,0,0,0
Danny Amendola,Los Angeles Rams,Los Angeles Rams@Tampa Bay Buccaneers,13.0,0,0,0,0,0,0,1,21,0,0,3,29,1,0,0,0
Mario Manningham,New York Giants,New York Giants@Dallas Cowboys,13.0,0,0,0,0,0,0,0,0,0,0,3,40,1,0,0,0
Roscoe Parrish,Buffalo Bills,Buffalo Bills@Baltimore Ravens,13.0,0,0,0,0,0,0,1,6,0,0,8,57,0,0,0,0
Mike Wallace,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,13.0,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0
Mike Williams,Tampa Bay Buccaneers,Los Angeles Rams@Tampa Bay Buccaneers,13.0,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
Jason Avant,Philadelphia Eagles,Philadelphia Eagles@Tennessee Titans,12.0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
Randy Moss,Minnesota Vikings,Minnesota Vikings@Green Bay Packers,12.0,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Mike Sims-Walker,Jacksonville Jaguars,Jacksonville Jaguars@Kansas City Chiefs,12.0,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0
Earl Bennett,Chicago Bears,Washington Commanders@Chicago Bears,11.0,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
Craig Davis,Los Angeles Chargers,New England Patriots@Los Angeles Chargers,11.0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0
Dexter McCluster,Kansas City Chiefs,Jacksonville Jaguars@Kansas City Chiefs,11.0,0,0,0,0,0,0,4,28,0,0,5,41,0,0,0,0
Jeremy Maclin,Philadelphia Eagles,Philadelphia Eagles@Tennessee Titans,10.0,0,0,0,0,0,0,1,14,0,0,5,42,0,0,0,0
Brandon Marshall,Miami Dolphins,Pittsburgh Steelers@Miami Dolphins,10.0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Jabar Gaffney,Denver Broncos,Las Vegas Raiders@Denver Broncos,9.0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
Brian Hartline,Miami Dolphins,Pittsburgh Steelers@Miami Dolphins,9.0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,1,0
Lance Moore,New Orleans Saints,Cleveland Browns@New Orleans Saints,9.0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0
Brian Finneran,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,8.0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
Devin Hester,Chicago Bears,Washington Commanders@Chicago Bears,8.0,0,0,0,0,0,0,2,5,0,0,5,30,0,0,0,0
Steve Smith,Carolina Panthers,San Francisco 49ers@Carolina Panthers,8.0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,1,0
Deion Branch,New England Patriots,New England Patriots@Los Angeles Chargers,7.0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
Deon Butler,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,7.0,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Michael Crabtree,San Francisco 49ers,San Francisco 49ers@Carolina Panthers,7.0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
Anthony Armstrong,Washington Commanders,Washington Commanders@Chicago Bears,6.0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
Miles Austin,Dallas Cowboys,New York Giants@Dallas Cowboys,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Larry Fitzgerald,Arizona Cardinals,Arizona Cardinals@Seattle Seahawks,6.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
Derrick Mason,Baltimore Ravens,Buffalo Bills@Baltimore Ravens,6.0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
Jordy Nelson,Green Bay Packers,Minnesota Vikings@Green Bay Packers,6.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Sammie Stroughter,Tampa Bay Buccaneers,Los Angeles Rams@Tampa Bay Buccaneers,6.0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
Wes Welker,New England Patriots,New England Patriots@Los Angeles Chargers,6.0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
Early Doucet,Arizona Cardinals,Arizona Cardinals@Seattle Seahawks,5.0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
Jacoby Ford,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,5.0,0,0,0,0,0,0,2,29,0,0,2,15,0,0,0,0
Michael Jenkins,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Brandon Lloyd,Denver Broncos,Las Vegas Raiders@Denver Broncos,5.0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0
Robert Meachem,New Orleans Saints,Cleveland Browns@New Orleans Saints,5.0,0,0,0,0,0,0,1,2,0,0,2,31,0,0,0,0
Josh Morgan,San Francisco 49ers,San Francisco 49ers@Carolina Panthers,5.0,0,0,0,0,0,0,1,4,0,0,2,34,0,0,0,0
Andre Roberts,Arizona Cardinals,Arizona Cardinals@Seattle Seahawks,5.0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,1,0
Brian Robiskie,Cleveland Browns,Cleveland Browns@New Orleans Saints,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Tiquan Underwood,Jacksonville Jaguars,Jacksonville Jaguars@Kansas City Chiefs,5.0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
Damian Williams,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,5.0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
Seyi Ajirotutu,Los Angeles Chargers,New England Patriots@Los Angeles Chargers,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Bernard Berrian,Minnesota Vikings,Minnesota Vikings@Green Bay Packers,4.0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
Devery Henderson,New Orleans Saints,Cleveland Browns@New Orleans Saints,4.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
Nick Miller,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,4.0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
Louis Murphy,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,4.0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
David Nelson,Buffalo Bills,Buffalo Bills@Baltimore Ravens,4.0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
Eddie Royal,Denver Broncos,Las Vegas Raiders@Denver Broncos,4.0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
Ramses Barden,New York Giants,New York Giants@Dallas Cowboys,3.0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
Chansi Stuckey,Cleveland Browns,Cleveland Browns@New Orleans Saints,3.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
Andre Caldwell,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Terrance Copper,Kansas City Chiefs,Jacksonville Jaguars@Kansas City Chiefs,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Joshua Cribbs,Cleveland Browns,Cleveland Browns@New Orleans Saints,2.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
Brandon Gibson,Los Angeles Rams,Los Angeles Rams@Tampa Bay Buccaneers,2.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
Richard Goodman,Los Angeles Chargers,New England Patriots@Los Angeles Chargers,2.0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0
Chad Hall,Philadelphia Eagles,Philadelphia Eagles@Tennessee Titans,2.0,0,0,0,0,0,0,4,19,0,0,1,5,0,0,0,0
Antwaan Randle El,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,2.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
Laurent Robinson,Los Angeles Rams,Los Angeles Rams@Tampa Bay Buccaneers,2.0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
Brandon Stokley,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,2.0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
Danario Alexander,Los Angeles Rams,Los Angeles Rams@Tampa Bay Buccaneers,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Arrelious Benn,Tampa Bay Buccaneers,Los Angeles Rams@Tampa Bay Buccaneers,1.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Lavelle Hawkins,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Max Komar,Arizona Cardinals,Arizona Cardinals@Seattle Seahawks,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Ben Obomanu,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Emmanuel Sanders,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,1.0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0
Micheal Spurlock,Tampa Bay Buccaneers,Los Angeles Rams@Tampa Bay Buccaneers,1.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Brandon Tate,New England Patriots,New England Patriots@Los Angeles Chargers,1.0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
Roberto Wallace,Miami Dolphins,Pittsburgh Steelers@Miami Dolphins,1.0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Nate Washington,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,1.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Yamon Figurs,Cleveland Browns,Cleveland Browns@New Orleans Saints,0.0,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0
Demaryius Thomas,Denver Broncos,Las Vegas Raiders@Denver Broncos,0.0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,1,0
Mike Thomas,Jacksonville Jaguars,Jacksonville Jaguars@Kansas City Chiefs,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
