Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Dallas CowboysDAL,Dallas Cowboys,Dallas Cowboys@Indianapolis Colts,20.0,0.0,4,0,0,0,2,35,365,40,405,,,,,,
S,Los Angeles Rams,Los Angeles Rams@Arizona Cardinals,18.0,4.0,2,0,0,0,0,6,119,105,224,,,,,,
New England PatriotsNE,New England Patriots,New York Jets@New England Patriots,17.0,1.0,3,0,0,0,0,3,149,152,301,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Cleveland Browns@Miami Dolphins,16.0,1.0,3,0,0,1,0,10,167,114,281,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Denver Broncos@Kansas City Chiefs,16.0,4.0,0,0,1,0,0,6,86,161,247,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Buffalo Bills@Minnesota Vikings,15.0,1.0,1,0,4,0,0,14,155,84,239,,,,,,
Buffalo BillsBUF,Buffalo Bills,Buffalo Bills@Minnesota Vikings,15.0,1.0,4,0,0,0,1,38,177,210,387,,,,,,
Seattle SeahawksSEA,Seattle Seahawks,Carolina Panthers@Seattle Seahawks,15.0,3.0,1,0,0,0,1,14,152,131,283,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@Los Angeles Chargers,15.0,4.0,1,0,1,0,0,13,265,21,286,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Jacksonville Jaguars@Tennessee Titans,15.0,1.0,2,0,0,0,0,6,163,57,220,,,,,,
Pittsburgh SteelersPIT,Pittsburgh Steelers,Pittsburgh Steelers@Baltimore Ravens,13.0,4.0,0,0,1,0,0,10,226,43,269,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Pittsburgh Steelers@Baltimore Ravens,12.0,3.0,1,0,0,0,0,13,234,54,288,,,,,,
Denver BroncosDEN,Denver Broncos,Denver Broncos@Kansas City Chiefs,11.0,2.0,0,0,1,0,0,10,174,185,359,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Dallas Cowboys@Indianapolis Colts,10.0,2.0,0,0,0,1,1,38,151,217,368,,,,,,
Green Bay PackersGB,Green Bay Packers,San Francisco 49ers@Green Bay Packers,10.0,4.0,1,0,0,0,0,16,172,97,269,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@Tampa Bay Buccaneers,10.0,1.0,1,0,0,0,1,24,174,151,325,,,,,,
Miami DolphinsMIA,Miami Dolphins,Cleveland Browns@Miami Dolphins,9.0,2.0,0,0,0,0,0,13,200,52,252,,,,,,
Arizona CardinalsARI,Arizona Cardinals,Los Angeles Rams@Arizona Cardinals,8.0,2.0,1,0,0,0,0,19,169,119,288,,,,,,
Detroit LionsDET,Detroit Lions,Chicago Bears@Detroit Lions,7.0,4.0,0,0,1,0,0,24,197,114,311,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Houston Texans@Philadelphia Eagles,7.0,2.0,1,0,1,0,0,24,323,108,431,,,,,,
Carolina PanthersCAR,Carolina Panthers,Carolina Panthers@Seattle Seahawks,7.0,3.0,2,0,0,0,0,31,210,161,371,,,,,,
Tennessee TitansTEN,Tennessee Titans,Jacksonville Jaguars@Tennessee Titans,7.0,1.0,0,0,0,1,0,17,119,258,377,,,,,,
Chicago BearsCHI,Chicago Bears,Chicago Bears@Detroit Lions,6.0,2.0,0,0,0,0,0,20,168,134,302,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,New Orleans Saints@Cincinnati Bengals,4.0,2.0,1,0,0,0,0,34,290,146,436,,,,,,
San Francisco 49ersSF,San Francisco 49ers,San Francisco 49ers@Green Bay Packers,4.0,4.0,0,0,0,0,0,34,274,136,410,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Atlanta Falcons@Tampa Bay Buccaneers,4.0,0.0,2,0,0,0,0,28,205,85,290,,,,,,
New Orleans SaintsNO,New Orleans Saints,New Orleans Saints@Cincinnati Bengals,3.0,3.0,0,0,0,0,0,30,215,96,311,,,,,,
Houston TexansHOU,Houston Texans,Houston Texans@Philadelphia Eagles,3.0,1.0,1,0,0,0,0,34,301,115,416,,,,,,
New York JetsNYJ,New York Jets,New York Jets@New England Patriots,3.0,3.0,0,0,0,0,0,45,304,101,405,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Las Vegas Raiders@Los Angeles Chargers,3.0,1.0,0,0,1,0,0,28,117,251,368,,,,,,
Washington RedskinsWAS,Washington Commanders,Washington Commanders@New York Giants,2.0,0.0,1,0,0,0,0,31,161,197,358,,,,,,
