Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Pittsburgh SteelersPIT,Pittsburgh Steelers,Cleveland Browns@Pittsburgh Steelers,19.0,6.0,2,0,1,0,0,10,258,69,327,,,,,,
S,Los Angeles Rams,Los Angeles Chargers@Los Angeles Rams,15.0,7.0,1,0,0,1,0,17,208,79,287,,,,,,
Seattle SeahawksSEA,Seattle Seahawks,Seattle Seahawks@Chicago Bears,14.0,6.0,0,1,0,1,0,20,246,61,307,,,,,,
San Francisco 49ersSF,San Francisco 49ers,Las Vegas Raiders@San Francisco 49ers,13.0,2.0,2,0,0,0,0,9,69,110,179,,,,,,
New Orleans SaintsNO,New Orleans Saints,New Orleans Saints@Tampa Bay Buccaneers,13.0,1.0,0,0,1,0,0,6,235,42,277,,,,,,
New York GiantsNYG,New York Giants,Detroit Lions@New York Giants,12.0,2.0,1,0,2,0,0,20,302,64,366,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Atlanta Falcons@Philadelphia Eagles,11.0,3.0,1,0,1,0,0,17,228,65,293,,,,,,
Miami DolphinsMIA,Miami Dolphins,Miami Dolphins@Green Bay Packers,11.0,5.0,1,0,0,0,0,20,283,76,359,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Dallas Cowboys@Minnesota Vikings,11.0,0.0,2,0,0,0,1,21,220,94,314,,,,,,
Washington RedskinsWAS,Washington Commanders,Indianapolis Colts@Washington Commanders,10.0,1.0,0,0,3,1,0,27,299,170,469,,,,,,
Denver BroncosDEN,Denver Broncos,New York Jets@Denver Broncos,9.0,2.0,2,0,1,0,0,24,190,129,319,,,,,,
New York JetsNYJ,New York Jets,New York Jets@Denver Broncos,9.0,1.0,0,0,2,0,0,20,201,145,346,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Baltimore Ravens@New England Patriots,8.0,3.0,2,0,0,0,0,23,267,127,394,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Indianapolis Colts@Washington Commanders,8.0,3.0,2,0,0,0,0,24,222,113,335,,,,,,
New England PatriotsNE,New England Patriots,Baltimore Ravens@New England Patriots,7.0,3.0,0,0,0,0,0,20,278,99,377,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Los Angeles Chargers@Los Angeles Rams,7.0,3.0,0,0,0,0,0,20,183,117,300,,,,,,
Chicago BearsCHI,Chicago Bears,Seattle Seahawks@Chicago Bears,7.0,0.0,0,0,0,0,1,23,242,111,353,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@San Francisco 49ers,6.0,2.0,0,0,0,0,0,17,191,158,349,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Dallas Cowboys@Minnesota Vikings,6.0,3.0,0,0,1,0,0,24,93,95,188,,,,,,
Detroit LionsDET,Detroit Lions,Detroit Lions@New York Giants,4.0,2.0,0,0,1,0,0,28,167,167,334,,,,,,
Green Bay PackersGB,Green Bay Packers,Miami Dolphins@Green Bay Packers,3.0,0.0,1,0,0,0,0,23,231,150,381,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@Philadelphia Eagles,3.0,1.0,1,0,0,0,0,31,320,154,474,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Kansas City Chiefs@Houston Texans,2.0,2.0,0,0,0,0,0,35,289,132,421,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Cleveland Browns@Pittsburgh Steelers,2.0,0.0,1,0,0,0,0,28,257,121,378,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,New Orleans Saints@Tampa Bay Buccaneers,2.0,0.0,1,0,0,0,0,31,263,212,475,,,,,,
Houston TexansHOU,Houston Texans,Kansas City Chiefs@Houston Texans,1.0,1.0,0,0,0,0,0,31,189,228,417,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Tennessee Titans@Jacksonville Jaguars,0.0,0.0,0,0,0,0,0,30,171,153,324,,,,,,
