Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,Houston Texans,Indianapolis Colts@Houston Texans,42.0,0,0,0,0,0,0,33,231,3,0,1,7,0,0,0,0
Matt Forte,Chicago Bears,Detroit Lions@Chicago Bears,38.0,0,0,0,0,0,0,17,50,0,0,7,151,2,0,1,0
Chris Johnson,Tennessee Titans,Las Vegas Raiders@Tennessee Titans,30.0,0,0,0,0,0,0,27,142,2,0,4,8,0,0,0,0
Darren McFadden,Las Vegas Raiders,Las Vegas Raiders@Tennessee Titans,26.0,0,0,0,0,0,0,18,95,0,0,6,55,1,0,0,0
Rashard Mendenhall,Pittsburgh Steelers,Atlanta Falcons@Pittsburgh Steelers,21.0,0,0,0,0,0,0,22,120,1,0,2,15,0,0,0,0
Jahvid Best,Detroit Lions,Detroit Lions@Chicago Bears,20.0,0,0,0,0,0,0,14,20,2,0,5,16,0,0,0,0
LeSean McCoy,Philadelphia Eagles,Green Bay Packers@Philadelphia Eagles,18.0,0,0,0,0,0,0,7,35,1,0,5,47,0,0,0,0
Tim Hightower,Arizona Cardinals,Arizona Cardinals@Los Angeles Rams,17.0,0,0,0,0,0,0,13,54,1,0,4,40,0,0,2,0
Pierre Thomas,New Orleans Saints,Minnesota Vikings@New Orleans Saints,17.0,0,0,0,0,0,0,19,71,1,0,3,15,0,0,0,0
Ronnie Brown,Miami Dolphins,Miami Dolphins@Buffalo Bills,16.0,0,0,0,0,0,0,13,65,1,0,2,20,0,0,0,0
Jamaal Charles,Kansas City Chiefs,Los Angeles Chargers@Kansas City Chiefs,16.0,0,0,0,0,0,0,11,92,1,0,1,8,0,0,0,0
Ahmad Bradshaw,New York Giants,Carolina Panthers@New York Giants,15.0,0,0,0,0,0,0,20,76,1,0,2,17,0,0,1,0
Peyton Hillis,Cleveland Browns,Cleveland Browns@Tampa Bay Buccaneers,15.0,0,0,0,0,0,0,9,41,1,0,4,24,0,0,1,0
Frank Gore,San Francisco 49ers,San Francisco 49ers@Seattle Seahawks,13.0,0,0,0,0,0,0,17,38,0,0,6,45,0,0,0,0
Maurice Jones-Drew,Jacksonville Jaguars,Denver Broncos@Jacksonville Jaguars,13.0,0,0,0,0,0,0,23,98,0,0,3,15,0,0,0,0
Knowshon Moreno,Denver Broncos,Denver Broncos@Jacksonville Jaguars,13.0,0,0,0,0,0,0,15,60,1,0,1,4,0,0,0,0
Joseph Addai,Indianapolis Colts,Indianapolis Colts@Houston Texans,12.0,0,0,0,0,0,0,10,44,0,0,6,29,0,0,0,0
Steven Jackson,Los Angeles Rams,Arizona Cardinals@Los Angeles Rams,12.0,0,0,0,0,0,0,22,81,0,0,4,6,0,0,0,0
Adrian Peterson,Minnesota Vikings,Minnesota Vikings@New Orleans Saints,12.0,0,0,0,0,0,0,19,87,0,0,3,14,0,0,0,0
Cedric Benson,Cincinnati Bengals,Cincinnati Bengals@New England Patriots,11.0,0,0,0,0,0,0,15,43,1,0,1,11,0,0,1,0
Carnell Williams,Tampa Bay Buccaneers,Cleveland Browns@Tampa Bay Buccaneers,11.0,0,0,0,0,0,0,22,75,0,0,2,23,0,0,0,0
Kevin Faulk,New England Patriots,Cincinnati Bengals@New England Patriots,10.0,0,0,0,0,0,0,3,23,0,0,4,47,0,0,0,0
Reggie Bush,New Orleans Saints,Minnesota Vikings@New Orleans Saints,9.0,0,0,0,0,0,0,2,14,0,0,5,33,0,0,0,0
Brandon Jackson,Green Bay Packers,Green Bay Packers@Philadelphia Eagles,9.0,0,0,0,0,0,0,18,63,0,0,2,12,0,0,0,0
Javon Ringer,Tennessee Titans,Las Vegas Raiders@Tennessee Titans,9.0,0,0,0,0,0,0,5,33,1,0,0,0,0,0,0,0
Chester Taylor,Chicago Bears,Detroit Lions@Chicago Bears,9.0,0,0,0,0,0,0,9,29,0,0,3,44,0,0,0,0
Fred Taylor,New England Patriots,Cincinnati Bengals@New England Patriots,9.0,0,0,0,0,0,0,14,71,0,0,2,6,0,0,0,0
LaDainian Tomlinson,New York Jets,Baltimore Ravens@New York Jets,9.0,0,0,0,0,0,0,11,62,0,0,2,16,0,0,0,0
Justin Forsett,Seattle Seahawks,San Francisco 49ers@Seattle Seahawks,8.0,0,0,0,0,0,0,7,43,0,0,3,17,0,0,0,0
Brandon Jacobs,New York Giants,Carolina Panthers@New York Giants,8.0,0,0,0,0,0,0,12,44,0,0,2,21,0,0,0,0
