Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Billy Cundiff,Baltimore Ravens,Miami Dolphins@Baltimore Ravens,14.0,2,2,5,4,0,,,,,,,,,,,
Nick Folk,New York Jets,New York Jets@Detroit Lions,11.0,2,2,3,3,0,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Kansas City Chiefs@Las Vegas Raiders,11.0,2,2,4,3,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Los Angeles Chargers@Houston Texans,11.0,2,2,3,3,0,,,,,,,,,,,
Jeff Reed,Pittsburgh Steelers,Pittsburgh Steelers@Cincinnati Bengals,11.0,3,3,3,2,1,,,,,,,,,,,
Lawrence Tynes,New York Giants,New York Giants@Seattle Seahawks,11.0,5,5,2,2,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,New England Patriots@Cleveland Browns,10.0,4,4,2,2,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,New Orleans Saints@Carolina Panthers,10.0,4,4,2,2,0,,,,,,,,,,,
Matt Bryant,Atlanta Falcons,Tampa Bay Buccaneers@Atlanta Falcons,9.0,3,3,2,2,0,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Dallas Cowboys@Green Bay Packers,9.0,6,6,2,1,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Arizona Cardinals@Minnesota Vikings,9.0,3,3,2,2,0,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Kansas City Chiefs@Las Vegas Raiders,8.0,2,2,2,2,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Arizona Cardinals@Minnesota Vikings,6.0,3,3,1,1,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Indianapolis Colts@Philadelphia Eagles,6.0,3,3,1,1,0,,,,,,,,,,,
Dan Carpenter,Miami Dolphins,Miami Dolphins@Baltimore Ravens,4.0,1,1,2,1,0,,,,,,,,,,,
Connor Barth,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Atlanta Falcons,3.0,3,3,0,0,0,,,,,,,,,,,
Kris Brown,Houston Texans,Los Angeles Chargers@Houston Texans,3.0,3,3,0,0,0,,,,,,,,,,,
John Kasay,Carolina Panthers,New Orleans Saints@Carolina Panthers,3.0,0,0,2,1,0,,,,,,,,,,,
Mike Nugent,Cincinnati Bengals,Pittsburgh Steelers@Cincinnati Bengals,3.0,3,3,2,0,0,,,,,,,,,,,
Robbie Gould,Chicago Bears,Chicago Bears@Buffalo Bills,2.0,2,2,1,0,0,,,,,,,,,,,
Jason Hanson,Detroit Lions,New York Jets@Detroit Lions,2.0,2,2,0,0,0,,,,,,,,,,,
David Buehler,Dallas Cowboys,Dallas Cowboys@Green Bay Packers,1.0,1,1,0,0,0,,,,,,,,,,,
Stephen Gostkowski,New England Patriots,New England Patriots@Cleveland Browns,1.0,1,1,0,0,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Chicago Bears@Buffalo Bills,1.0,2,1,0,0,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,New York Giants@Seattle Seahawks,1.0,1,1,0,0,0,,,,,,,,,,,
