Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Greg Jennings,Green Bay Packers,Green Bay Packers@Minnesota Vikings,40.0,0,0,0,0,0,0,0,0,0,0,7,152,3,0,0,0
Stevie Johnson,Buffalo Bills,Buffalo Bills@Cincinnati Bengals,39.0,0,0,0,0,0,0,0,0,0,0,8,137,3,0,0,0
Marques Colston,New Orleans Saints,Seattle Seahawks@New Orleans Saints,31.0,0,0,0,0,0,0,0,0,0,0,8,113,2,0,0,0
Santonio Holmes,New York Jets,Houston Texans@New York Jets,31.0,0,0,0,0,0,0,0,0,0,0,7,126,2,0,0,0
Dwayne Bowe,Kansas City Chiefs,Arizona Cardinals@Kansas City Chiefs,28.0,0,0,0,0,0,0,0,0,0,0,6,109,2,0,0,0
Reggie Wayne,Indianapolis Colts,Indianapolis Colts@New England Patriots,24.0,0,0,0,0,0,0,0,0,0,0,8,107,1,0,0,0
Nate Burleson,Detroit Lions,Detroit Lions@Dallas Cowboys,23.0,0,0,0,0,0,0,1,15,0,0,7,97,1,0,0,0
Santana Moss,Washington Commanders,Washington Commanders@Tennessee Titans,22.0,0,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0
Larry Fitzgerald,Arizona Cardinals,Arizona Cardinals@Kansas City Chiefs,21.0,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
Jeremy Maclin,Philadelphia Eagles,New York Giants@Philadelphia Eagles,21.0,0,0,0,0,0,0,0,0,0,0,9,120,0,0,0,0
Mike Wallace,Pittsburgh Steelers,Las Vegas Raiders@Pittsburgh Steelers,21.0,0,0,0,0,0,0,1,19,0,0,3,116,1,0,0,0
Blair White,Indianapolis Colts,Indianapolis Colts@New England Patriots,21.0,0,0,0,0,0,0,0,0,0,0,5,42,2,0,0,0
Robert Meachem,New Orleans Saints,Seattle Seahawks@New Orleans Saints,20.0,0,0,0,0,0,0,1,8,0,0,3,50,2,0,0,0
Patrick Crayton,Denver Broncos,Denver Broncos@Los Angeles Chargers,19.0,1,0,0,0,0,0,0,0,0,0,3,105,1,0,0,0
Brandon Lloyd,Denver Broncos,Denver Broncos@Los Angeles Chargers,19.0,0,0,0,0,0,0,0,0,0,0,6,78,1,0,0,0
Ben Obomanu,Seattle Seahawks,Seattle Seahawks@New Orleans Saints,19.0,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Roddy White,Atlanta Falcons,Atlanta Falcons@Los Angeles Rams,19.0,0,0,0,0,0,0,0,0,0,0,9,83,0,1,0,0
Braylon Edwards,New York Jets,Houston Texans@New York Jets,18.0,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Donald Jones,Buffalo Bills,Buffalo Bills@Cincinnati Bengals,18.0,0,0,0,0,0,0,1,1,0,0,5,70,1,0,0,0
David Gettis,Carolina Panthers,Baltimore Ravens@Carolina Panthers,17.0,0,0,0,0,0,0,0,0,0,0,2,92,1,0,0,0
Calvin Johnson,Detroit Lions,Detroit Lions@Dallas Cowboys,16.0,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0
Nate Washington,Tennessee Titans,Washington Commanders@Tennessee Titans,16.0,0,0,0,0,0,0,0,0,0,0,5,117,0,0,0,0
Wes Welker,New England Patriots,Indianapolis Colts@New England Patriots,16.0,0,0,0,0,0,0,0,0,0,0,5,58,1,0,0,0
Mike Williams,Seattle Seahawks,Seattle Seahawks@New Orleans Saints,16.0,0,0,0,0,0,0,0,0,0,0,6,109,0,0,0,0
Brandon Gibson,Los Angeles Rams,Atlanta Falcons@Los Angeles Rams,15.0,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0
T.J. Houshmandzadeh,Baltimore Ravens,Baltimore Ravens@Carolina Panthers,15.0,0,0,0,0,0,0,0,0,0,0,2,79,1,0,0,0
