Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Ray Rice,Baltimore Ravens,New Orleans Saints@Baltimore Ravens,40.0,0,0,0,0,0,0,31,153,1,0,5,80,1,0,0,0
Jamaal Charles,Kansas City Chiefs,Kansas City Chiefs@Los Angeles Rams,23.0,0,0,0,0,0,0,11,126,1,0,3,27,0,0,0,0
Cedric Benson,Cincinnati Bengals,Cleveland Browns@Cincinnati Bengals,21.0,0,0,0,0,0,0,31,150,1,0,0,0,0,0,0,0
Steven Jackson,Los Angeles Rams,Kansas City Chiefs@Los Angeles Rams,20.0,0,0,0,0,0,0,19,67,1,0,5,37,0,0,0,0
Chris Johnson,Tennessee Titans,Houston Texans@Tennessee Titans,20.0,0,0,0,0,0,0,24,130,1,0,1,7,0,0,0,0
Maurice Morris,Detroit Lions,Detroit Lions@Tampa Bay Buccaneers,20.0,0,0,0,0,0,0,15,109,1,0,3,10,0,0,0,0
Ryan Torain,Washington Commanders,Washington Commanders@Dallas Cowboys,20.0,0,0,0,0,0,0,11,53,0,0,5,48,1,0,0,0
Donald Brown,Indianapolis Colts,Jacksonville Jaguars@Indianapolis Colts,19.0,0,0,0,0,0,0,14,129,1,0,1,4,0,0,0,0
Tashard Choice,Dallas Cowboys,Washington Commanders@Dallas Cowboys,18.0,0,0,0,0,0,0,15,53,1,0,4,31,0,0,0,0
LeGarrette Blount,Detroit Lions,Detroit Lions@Tampa Bay Buccaneers,17.0,0,0,0,0,0,0,15,110,1,0,0,0,0,0,0,0
Darren McFadden,Las Vegas Raiders,Denver Broncos@Las Vegas Raiders,17.0,0,0,0,0,0,0,20,119,0,0,4,39,0,0,1,0
Rashard Mendenhall,Pittsburgh Steelers,New York Jets@Pittsburgh Steelers,15.0,0,0,0,0,0,0,17,99,1,0,0,0,0,0,0,0
Marcel Reece,Las Vegas Raiders,Denver Broncos@Las Vegas Raiders,15.0,0,0,0,0,0,0,3,9,0,0,2,79,1,0,0,0
Michael Bush,Las Vegas Raiders,Denver Broncos@Las Vegas Raiders,14.0,0,0,0,0,0,0,12,24,2,0,0,0,0,0,0,0
Rashad Jennings,Jacksonville Jaguars,Jacksonville Jaguars@Indianapolis Colts,14.0,0,0,0,0,0,0,3,13,0,0,7,64,0,0,0,0
Thomas Jones,Kansas City Chiefs,Kansas City Chiefs@Los Angeles Rams,14.0,0,0,0,0,0,0,22,62,1,0,1,16,0,0,0,0
Marshawn Lynch,Seattle Seahawks,Atlanta Falcons@Seattle Seahawks,14.0,0,0,0,0,0,0,12,60,1,0,1,17,0,0,0,0
Felix Jones,Dallas Cowboys,Washington Commanders@Dallas Cowboys,13.0,0,0,0,0,0,0,12,70,0,0,2,47,0,0,0,0
John Kuhn,Green Bay Packers,Green Bay Packers@New England Patriots,13.0,0,0,0,0,0,0,6,21,0,0,3,27,1,0,0,0
Jonathan Stewart,Carolina Panthers,Arizona Cardinals@Carolina Panthers,13.0,0,0,0,0,0,0,27,137,0,0,1,2,0,0,1,0
BenJarvus Green-Ellis,New England Patriots,Green Bay Packers@New England Patriots,12.0,0,0,0,0,0,0,6,38,1,0,2,12,0,0,0,0
Arian Foster,Houston Texans,Houston Texans@Tennessee Titans,11.0,0,0,0,0,0,0,11,15,0,0,6,46,0,0,0,0
LeSean McCoy,Philadelphia Eagles,Philadelphia Eagles@New York Giants,11.0,0,0,0,0,0,0,10,64,0,0,4,13,0,0,0,0
Jason Snelling,Atlanta Falcons,Atlanta Falcons@Seattle Seahawks,11.0,0,0,0,0,0,0,4,6,0,0,4,15,1,0,0,0
Ronnie Brown,Miami Dolphins,Buffalo Bills@Miami Dolphins,10.0,0,0,0,0,0,0,10,39,1,0,1,3,0,0,0,0
