Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Dan Carpenter,Miami Dolphins,Miami Dolphins@Las Vegas Raiders,15.0,3,3,6,4,0,,,,,,,,,,,
David Akers,Philadelphia Eagles,Philadelphia Eagles@Chicago Bears,14.0,2,2,4,4,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,New Orleans Saints@Dallas Cowboys,14.0,3,3,3,3,1,,,,,,,,,,,
Shaun Suisham,Pittsburgh Steelers,Pittsburgh Steelers@Buffalo Bills,13.0,1,1,4,4,0,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Los Angeles Rams@Denver Broncos,12.0,4,3,4,3,0,,,,,,,,,,,
David Buehler,Dallas Cowboys,New Orleans Saints@Dallas Cowboys,11.0,3,3,3,2,1,,,,,,,,,,,
John Kasay,Carolina Panthers,Carolina Panthers@Cleveland Browns,11.0,2,2,5,3,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Pittsburgh Steelers@Buffalo Bills,10.0,1,1,3,3,0,,,,,,,,,,,
Lawrence Tynes,New York Giants,Jacksonville Jaguars@New York Giants,10.0,1,1,3,3,0,,,,,,,,,,,
Shane Andrus,San Francisco 49ers,San Francisco 49ers@Arizona Cardinals,9.0,3,3,4,2,0,,,,,,,,,,,
Shayne Graham,New England Patriots,New England Patriots@Detroit Lions,9.0,6,6,1,1,0,,,,,,,,,,,
Matt Prater,Denver Broncos,Los Angeles Rams@Denver Broncos,9.0,3,3,2,2,0,,,,,,,,,,,
Matt Bryant,Atlanta Falcons,Green Bay Packers@Atlanta Falcons,8.0,2,2,2,2,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Tennessee Titans@Houston Texans,8.0,2,2,2,2,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Jacksonville Jaguars@New York Giants,8.0,2,2,2,2,0,,,,,,,,,,,
Graham Gano,Washington Commanders,Minnesota Vikings@Washington Commanders,7.0,1,1,2,2,0,,,,,,,,,,,
Robbie Gould,Chicago Bears,Philadelphia Eagles@Chicago Bears,7.0,4,4,1,1,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,Carolina Panthers@Cleveland Browns,6.0,3,3,1,1,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,San Francisco 49ers@Arizona Cardinals,6.0,0,0,2,2,0,,,,,,,,,,,
Nick Folk,New York Jets,Cincinnati Bengals@New York Jets,6.0,3,3,2,1,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Kansas City Chiefs@Seattle Seahawks,6.0,3,3,1,1,0,,,,,,,,,,,
Dave Rayner,Detroit Lions,New England Patriots@Detroit Lions,6.0,3,3,2,1,0,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Kansas City Chiefs@Seattle Seahawks,6.0,6,6,1,0,0,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Green Bay Packers@Atlanta Falcons,5.0,2,2,1,1,0,,,,,,,,,,,
Billy Cundiff,Baltimore Ravens,Tampa Bay Buccaneers@Baltimore Ravens,5.0,2,2,1,1,0,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Miami Dolphins@Las Vegas Raiders,5.0,2,2,1,1,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Minnesota Vikings@Washington Commanders,5.0,2,2,1,1,0,,,,,,,,,,,
Connor Barth,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Baltimore Ravens,4.0,1,1,1,1,0,,,,,,,,,,,
Aaron Pettrey,Cincinnati Bengals,Cincinnati Bengals@New York Jets,4.0,1,1,2,1,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Los Angeles Chargers@Indianapolis Colts,2.0,2,2,0,0,0,,,,,,,,,,,
