Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Washington RedskinsWAS,Washington Commanders,Washington Commanders@Chicago Bears,26.0,4.0,4,0,2,0,1,14,256,66,322,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,20.0,4.0,1,0,2,0,1,14,165,75,240,,,,,,
Seattle SeahawksSEA,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,19.0,2.0,1,0,4,0,0,10,114,113,227,,,,,,
Tennessee TitansTEN,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,19.0,1.0,2,0,2,0,1,19,227,99,326,,,,,,
Chicago BearsCHI,Chicago Bears,Washington Commanders@Chicago Bears,18.0,2.0,2,0,1,0,1,17,187,121,308,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Jacksonville Jaguars@Kansas City Chiefs,17.0,1.0,2,0,1,0,1,20,216,84,300,,,,,,
Dallas CowboysDAL,Dallas Cowboys,New York Giants@Dallas Cowboys,17.0,1.0,3,0,2,0,1,41,297,200,497,,,,,,
San Francisco 49ersSF,San Francisco 49ers,San Francisco 49ers@Carolina Panthers,14.0,1.0,1,0,2,0,1,23,303,76,379,,,,,,
New England PatriotsNE,New England Patriots,New England Patriots@Los Angeles Chargers,14.0,2.0,1,0,3,0,0,20,325,38,363,,,,,,
Green Bay PackersGB,Green Bay Packers,Minnesota Vikings@Green Bay Packers,14.0,1.0,3,0,0,0,1,24,206,196,402,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,10.0,0.0,1,0,1,0,1,39,299,153,452,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Buffalo Bills@Baltimore Ravens,9.0,1.0,2,0,2,0,0,34,382,132,514,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Philadelphia Eagles@Tennessee Titans,9.0,3.0,2,0,1,0,0,37,253,75,328,,,,,,
Carolina PanthersCAR,Carolina Panthers,San Francisco 49ers@Carolina Panthers,8.0,2.0,1,0,0,0,0,20,183,99,282,,,,,,
Miami DolphinsMIA,Miami Dolphins,Pittsburgh Steelers@Miami Dolphins,8.0,3.0,0,0,2,0,0,23,290,58,348,,,,,,
Arizona CardinalsARI,Arizona Cardinals,Arizona Cardinals@Seattle Seahawks,8.0,5.0,0,0,1,0,0,22,158,144,302,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Los Angeles Rams@Tampa Bay Buccaneers,7.0,1.0,0,0,1,0,0,17,124,161,285,,,,,,
S,Los Angeles Rams,Los Angeles Rams@Tampa Bay Buccaneers,7.0,3.0,0,0,0,0,0,18,189,124,313,,,,,,
New York GiantsNYG,New York Giants,New York Giants@Dallas Cowboys,7.0,3.0,0,0,2,0,0,35,213,41,254,,,,,,
Buffalo BillsBUF,Buffalo Bills,Buffalo Bills@Baltimore Ravens,6.0,2.0,0,0,2,0,0,37,229,135,364,,,,,,
Pittsburgh SteelersPIT,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,6.0,1.0,1,0,1,0,0,22,249,64,313,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,5.0,3.0,0,0,1,0,0,32,385,84,469,,,,,,
San Diego ChargersSD,Los Angeles Chargers,New England Patriots@Los Angeles Chargers,5.0,4.0,0,0,0,0,0,23,128,51,179,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Minnesota Vikings@Green Bay Packers,4.0,0.0,2,0,0,0,0,28,295,84,379,,,,,,
Denver BroncosDEN,Denver Broncos,Las Vegas Raiders@Denver Broncos,2.0,2.0,0,0,0,0,0,59,180,328,508,,,,,,
New Orleans SaintsNO,New Orleans Saints,Cleveland Browns@New Orleans Saints,1.0,1.0,0,0,0,0,0,30,85,125,210,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Jacksonville Jaguars@Kansas City Chiefs,1.0,1.0,0,0,0,0,0,42,190,236,426,,,,,,
