Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arizona CardinalsARI,Arizona Cardinals,Arizona Cardinals@Los Angeles Rams,19.0,2.0,3,0,1,1,0,13,240,85,325,,,,,,
New York GiantsNYG,New York Giants,Carolina Panthers@New York Giants,18.0,4.0,3,0,2,0,0,18,148,89,237,,,,,,
New England PatriotsNE,New England Patriots,Cincinnati Bengals@New England Patriots,18.0,1.0,1,0,1,0,2,24,341,87,428,,,,,,
Washington RedskinsWAS,Washington Commanders,Dallas Cowboys@Washington Commanders,16.0,1.0,0,0,1,0,1,7,277,103,380,,,,,,
Detroit LionsDET,Detroit Lions,Detroit Lions@Chicago Bears,16.0,4.0,1,0,3,0,0,19,362,101,463,,,,,,
Tennessee TitansTEN,Tennessee Titans,Las Vegas Raiders@Tennessee Titans,15.0,4.0,1,0,1,0,0,13,150,136,286,,,,,,
New York JetsNYJ,New York Jets,Baltimore Ravens@New York Jets,15.0,2.0,1,0,2,0,0,10,233,49,282,,,,,,
S,Los Angeles Rams,Arizona Cardinals@Los Angeles Rams,14.0,2.0,0,0,4,0,0,17,266,112,378,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Los Angeles Chargers@Kansas City Chiefs,14.0,2.0,0,0,1,0,1,14,280,109,389,,,,,,
Carolina PanthersCAR,Carolina Panthers,Carolina Panthers@New York Giants,13.0,1.0,3,1,1,1,0,31,258,118,376,,,,,,
Miami DolphinsMIA,Miami Dolphins,Miami Dolphins@Buffalo Bills,12.0,3.0,0,1,0,0,0,10,116,50,166,,,,,,
New Orleans SaintsNO,New Orleans Saints,Minnesota Vikings@New Orleans Saints,12.0,1.0,1,0,0,1,0,9,162,91,253,,,,,,
Green Bay PackersGB,Green Bay Packers,Green Bay Packers@Philadelphia Eagles,12.0,6.0,0,0,1,0,0,20,171,149,320,,,,,,
Chicago BearsCHI,Chicago Bears,Detroit Lions@Chicago Bears,12.0,2.0,1,0,2,0,0,14,148,20,168,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Denver Broncos@Jacksonville Jaguars,11.0,3.0,1,0,1,0,0,17,274,89,363,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Baltimore Ravens@New York Jets,11.0,2.0,0,0,1,0,0,9,60,116,176,,,,,,
Pittsburgh SteelersPIT,Pittsburgh Steelers,Atlanta Falcons@Pittsburgh Steelers,11.0,2.0,1,0,0,0,0,9,237,58,295,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Cleveland Browns@Tampa Bay Buccaneers,11.0,3.0,1,0,1,0,0,17,169,119,288,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Cleveland Browns@Tampa Bay Buccaneers,10.0,0.0,2,0,1,0,0,14,236,104,340,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@Pittsburgh Steelers,9.0,3.0,1,0,0,0,0,15,211,143,354,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Green Bay Packers@Philadelphia Eagles,8.0,3.0,2,0,0,0,0,27,167,132,299,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Dallas Cowboys@Washington Commanders,8.0,1.0,0,0,0,0,0,13,161,89,250,,,,,,
Buffalo BillsBUF,Buffalo Bills,Miami Dolphins@Buffalo Bills,7.0,3.0,0,0,0,0,0,15,164,132,296,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Minnesota Vikings@New Orleans Saints,5.0,1.0,0,0,0,0,0,14,229,79,308,,,,,,
Houston TexansHOU,Houston Texans,Indianapolis Colts@Houston Texans,5.0,2.0,0,0,1,0,0,24,419,44,463,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@Tennessee Titans,4.0,2.0,0,0,1,0,0,38,140,205,345,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Indianapolis Colts@Houston Texans,4.0,2.0,1,0,0,0,0,34,98,257,355,,,,,,
San Francisco 49ersSF,San Francisco 49ers,San Francisco 49ers@Seattle Seahawks,3.0,1.0,1,0,0,0,0,31,165,77,242,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Los Angeles Chargers@Kansas City Chiefs,2.0,1.0,0,0,0,0,0,21,62,135,197,,,,,,
Denver BroncosDEN,Denver Broncos,Denver Broncos@Jacksonville Jaguars,2.0,1.0,0,0,0,0,0,24,165,134,299,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Cincinnati Bengals@New England Patriots,0.0,0.0,0,0,0,0,0,38,258,118,376,,,,,,
