Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Matt Prater,Denver Broncos,Denver Broncos@Tennessee Titans,14.0,2,2,4,4,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,Cincinnati Bengals@Cleveland Browns,11.0,2,2,3,3,0,,,,,,,,,,,
Stephen Gostkowski,New England Patriots,New England Patriots@Miami Dolphins,11.0,5,5,2,2,0,,,,,,,,,,,
Nate Kaeding,Los Angeles Chargers,Arizona Cardinals@Los Angeles Chargers,11.0,5,5,3,2,0,,,,,,,,,,,
Rob Bironas,Tennessee Titans,Denver Broncos@Tennessee Titans,10.0,2,2,3,2,1,,,,,,,,,,,
Matt Bryant,Atlanta Falcons,San Francisco 49ers@Atlanta Falcons,10.0,1,1,3,3,0,,,,,,,,,,,
John Carney,New Orleans Saints,Carolina Panthers@New Orleans Saints,10.0,1,1,3,3,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Indianapolis Colts@Jacksonville Jaguars,9.0,4,4,1,1,1,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Seattle Seahawks@Los Angeles Rams,8.0,2,2,2,2,0,,,,,,,,,,,
Nick Folk,New York Jets,New York Jets@Buffalo Bills,8.0,5,5,2,1,0,,,,,,,,,,,
Mike Nugent,Cincinnati Bengals,Cincinnati Bengals@Cleveland Browns,8.0,2,2,3,2,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Houston Texans@Las Vegas Raiders,7.0,4,4,2,1,0,,,,,,,,,,,
David Akers,Philadelphia Eagles,Washington Commanders@Philadelphia Eagles,6.0,0,0,2,2,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Arizona Cardinals@Los Angeles Chargers,6.0,1,1,1,1,1,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Houston Texans@Las Vegas Raiders,6.0,3,3,1,1,0,,,,,,,,,,,
Billy Cundiff,Baltimore Ravens,Baltimore Ravens@Pittsburgh Steelers,5.0,2,2,2,1,0,,,,,,,,,,,
Graham Gano,Washington Commanders,Washington Commanders@Philadelphia Eagles,5.0,2,2,1,1,0,,,,,,,,,,,
Lawrence Tynes,New York Giants,Chicago Bears@New York Giants,5.0,2,2,2,1,0,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Detroit Lions@Green Bay Packers,4.0,4,4,0,0,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Indianapolis Colts@Jacksonville Jaguars,4.0,4,4,0,0,0,,,,,,,,,,,
Robbie Gould,Chicago Bears,Chicago Bears@New York Giants,3.0,0,0,1,1,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Seattle Seahawks@Los Angeles Rams,3.0,0,0,1,1,0,,,,,,,,,,,
Dan Carpenter,Miami Dolphins,New England Patriots@Miami Dolphins,2.0,2,2,1,0,0,,,,,,,,,,,
John Kasay,Carolina Panthers,Carolina Panthers@New Orleans Saints,2.0,2,2,0,0,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,New York Jets@Buffalo Bills,2.0,2,2,0,0,0,,,,,,,,,,,
Joe Nedney,San Francisco 49ers,San Francisco 49ers@Atlanta Falcons,2.0,2,2,0,0,0,,,,,,,,,,,
Jeff Reed,Baltimore Ravens,Baltimore Ravens@Pittsburgh Steelers,2.0,2,2,2,0,0,,,,,,,,,,,
Jon Ryan,Seattle Seahawks,Seattle Seahawks@Los Angeles Rams,0.0,0,0,0,0,0,,,,,,,,,,,
