Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Pittsburgh SteelersPIT,Pittsburgh Steelers,Pittsburgh Steelers@Tampa Bay Buccaneers,21.0,4.0,1,0,1,0,1,13,228,75,303,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Philadelphia Eagles@Jacksonville Jaguars,19.0,7.0,1,0,0,0,0,3,52,139,191,,,,,,
Tennessee TitansTEN,Tennessee Titans,Tennessee Titans@New York Giants,17.0,2.0,2,1,1,0,0,10,364,107,471,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Dallas Cowboys@Houston Texans,17.0,4.0,2,0,1,0,0,13,216,124,340,,,,,,
Chicago BearsCHI,Chicago Bears,Green Bay Packers@Chicago Bears,16.0,0.0,1,0,1,1,1,17,316,63,379,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Cincinnati Bengals@Carolina Panthers,16.0,1.0,1,0,3,0,0,7,180,87,267,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Detroit Lions@Minnesota Vikings,14.0,1.0,2,0,1,0,0,10,232,63,295,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,San Francisco 49ers@Kansas City Chiefs,14.0,5.0,1,0,0,0,0,10,208,43,251,,,,,,
Arizona CardinalsARI,Arizona Cardinals,Las Vegas Raiders@Arizona Cardinals,12.0,3.0,1,0,0,0,1,23,231,133,364,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Indianapolis Colts@Denver Broncos,12.0,1.0,1,0,1,0,0,13,472,47,519,,,,,,
S,Los Angeles Rams,Washington Commanders@Los Angeles Rams,11.0,1.0,1,0,1,1,0,16,233,116,349,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Los Angeles Chargers@Seattle Seahawks,10.0,3.0,1,1,1,0,0,27,203,68,271,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@New Orleans Saints,9.0,2.0,2,0,1,0,0,24,355,43,398,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@Arizona Cardinals,9.0,2.0,1,0,2,0,0,24,108,119,227,,,,,,
Green Bay PackersGB,Green Bay Packers,Green Bay Packers@Chicago Bears,9.0,3.0,1,0,0,0,0,20,199,77,276,,,,,,
Detroit LionsDET,Detroit Lions,Detroit Lions@Minnesota Vikings,9.0,2.0,2,0,1,0,0,24,185,183,368,,,,,,
Carolina PanthersCAR,Carolina Panthers,Cincinnati Bengals@Carolina Panthers,9.0,1.0,2,0,0,0,0,20,185,120,305,,,,,,
Buffalo BillsBUF,Buffalo Bills,Buffalo Bills@New England Patriots,9.0,1.0,0,0,1,0,1,38,245,200,445,,,,,,
Washington RedskinsWAS,Washington Commanders,Washington Commanders@Los Angeles Rams,7.0,1.0,1,0,1,1,0,30,232,133,365,,,,,,
New York JetsNYJ,New York Jets,New York Jets@Miami Dolphins,7.0,2.0,1,0,0,1,0,23,352,84,436,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Cleveland Browns@Baltimore Ravens,6.0,2.0,0,0,0,0,0,17,131,173,304,,,,,,
New Orleans SaintsNO,New Orleans Saints,Atlanta Falcons@New Orleans Saints,5.0,2.0,0,0,1,0,0,27,215,202,417,,,,,,
New England PatriotsNE,New England Patriots,Buffalo Bills@New England Patriots,5.0,1.0,2,0,0,0,0,30,240,134,374,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Pittsburgh Steelers@Tampa Bay Buccaneers,4.0,0.0,2,0,0,0,0,38,186,201,387,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Philadelphia Eagles@Jacksonville Jaguars,3.0,3.0,0,0,0,0,0,28,267,106,373,,,,,,
Miami DolphinsMIA,Miami Dolphins,New York Jets@Miami Dolphins,2.0,0.0,0,0,0,1,0,31,256,146,402,,,,,,
San Francisco 49ersSF,San Francisco 49ers,San Francisco 49ers@Kansas City Chiefs,2.0,0.0,1,0,0,0,0,31,250,207,457,,,,,,
New York GiantsNYG,New York Giants,Tennessee Titans@New York Giants,1.0,1.0,0,0,0,0,0,29,110,161,271,,,,,,
Houston TexansHOU,Houston Texans,Dallas Cowboys@Houston Texans,1.0,0.0,0,0,0,0,0,27,284,101,385,,,,,,
Denver BroncosDEN,Denver Broncos,Indianapolis Colts@Denver Broncos,1.0,0.0,0,0,0,0,0,27,325,40,365,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Cleveland Browns@Baltimore Ravens,1.0,0.0,0,0,0,0,0,24,256,109,365,,,,,,
