Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arizona CardinalsARI,Arizona Cardinals,Denver Broncos@Arizona Cardinals,26.0,1.0,3,0,3,0,1,13,156,132,288,,,,,,
New England PatriotsNE,New England Patriots,New England Patriots@Chicago Bears,23.0,2.0,2,0,2,0,1,7,138,47,185,,,,,,
New Orleans SaintsNO,New Orleans Saints,Los Angeles Rams@New Orleans Saints,22.0,3.0,2,0,1,0,1,13,191,136,327,,,,,,
Detroit LionsDET,Detroit Lions,Green Bay Packers@Detroit Lions,20.0,4.0,2,0,1,0,0,3,192,66,258,,,,,,
Miami DolphinsMIA,Miami Dolphins,Miami Dolphins@New York Jets,20.0,6.0,1,0,1,0,0,6,193,87,280,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Baltimore Ravens@Houston Texans,18.0,2.0,2,0,0,0,2,28,378,111,489,,,,,,
San Francisco 49ersSF,San Francisco 49ers,Seattle Seahawks@San Francisco 49ers,18.0,1.0,4,0,1,0,1,21,277,84,361,,,,,,
New York JetsNYJ,New York Jets,Miami Dolphins@New York Jets,18.0,5.0,0,0,3,0,0,10,30,101,131,,,,,,
Buffalo BillsBUF,Buffalo Bills,Cleveland Browns@Buffalo Bills,17.0,1.0,1,0,2,0,0,6,82,105,187,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@Carolina Panthers,16.0,5.0,1,0,1,0,0,10,76,212,288,,,,,,
New York GiantsNYG,New York Giants,New York Giants@Minnesota Vikings,16.0,4.0,1,0,0,0,0,3,103,61,164,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Kansas City Chiefs@Los Angeles Chargers,14.0,4.0,0,0,0,0,0,0,19,48,67,,,,,,
Green Bay PackersGB,Green Bay Packers,Green Bay Packers@Detroit Lions,13.0,2.0,2,0,0,0,0,7,96,190,286,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Cleveland Browns@Buffalo Bills,11.0,2.0,0,0,1,0,0,13,131,192,323,,,,,,
Washington RedskinsWAS,Washington Commanders,Tampa Bay Buccaneers@Washington Commanders,9.0,1.0,0,0,2,0,0,17,262,103,365,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Washington Commanders,8.0,2.0,0,0,1,0,0,16,211,188,399,,,,,,
Seattle SeahawksSEA,Seattle Seahawks,Seattle Seahawks@San Francisco 49ers,8.0,2.0,0,0,0,0,1,40,241,95,336,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Las Vegas Raiders@Jacksonville Jaguars,7.0,3.0,1,0,1,0,0,31,323,153,476,,,,,,
S,Los Angeles Rams,Los Angeles Rams@New Orleans Saints,7.0,1.0,2,0,1,0,0,31,213,132,345,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Kansas City Chiefs@Los Angeles Chargers,6.0,2.0,1,0,1,0,0,31,219,207,426,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,New York Giants@Minnesota Vikings,6.0,1.0,2,0,0,0,0,21,182,213,395,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Philadelphia Eagles@Dallas Cowboys,6.0,2.0,2,0,0,0,0,30,258,171,429,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Philadelphia Eagles@Dallas Cowboys,6.0,1.0,2,0,0,0,0,27,239,110,349,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Cincinnati Bengals@Pittsburgh Steelers,5.0,4.0,0,0,0,0,0,23,231,123,354,,,,,,
Houston TexansHOU,Houston Texans,Baltimore Ravens@Houston Texans,5.0,5.0,0,0,0,0,0,34,190,63,253,,,,,,
Carolina PanthersCAR,Carolina Panthers,Atlanta Falcons@Carolina Panthers,5.0,3.0,1,0,0,0,0,31,200,127,327,,,,,,
Oakland RaidersOAK,Las Vegas Raiders,Las Vegas Raiders@Jacksonville Jaguars,4.0,2.0,1,0,0,0,0,38,151,234,385,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Indianapolis Colts@Tennessee Titans,4.0,0.0,0,0,2,0,0,28,244,121,365,,,,,,
Chicago BearsCHI,Chicago Bears,New England Patriots@Chicago Bears,3.0,3.0,0,0,0,0,0,36,351,124,475,,,,,,
Denver BroncosDEN,Denver Broncos,Denver Broncos@Arizona Cardinals,2.0,0.0,0,0,1,0,0,43,146,211,357,,,,,,
Tennessee TitansTEN,Tennessee Titans,Indianapolis Colts@Tennessee Titans,1.0,1.0,0,0,0,0,0,30,312,87,399,,,,,,
