Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Sebastian Janikowski,Las Vegas Raiders,Seattle Seahawks@Las Vegas Raiders,15.0,3,3,5,4,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Houston Texans@Indianapolis Colts,12.0,3,3,3,3,0,,,,,,,,,,,
Kris Brown,Tennessee Titans,Tennessee Titans@Los Angeles Chargers,9.0,3,3,2,2,0,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Green Bay Packers@New York Jets,9.0,0,0,4,3,0,,,,,,,,,,,
Connor Barth,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Arizona Cardinals,8.0,5,5,2,1,0,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Carolina Panthers@Los Angeles Rams,8.0,2,2,3,2,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,Pittsburgh Steelers@New Orleans Saints,8.0,2,2,2,2,0,,,,,,,,,,,
Graham Gano,Washington Commanders,Washington Commanders@Detroit Lions,7.0,1,1,2,2,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Houston Texans@Indianapolis Colts,7.0,2,2,1,1,1,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Buffalo Bills@Kansas City Chiefs,7.0,1,1,3,2,0,,,,,,,,,,,
Joe Nedney,San Francisco 49ers,Denver Broncos@San Francisco 49ers,6.0,3,3,2,1,0,,,,,,,,,,,
Rob Bironas,Tennessee Titans,Tennessee Titans@Los Angeles Chargers,5.0,2,2,1,1,0,,,,,,,,,,,
David Buehler,Dallas Cowboys,Jacksonville Jaguars@Dallas Cowboys,5.0,2,2,1,1,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Tampa Bay Buccaneers@Arizona Cardinals,5.0,5,5,0,0,0,,,,,,,,,,,
Jason Hanson,Detroit Lions,Washington Commanders@Detroit Lions,5.0,2,2,1,1,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Jacksonville Jaguars@Dallas Cowboys,5.0,5,5,0,0,0,,,,,,,,,,,
Stephen Gostkowski,New England Patriots,Minnesota Vikings@New England Patriots,4.0,4,4,0,0,0,,,,,,,,,,,
John Kasay,Carolina Panthers,Carolina Panthers@Los Angeles Rams,4.0,1,1,1,1,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Buffalo Bills@Kansas City Chiefs,4.0,1,1,2,1,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Minnesota Vikings@New England Patriots,4.0,1,1,1,1,0,,,,,,,,,,,
Matt Prater,Denver Broncos,Denver Broncos@San Francisco 49ers,4.0,2,1,1,1,0,,,,,,,,,,,
Jeff Reed,Pittsburgh Steelers,Pittsburgh Steelers@New Orleans Saints,4.0,1,1,2,1,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Seattle Seahawks@Las Vegas Raiders,3.0,0,0,3,1,0,,,,,,,,,,,
Mike Nugent,Cincinnati Bengals,Miami Dolphins@Cincinnati Bengals,2.0,2,2,0,0,0,,,,,,,,,,,
Nick Folk,New York Jets,Green Bay Packers@New York Jets,0.0,0,0,1,0,0,,,,,,,,,,,
