Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Andre Johnson,Houston Texans,Houston Texans@Washington Commanders,33.0,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,0
Kevin Walter,Houston Texans,Houston Texans@Washington Commanders,31.0,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
Mike Sims-Walker,Jacksonville Jaguars,Jacksonville Jaguars@Los Angeles Chargers,25.0,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,0
Miles Austin,Dallas Cowboys,Chicago Bears@Dallas Cowboys,24.0,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,0
DeSean Jackson,Philadelphia Eagles,Philadelphia Eagles@Detroit Lions,23.0,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,0
Demaryius Thomas,Denver Broncos,Seattle Seahawks@Denver Broncos,23.0,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Reggie Wayne,Indianapolis Colts,New York Giants@Indianapolis Colts,22.0,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Louis Murphy,Las Vegas Raiders,Los Angeles Rams@Las Vegas Raiders,21.0,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
Roddy White,Atlanta Falcons,Arizona Cardinals@Atlanta Falcons,20.0,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Malcom Floyd,Los Angeles Chargers,Jacksonville Jaguars@Los Angeles Chargers,18.0,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
Santana Moss,Washington Commanders,Houston Texans@Washington Commanders,18.0,0,0,0,0,0,0,1,-8,0,0,10,89,0,0,0,0
Braylon Edwards,New York Jets,New England Patriots@New York Jets,17.0,0,0,0,0,0,0,0,0,0,0,5,45,1,1,0,0
Devin Hester,Chicago Bears,Chicago Bears@Dallas Cowboys,17.0,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
Calvin Johnson,Detroit Lions,Philadelphia Eagles@Detroit Lions,17.0,0,0,0,0,0,0,0,0,0,0,4,50,1,1,0,0
Jacoby Jones,Houston Texans,Houston Texans@Washington Commanders,17.0,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
Mario Manningham,New York Giants,New York Giants@Indianapolis Colts,17.0,0,0,0,0,0,0,1,2,0,0,4,75,1,0,0,0
Eddie Royal,Denver Broncos,Seattle Seahawks@Denver Broncos,17.0,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
Mark Clayton,Los Angeles Rams,Los Angeles Rams@Las Vegas Raiders,16.0,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,0
Joshua Cribbs,Cleveland Browns,Kansas City Chiefs@Cleveland Browns,16.0,0,0,0,0,0,0,1,1,0,0,3,74,1,0,0,0
Larry Fitzgerald,Arizona Cardinals,Arizona Cardinals@Atlanta Falcons,15.0,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
Steve Smith,Carolina Panthers,Tampa Bay Buccaneers@Carolina Panthers,15.0,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Wes Welker,New England Patriots,New England Patriots@New York Jets,15.0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
Darrius Heyward-Bey,Las Vegas Raiders,Los Angeles Rams@Las Vegas Raiders,14.0,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Donald Driver,Green Bay Packers,Buffalo Bills@Green Bay Packers,13.0,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
Josh Morgan,San Francisco 49ers,New Orleans Saints@San Francisco 49ers,13.0,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Nate Washington,Tennessee Titans,Pittsburgh Steelers@Tennessee Titans,13.0,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Mike Williams,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Carolina Panthers,13.0,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Austin Collie,Indianapolis Colts,New York Giants@Indianapolis Colts,12.0,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
