Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Kenny Britt,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,47.0,0,0,0,0,0,0,0,0,0,0,7,225,3,0,0,0
Darren McFadden,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,45.0,0,0,0,0,0,0,16,165,3,0,2,31,1,0,0,0
Roddy White,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,44.0,0,0,0,0,0,0,0,0,0,0,11,201,2,1,1,0
Ryan Fitzpatrick,Buffalo Bills,Buffalo Bills@Baltimore Ravens,37.0,43,29,382,4,2,0,4,20,0,0,0,0,0,0,0,0
Lee Evans,Buffalo Bills,Buffalo Bills@Baltimore Ravens,34.0,0,0,0,0,0,0,0,0,0,0,6,105,3,0,0,0
Carson Palmer,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,34.0,50,36,412,3,0,0,0,0,0,0,0,0,0,0,0,0
David Gettis,Carolina Panthers,San Francisco 49ers@Carolina Panthers,32.0,0,0,0,0,0,0,0,0,0,0,8,125,2,0,0,0
Hakeem Nicks,New York Giants,New York Giants@Dallas Cowboys,31.0,0,0,0,0,0,0,0,0,0,0,9,108,2,0,0,0
Eli Manning,New York Giants,New York Giants@Dallas Cowboys,30.0,35,25,306,4,3,0,1,-1,0,0,0,0,0,0,0,0
Stevie Johnson,Buffalo Bills,Buffalo Bills@Baltimore Ravens,29.0,0,0,0,0,0,0,0,0,0,0,8,158,1,0,0,0
Matt Ryan,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,29.0,33,24,299,3,1,1,1,5,0,0,0,0,0,0,0,0
Michael Turner,Atlanta Falcons,Cincinnati Bengals@Atlanta Falcons,28.0,0,0,0,0,0,0,23,121,2,0,2,23,0,0,0,0
Marques Colston,New Orleans Saints,Cleveland Browns@New Orleans Saints,27.0,0,0,0,0,0,0,0,0,0,0,10,112,1,0,0,0
Joe Flacco,Baltimore Ravens,Buffalo Bills@Baltimore Ravens,27.0,31,16,250,3,0,0,2,-1,0,0,0,0,0,0,1,0
Chad Johnson,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,26.0,0,0,0,0,0,0,0,0,0,0,10,108,1,0,0,0
Hines Ward,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,26.0,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
Adrian Peterson,Minnesota Vikings,Minnesota Vikings@Green Bay Packers,25.0,0,0,0,0,0,0,28,131,1,0,2,41,0,0,0,0
Jordan Shipley,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,25.0,0,0,0,0,0,0,0,0,0,0,6,131,1,0,0,0
Steve Smith,New York Giants,New York Giants@Dallas Cowboys,25.0,0,0,0,0,0,0,0,0,0,0,9,101,1,0,0,0
Mike Williams,Seattle Seahawks,Arizona Cardinals@Seattle Seahawks,25.0,0,0,0,0,0,0,0,0,0,0,11,87,1,0,0,0
Jason Witten,Dallas Cowboys,New York Giants@Dallas Cowboys,25.0,0,0,0,0,0,0,0,0,0,0,9,95,1,1,1,0
Kerry Collins,Tennessee Titans,Philadelphia Eagles@Tennessee Titans,24.0,31,17,276,3,2,0,0,0,0,0,0,0,0,0,1,0
Dwayne Bowe,Kansas City Chiefs,Jacksonville Jaguars@Kansas City Chiefs,23.0,0,0,0,0,0,0,0,0,0,0,3,81,2,0,0,0
Knowshon Moreno,Denver Broncos,Las Vegas Raiders@Denver Broncos,23.0,0,0,0,0,0,0,14,53,0,0,3,37,2,0,0,0
Terrell Owens,Cincinnati Bengals,Cincinnati Bengals@Atlanta Falcons,23.0,0,0,0,0,0,0,0,0,0,0,9,88,1,0,0,0
Ben Roethlisberger,Pittsburgh Steelers,Pittsburgh Steelers@Miami Dolphins,23.0,27,19,302,2,0,0,5,1,0,0,0,0,0,0,1,0
Maurice Jones-Drew,Jacksonville Jaguars,Jacksonville Jaguars@Kansas City Chiefs,22.0,0,0,0,0,0,0,16,47,0,0,5,74,1,0,0,0
Matt Moore,Carolina Panthers,San Francisco 49ers@Carolina Panthers,22.0,41,28,308,2,1,0,1,3,0,0,0,0,0,0,0,0
Anquan Boldin,Baltimore Ravens,Buffalo Bills@Baltimore Ravens,21.0,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
Dez Bryant,Dallas Cowboys,New York Giants@Dallas Cowboys,21.0,0,0,0,0,0,0,0,0,0,0,4,54,2,0,0,0
Jason Campbell,Las Vegas Raiders,Las Vegas Raiders@Denver Broncos,21.0,20,12,204,2,0,0,1,15,0,0,0,0,0,0,0,0
