Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Andre Johnson,Houston Texans,Baltimore Ravens@Houston Texans,35.0,0,0,0,0,0,0,0,0,0,0,9,140,2,0,0,0
DeSean Jackson,Philadelphia Eagles,Philadelphia Eagles@Dallas Cowboys,31.0,0,0,0,0,0,0,2,6,0,0,4,210,1,0,0,0
Deion Branch,New England Patriots,New England Patriots@Chicago Bears,29.0,0,0,0,0,0,0,0,0,0,0,8,151,1,0,0,0
Pierre Garcon,Indianapolis Colts,Indianapolis Colts@Tennessee Titans,27.0,0,0,0,0,0,0,0,0,0,0,6,93,2,0,0,0
Derrick Mason,Baltimore Ravens,Baltimore Ravens@Houston Texans,25.0,0,0,0,0,0,0,0,0,0,0,6,78,2,0,0,0
Marques Colston,New Orleans Saints,Los Angeles Rams@New Orleans Saints,21.0,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
Malcom Floyd,Los Angeles Chargers,Kansas City Chiefs@Los Angeles Chargers,21.0,0,0,0,0,0,0,0,0,0,0,4,51,2,0,0,0
Santana Moss,Washington Commanders,Tampa Bay Buccaneers@Washington Commanders,21.0,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0
Hines Ward,Pittsburgh Steelers,Cincinnati Bengals@Pittsburgh Steelers,19.0,0,0,0,0,0,0,0,0,0,0,8,115,0,0,0,0
Wes Welker,New England Patriots,New England Patriots@Chicago Bears,19.0,0,0,0,0,0,0,0,0,0,0,8,115,0,0,0,0
Jacoby Jones,Houston Texans,Baltimore Ravens@Houston Texans,18.0,0,0,0,0,0,0,0,0,0,0,5,52,1,1,0,0
Lance Moore,New Orleans Saints,Los Angeles Rams@New Orleans Saints,18.0,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Arrelious Benn,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Washington Commanders,17.0,0,0,0,0,0,0,1,17,0,0,4,122,0,0,0,0
Deon Butler,Seattle Seahawks,Seattle Seahawks@San Francisco 49ers,17.0,0,0,0,0,0,0,1,2,0,0,5,68,1,0,0,0
Ruvell Martin,Seattle Seahawks,Seattle Seahawks@San Francisco 49ers,17.0,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
