Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
David Akers,Philadelphia Eagles,New York Giants@Philadelphia Eagles,13.0,1,1,5,4,0,,,,,,,,,,,
Billy Cundiff,Baltimore Ravens,Baltimore Ravens@Carolina Panthers,13.0,4,4,3,3,0,,,,,,,,,,,
Graham Gano,Washington Commanders,Washington Commanders@Tennessee Titans,13.0,1,1,6,4,0,,,,,,,,,,,
Olindo Mare,Seattle Seahawks,Seattle Seahawks@New Orleans Saints,13.0,1,1,4,4,0,,,,,,,,,,,
Nick Folk,New York Jets,Houston Texans@New York Jets,12.0,3,3,4,3,0,,,,,,,,,,,
Robbie Gould,Chicago Bears,Chicago Bears@Miami Dolphins,12.0,1,1,3,3,1,,,,,,,,,,,
Rob Bironas,Tennessee Titans,Washington Commanders@Tennessee Titans,10.0,1,1,3,3,0,,,,,,,,,,,
Neil Rackers,Houston Texans,Houston Texans@New York Jets,9.0,3,3,2,2,0,,,,,,,,,,,
Phil Dawson,Cleveland Browns,Cleveland Browns@Jacksonville Jaguars,8.0,2,2,4,2,0,,,,,,,,,,,
Josh Brown,Los Angeles Rams,Atlanta Falcons@Los Angeles Rams,7.0,2,2,1,1,1,,,,,,,,,,,
Mason Crosby,Green Bay Packers,Green Bay Packers@Minnesota Vikings,7.0,4,4,1,1,0,,,,,,,,,,,
Jay Feely,Arizona Cardinals,Arizona Cardinals@Kansas City Chiefs,7.0,1,1,2,2,0,,,,,,,,,,,
Shayne Graham,New England Patriots,Indianapolis Colts@New England Patriots,7.0,4,4,1,1,0,,,,,,,,,,,
John Kasay,Carolina Panthers,Baltimore Ravens@Carolina Panthers,7.0,1,1,2,2,0,,,,,,,,,,,
Rian Lindell,Buffalo Bills,Buffalo Bills@Cincinnati Bengals,7.0,7,7,1,0,0,,,,,,,,,,,
Aaron Pettrey,Cincinnati Bengals,Buffalo Bills@Cincinnati Bengals,7.0,4,4,2,1,0,,,,,,,,,,,
Ryan Succop,Kansas City Chiefs,Arizona Cardinals@Kansas City Chiefs,7.0,4,4,1,1,0,,,,,,,,,,,
Josh Scobee,Jacksonville Jaguars,Cleveland Browns@Jacksonville Jaguars,6.0,3,3,1,1,0,,,,,,,,,,,
David Buehler,Dallas Cowboys,Detroit Lions@Dallas Cowboys,5.0,5,5,0,0,0,,,,,,,,,,,
Nate Kaeding,Los Angeles Chargers,Denver Broncos@Los Angeles Chargers,5.0,5,5,1,0,0,,,,,,,,,,,
Dave Rayner,Detroit Lions,Detroit Lions@Dallas Cowboys,5.0,2,2,1,1,0,,,,,,,,,,,
Shaun Suisham,Pittsburgh Steelers,Las Vegas Raiders@Pittsburgh Steelers,5.0,5,5,0,0,0,,,,,,,,,,,
Lawrence Tynes,New York Giants,New York Giants@Philadelphia Eagles,5.0,2,2,1,1,0,,,,,,,,,,,
Garrett Hartley,New Orleans Saints,Seattle Seahawks@New Orleans Saints,4.0,4,4,1,0,0,,,,,,,,,,,
Adam Vinatieri,Indianapolis Colts,Indianapolis Colts@New England Patriots,4.0,4,4,0,0,0,,,,,,,,,,,
Connor Barth,Tampa Bay Buccaneers,Tampa Bay Buccaneers@San Francisco 49ers,3.0,3,3,1,0,0,,,,,,,,,,,
Sebastian Janikowski,Las Vegas Raiders,Las Vegas Raiders@Pittsburgh Steelers,3.0,0,0,1,1,0,,,,,,,,,,,
Ryan Longwell,Minnesota Vikings,Green Bay Packers@Minnesota Vikings,3.0,0,0,1,1,0,,,,,,,,,,,
Matt Prater,Denver Broncos,Denver Broncos@Los Angeles Chargers,2.0,2,2,0,0,0,,,,,,,,,,,
