Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Aaron Rodgers,Green Bay Packers,New York Giants@Green Bay Packers,42.0,37,25,404,4,0,0,2,26,0,0,0,0,0,0,0,0
Josh Freeman,Tampa Bay Buccaneers,Seattle Seahawks@Tampa Bay Buccaneers,41.0,26,21,237,5,0,0,4,23,0,0,0,0,0,0,0,0
Carson Palmer,Cincinnati Bengals,Los Angeles Chargers@Cincinnati Bengals,34.0,21,16,269,4,0,0,2,-1,0,0,0,0,0,0,0,0
Matt Cassel,Kansas City Chiefs,Tennessee Titans@Kansas City Chiefs,32.0,34,24,314,3,0,0,3,20,0,0,0,0,0,0,0,0
Jay Cutler,Chicago Bears,New York Jets@Chicago Bears,30.0,25,13,215,3,1,0,4,3,1,0,0,0,0,0,0,0
Tom Brady,New England Patriots,New England Patriots@Buffalo Bills,24.0,27,15,140,3,0,0,3,13,0,0,0,0,0,0,0,0
Tim Tebow,Denver Broncos,Houston Texans@Denver Broncos,24.0,29,16,308,1,1,0,10,27,1,0,0,0,0,0,0,0
Michael Vick,Philadelphia Eagles,Minnesota Vikings@Philadelphia Eagles,24.0,43,25,263,1,1,0,8,63,1,0,0,0,0,0,2,0
Peyton Manning,Indianapolis Colts,Indianapolis Colts@Las Vegas Raiders,23.0,30,16,179,3,2,0,3,25,0,0,0,0,0,0,0,0
David Garrard,Jacksonville Jaguars,Washington Commanders@Jacksonville Jaguars,22.0,38,22,299,1,2,0,6,39,1,0,0,0,0,0,0,0
Ben Roethlisberger,Pittsburgh Steelers,Carolina Panthers@Pittsburgh Steelers,22.0,32,22,320,1,0,0,7,2,1,0,0,0,0,0,2,0
Shaun Hill,Detroit Lions,Detroit Lions@Miami Dolphins,21.0,26,14,222,2,0,0,1,10,0,0,0,0,0,0,0,0
