Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Oakland RaidersOAK,Las Vegas Raiders,Los Angeles Chargers@Las Vegas Raiders,28.0,3.0,0,1,3,2,2,27,415,91,506,,,,,,
Arizona CardinalsARI,Arizona Cardinals,New Orleans Saints@Arizona Cardinals,25.0,1.0,3,0,1,0,2,20,273,85,358,,,,,,
Atlanta FalconsATL,Atlanta Falcons,Atlanta Falcons@Cleveland Browns,22.0,3.0,2,0,1,0,1,10,221,48,269,,,,,,
Chicago BearsCHI,Chicago Bears,Chicago Bears@Carolina Panthers,21.0,5.0,3,0,0,0,0,6,62,85,147,,,,,,
New York JetsNYJ,New York Jets,Minnesota Vikings@New York Jets,20.0,4.0,1,0,2,0,1,20,240,96,336,,,,,,
Philadelphia EaglesPHI,Philadelphia Eagles,Philadelphia Eagles@San Francisco 49ers,19.0,2.0,2,0,3,0,1,24,290,74,364,,,,,,
Washington RedskinsWAS,Washington Commanders,Green Bay Packers@Washington Commanders,15.0,4.0,1,0,1,0,0,13,270,157,427,,,,,,
Tampa Bay BuccaneersTB,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Cincinnati Bengals,15.0,0.0,3,0,1,0,1,21,209,149,358,,,,,,
New York GiantsNYG,New York Giants,New York Giants@Houston Texans,14.0,3.0,1,0,1,0,0,10,171,24,195,,,,,,
Tennessee TitansTEN,Tennessee Titans,Tennessee Titans@Dallas Cowboys,13.0,6.0,3,0,0,0,0,27,370,141,511,,,,,,
Carolina PanthersCAR,Carolina Panthers,Chicago Bears@Carolina Panthers,12.0,3.0,4,0,0,0,0,23,29,218,247,,,,,,
Green Bay PackersGB,Green Bay Packers,Green Bay Packers@Washington Commanders,11.0,5.0,1,0,0,0,0,16,322,51,373,,,,,,
Indianapolis ColtsIND,Indianapolis Colts,Kansas City Chiefs@Indianapolis Colts,10.0,1.0,0,0,1,0,0,9,148,113,261,,,,,,
Cincinnati BengalsCIN,Cincinnati Bengals,Tampa Bay Buccaneers@Cincinnati Bengals,10.0,3.0,1,0,2,0,0,24,266,125,391,,,,,,
Cleveland BrownsCLE,Cleveland Browns,Atlanta Falcons@Cleveland Browns,10.0,2.0,0,0,1,1,0,20,173,165,338,,,,,,
Buffalo BillsBUF,Buffalo Bills,Jacksonville Jaguars@Buffalo Bills,8.0,2.0,1,0,2,0,0,36,165,216,381,,,,,,
Baltimore RavensBAL,Baltimore Ravens,Denver Broncos@Baltimore Ravens,7.0,1.0,0,0,1,0,0,17,307,39,346,,,,,,
San Francisco 49ersSF,San Francisco 49ers,Philadelphia Eagles@San Francisco 49ers,7.0,4.0,0,0,1,0,0,27,227,125,352,,,,,,
Kansas City ChiefsKC,Kansas City Chiefs,Kansas City Chiefs@Indianapolis Colts,7.0,1.0,1,0,0,0,0,19,244,97,341,,,,,,
New Orleans SaintsNO,New Orleans Saints,New Orleans Saints@Arizona Cardinals,6.0,4.0,1,0,0,0,0,30,153,41,194,,,,,,
Jacksonville JaguarsJAX,Jacksonville Jaguars,Jacksonville Jaguars@Buffalo Bills,4.0,3.0,0,0,0,0,0,26,196,110,306,,,,,,
Houston TexansHOU,Houston Texans,New York Giants@Houston Texans,4.0,0.0,2,0,0,0,0,34,297,117,414,,,,,,
San Diego ChargersSD,Los Angeles Chargers,Los Angeles Chargers@Las Vegas Raiders,3.0,3.0,0,0,0,0,0,35,168,111,279,,,,,,
Dallas CowboysDAL,Dallas Cowboys,Tennessee Titans@Dallas Cowboys,3.0,3.0,0,0,0,0,0,34,163,158,321,,,,,,
Minnesota VikingsMIN,Minnesota Vikings,Minnesota Vikings@New York Jets,2.0,2.0,0,0,0,0,0,29,173,155,328,,,,,,
S,Los Angeles Rams,Los Angeles Rams@Detroit Lions,1.0,1.0,0,0,0,0,0,44,233,89,322,,,,,,
Denver BroncosDEN,Denver Broncos,Denver Broncos@Baltimore Ravens,1.0,1.0,0,0,0,0,0,31,182,233,415,,,,,,
