Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Hakeem Nicks,New York Giants,New York Giants@Houston Texans,37.0,0,0,0,0,0,0,0,0,0,0,12,130,2,0,0,0
Malcom Floyd,Los Angeles Chargers,Los Angeles Chargers@Las Vegas Raiders,35.0,0,0,0,0,0,0,0,0,0,0,8,213,1,0,0,0
Miles Austin,Dallas Cowboys,Tennessee Titans@Dallas Cowboys,31.0,0,0,0,0,0,0,1,4,0,0,9,166,1,0,0,0
Brandon Lloyd,Denver Broncos,Denver Broncos@Baltimore Ravens,30.0,0,0,0,0,0,0,0,0,0,0,5,135,2,0,0,0
Percy Harvin,Minnesota Vikings,Minnesota Vikings@New York Jets,26.0,0,0,0,0,0,0,0,0,0,0,5,97,2,0,0,0
Michael Crabtree,San Francisco 49ers,Philadelphia Eagles@San Francisco 49ers,25.0,0,0,0,0,0,0,0,0,0,0,9,105,1,0,0,0
Terrell Owens,Cincinnati Bengals,Tampa Bay Buccaneers@Cincinnati Bengals,23.0,0,0,0,0,0,0,0,0,0,0,7,102,1,0,0,0
Stevie Johnson,Buffalo Bills,Jacksonville Jaguars@Buffalo Bills,21.0,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
Roddy White,Atlanta Falcons,Atlanta Falcons@Cleveland Browns,21.0,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
Mike Williams,Tampa Bay Buccaneers,Tampa Bay Buccaneers@Cincinnati Bengals,21.0,0,0,0,0,0,0,0,0,0,0,7,99,1,0,1,0
Danny Amendola,Los Angeles Rams,Los Angeles Rams@Detroit Lions,20.0,0,0,0,0,0,0,0,0,0,0,12,95,0,0,1,0
Steve Smith,New York Giants,New York Giants@Houston Texans,20.0,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
Roy Williams,Dallas Cowboys,Tennessee Titans@Dallas Cowboys,20.0,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
Lee Evans,Buffalo Bills,Jacksonville Jaguars@Buffalo Bills,19.0,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
Kenny Britt,Tennessee Titans,Tennessee Titans@Dallas Cowboys,18.0,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
Randy Moss,Minnesota Vikings,Minnesota Vikings@New York Jets,18.0,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,0
Santana Moss,Washington Commanders,Green Bay Packers@Washington Commanders,18.0,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0
Anthony Armstrong,Washington Commanders,Green Bay Packers@Washington Commanders,17.0,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0
Jabar Gaffney,Denver Broncos,Denver Broncos@Baltimore Ravens,17.0,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0
Marques Colston,New Orleans Saints,New Orleans Saints@Arizona Cardinals,16.0,0,0,0,0,0,0,0,0,0,0,7,97,0,0,0,0
Larry Fitzgerald,Arizona Cardinals,New Orleans Saints@Arizona Cardinals,16.0,0,0,0,0,0,0,0,0,0,0,7,93,0,0,0,0
Nate Burleson,Detroit Lions,Los Angeles Rams@Detroit Lions,15.0,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0
Calvin Johnson,Detroit Lions,Los Angeles Rams@Detroit Lions,15.0,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
Jeremy Maclin,Philadelphia Eagles,Philadelphia Eagles@San Francisco 49ers,15.0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0
Robert Meachem,New Orleans Saints,New Orleans Saints@Arizona Cardinals,15.0,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
Andre Johnson,Houston Texans,New York Giants@Houston Texans,14.0,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0
Mike Sims-Walker,Jacksonville Jaguars,Jacksonville Jaguars@Buffalo Bills,14.0,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Mike Thomas,Jacksonville Jaguars,Jacksonville Jaguars@Buffalo Bills,13.0,0,0,0,0,0,0,3,53,0,0,4,51,0,0,1,0
Reggie Wayne,Indianapolis Colts,Kansas City Chiefs@Indianapolis Colts,13.0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
