Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Reggie Wayne,Indianapolis Colts,Dallas Cowboys@Indianapolis Colts,40.0,0,0,0,0,0,0,0,0,0,0,14,200,1,0,0,0
Greg Jennings,Green Bay Packers,San Francisco 49ers@Green Bay Packers,30.0,0,0,0,0,0,0,0,0,0,0,6,122,2,0,0,0
Sidney Rice,Minnesota Vikings,Buffalo Bills@Minnesota Vikings,27.0,0,0,0,0,0,0,0,0,0,0,5,105,2,0,0,0
Anquan Boldin,Baltimore Ravens,Pittsburgh Steelers@Baltimore Ravens,22.0,0,0,0,0,0,0,0,0,0,0,5,118,1,0,0,0
Andre Johnson,Houston Texans,Houston Texans@Philadelphia Eagles,21.0,0,0,0,0,0,0,2,10,0,0,6,149,0,0,0,0
Wes Welker,New England Patriots,New York Jets@New England Patriots,21.0,0,0,0,0,0,0,0,0,0,0,7,80,1,0,0,0
Anthony Armstrong,Washington Commanders,Washington Commanders@New York Giants,20.0,0,0,0,0,0,0,0,0,0,0,6,97,1,0,1,0
Pierre Garcon,Indianapolis Colts,Dallas Cowboys@Indianapolis Colts,20.0,0,0,0,0,0,0,1,11,0,0,8,56,1,0,0,0
Robert Meachem,New Orleans Saints,New Orleans Saints@Cincinnati Bengals,19.0,0,0,0,0,0,0,0,0,0,0,3,106,1,0,0,0
Mike Williams,Tampa Bay Buccaneers,Atlanta Falcons@Tampa Bay Buccaneers,18.0,0,0,0,0,0,0,0,0,0,0,6,68,1,0,0,0
Earl Bennett,Chicago Bears,Chicago Bears@Detroit Lions,17.0,0,0,0,0,0,0,0,0,0,0,7,104,0,0,0,0
Donald Driver,Green Bay Packers,San Francisco 49ers@Green Bay Packers,17.0,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
Terrell Owens,Cincinnati Bengals,New Orleans Saints@Cincinnati Bengals,16.0,0,0,0,0,0,0,0,0,0,0,6,47,1,0,0,0
Deion Branch,New England Patriots,New York Jets@New England Patriots,15.0,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
Marques Colston,New Orleans Saints,New Orleans Saints@Cincinnati Bengals,15.0,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
