Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Reggie WayneR. Wayne,IND,DAL@IND,40.00,0,0,0,0,0,0,0,0,0,0,14,200,1,0,0,0
Greg JenningsG. Jennings,GB,SF@GB,30.00,0,0,0,0,0,0,0,0,0,0,6,122,2,0,0,0
Sidney RiceS. Rice,MIN,BUF@MIN,27.00,0,0,0,0,0,0,0,0,0,0,5,105,2,0,0,0
Anquan BoldinA. Boldin,BAL,PIT@BAL,22.00,0,0,0,0,0,0,0,0,0,0,5,118,1,0,0,0
Andre JohnsonA. Johnson,HOU,HOU@PHI,21.00,0,0,0,0,0,0,2,10,0,0,6,149,0,0,0,0
Wes WelkerW. Welker,NE,NYJ@NE,21.00,0,0,0,0,0,0,0,0,0,0,7,80,1,0,0,0
Anthony ArmstrongA. Armstrong,WAS,WAS@NYG,20.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,1,0
Pierre GarconP. Garcon,IND,DAL@IND,20.00,0,0,0,0,0,0,1,11,0,0,8,56,1,0,0,0
Robert MeachemR. Meachem,NO,NO@CIN,19.00,0,0,0,0,0,0,0,0,0,0,3,106,1,0,0,0
Mike WilliamsM. Williams,TB,ATL@TB,18.00,0,0,0,0,0,0,0,0,0,0,6,68,1,0,0,0
Earl BennettE. Bennett,CHI,CHI@DET,17.00,0,0,0,0,0,0,0,0,0,0,7,104,0,0,0,0
Donald DriverD. Driver,GB,SF@GB,17.00,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
Terrell OwensT. Owens,CIN,NO@CIN,16.00,0,0,0,0,0,0,0,0,0,0,6,47,1,0,0,0
Deion BranchD. Branch,NE,NYJ@NE,15.00,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
Marques ColstonM. Colston,NO,NO@CIN,15.00,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
Calvin JohnsonC. Johnson,DET,CHI@DET,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Santonio HolmesS. Holmes,NYJ,NYJ@NE,14.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0
Chad JohnsonC. Johnson,CIN,NO@CIN,14.00,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0
Roddy WhiteR. White,ATL,ATL@TB,14.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
Derek HaganD. Hagan,NYG,WAS@NYG,13.00,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0
David NelsonD. Nelson,BUF,BUF@MIN,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Davone BessD. Bess,MIA,CLE@MIA,12.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0
Malcom FloydM. Floyd,SD,OAK@SD,12.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0
Michael JenkinsM. Jenkins,ATL,ATL@TB,12.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
Mohamed MassaquoiM. Massaquoi,CLE,CLE@MIA,12.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
Mike WallaceM. Wallace,PIT,PIT@BAL,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0
Brandon GibsonB. Gibson,STL,STL@ARI,11.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
DeSean JacksonD. Jackson,PHI,HOU@PHI,11.00,0,0,0,0,0,0,1,0,0,0,3,84,0,0,0,0
Jeremy MaclinJ. Maclin,PHI,HOU@PHI,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
Lee EvansL. Evans,BUF,BUF@MIN,10.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0
Larry FitzgeraldL. Fitzgerald,ARI,STL@ARI,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
Jacoby JonesJ. Jones,HOU,HOU@PHI,10.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
Steve BreastonS. Breaston,ARI,STL@ARI,9.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
Lance MooreL. Moore,NO,NO@CIN,9.00,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0
Miles AustinM. Austin,DAL,DAL@IND,8.00,0,0,0,0,0,0,1,6,0,0,4,47,0,0,0,0
Deon ButlerD. Butler,SEA,CAR@SEA,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
Steve SmithS. Smith,CAR,CAR@SEA,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
Brandon StokleyB. Stokley,SEA,CAR@SEA,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Sammie StroughterS. Stroughter,TB,ATL@TB,8.00,0,0,0,0,0,0,1,2,0,0,5,39,0,0,0,0
Michael CrabtreeM. Crabtree,SF,SF@GB,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
