Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Aaron RodgersA. Rodgers,GB,NYG@GB,42.00,37,25,404,4,0,0,2,26,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,SEA@TB,41.00,26,21,237,5,0,0,4,23,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,SD@CIN,34.00,21,16,269,4,0,0,2,-1,0,0,0,0,0,0,0,0
Matt CasselM. Cassel,KC,TEN@KC,32.00,34,24,314,3,0,0,3,20,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,NYJ@CHI,30.00,25,13,215,3,1,0,4,3,1,0,0,0,0,0,0,0
Jerome SimpsonJ. Simpson,CIN,SD@CIN,30.00,0,0,0,0,0,0,0,0,0,0,6,124,2,0,0,0
Kellen WinslowK. Winslow,TB,SEA@TB,28.00,0,0,0,0,0,0,0,0,0,0,7,98,2,0,0,0
Dwayne BoweD. Bowe,KC,TEN@KC,27.00,0,0,0,0,0,0,0,0,0,0,6,153,1,0,0,0
Jamaal CharlesJ. Charles,KC,TEN@KC,27.00,0,0,0,0,0,0,13,77,0,0,4,40,2,0,0,0
Matt ForteM. Forte,CHI,NYJ@CHI,26.00,0,0,0,0,0,0,19,113,1,0,4,56,0,0,0,0
Johnny KnoxJ. Knox,CHI,NYJ@CHI,25.00,0,0,0,0,0,0,0,0,0,0,4,92,2,0,0,0
Tom BradyT. Brady,NE,NE@BUF,24.00,27,15,140,3,0,0,3,13,0,0,0,0,0,0,0,0
Correll BuckhalterC. Buckhalter,DEN,HOU@DEN,24.00,0,0,0,0,0,0,11,42,1,0,3,50,1,0,0,0
Michael CrabtreeM. Crabtree,SF,SF@STL,24.00,0,0,0,0,0,0,0,0,0,0,6,122,1,0,0,0
Tim TebowT. Tebow,DEN,HOU@DEN,24.00,29,16,308,1,1,0,10,27,1,0,0,0,0,0,0,0
