Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Jason WittenJ. Witten,DAL,WAS@DAL,30.00,0,0,0,0,0,0,0,0,0,0,10,140,1,0,0,0
Aaron HernandezA. Hernandez,NE,GB@NE,20.00,0,0,0,0,0,0,1,16,0,0,4,31,2,0,0,0
Chris CooleyC. Cooley,WAS,WAS@DAL,19.00,0,0,0,0,0,0,0,0,0,0,5,62,1,1,0,0
Jimmy GrahamJ. Graham,NO,NO@BAL,19.00,0,0,0,0,0,0,0,0,0,0,5,29,2,0,0,0
Benjamin WatsonB. Watson,CLE,CLE@CIN,16.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
Brent CelekB. Celek,PHI,PHI@NYG,15.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
Kevin BossK. Boss,NYG,PHI@NYG,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0
Marcedes LewisM. Lewis,JAX,JAX@IND,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
Ed DicksonE. Dickson,BAL,NO@BAL,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
Matt SpaethM. Spaeth,PIT,NYJ@PIT,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
Randy McMichaelR. McMichael,SD,SF@SD,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
Robert RoyalR. Royal,CLE,CLE@CIN,10.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
Visanthe ShiancoeV. Shiancoe,MIN,CHI@MIN,10.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
Jacob TammeJ. Tamme,IND,JAX@IND,10.00,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0
Owen DanielsO. Daniels,HOU,HOU@TEN,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
Daniel FellsD. Fells,STL,KC@STL,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
Jeff KingJ. King,CAR,ARI@CAR,8.00,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0
