Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Kevin KolbK. Kolb,PHI,ATL@PHI,29.00,29,23,326,3,1,0,2,1,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,NO@TB,26.00,32,21,263,3,1,0,2,2,0,0,0,0,0,0,0,0
Matt CasselM. Cassel,KC,KC@HOU,26.00,29,20,201,3,0,0,1,8,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT,CLE@PIT,26.00,27,16,257,3,1,0,1,5,0,0,0,0,0,0,0,0
Tony RomoT. Romo,DAL,DAL@MIN,26.00,32,24,220,3,2,0,3,31,0,0,0,11,0,0,0,0
Matt SchaubM. Schaub,HOU,KC@HOU,24.00,33,25,305,2,0,0,1,3,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,BAL@NE,23.00,35,27,285,2,0,0,2,5,0,0,0,0,0,0,0,0
Peyton ManningP. Manning,IND,IND@WAS,23.00,38,25,307,2,0,0,1,-1,0,0,0,0,0,0,1,0
Aaron RodgersA. Rodgers,GB,MIA@GB,23.00,33,18,313,1,1,0,4,14,1,0,0,0,0,0,0,0
Chad HenneC. Henne,MIA,MIA@GB,19.00,39,23,231,2,1,0,2,9,0,0,0,0,0,0,0,0
Eli ManningE. Manning,NYG,DET@NYG,19.00,30,20,177,2,0,0,1,-1,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,ATL@PHI,19.00,42,23,250,2,1,0,1,3,0,0,0,0,0,0,1,0
Alex SmithA. Smith,SF,OAK@SF,19.00,33,16,196,2,0,0,4,-2,0,0,0,0,0,0,0,0
Kyle OrtonK. Orton,DEN,NYJ@DEN,16.00,34,14,209,1,0,0,3,22,0,0,0,0,0,0,0,0
Matt HasselbeckM. Hasselbeck,SEA,SEA@CHI,15.00,40,25,242,1,0,0,3,-3,0,0,0,0,0,0,0,0
Colt McCoyC. McCoy,CLE,CLE@PIT,15.00,33,23,281,1,2,0,4,22,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,NO@TB,14.00,43,25,219,1,0,0,3,2,0,0,0,0,0,0,0,0
Drew StantonD. Stanton,DET,DET@NYG,14.00,34,19,222,1,1,0,3,30,0,0,0,0,0,0,1,0
Sam BradfordS. Bradford,STL,SD@STL,13.00,31,18,198,1,0,0,6,8,0,0,0,0,0,0,0,0
Tom BradyT. Brady,NE,BAL@NE,13.00,44,27,292,1,2,0,2,1,0,0,0,0,0,0,0,0
Philip RiversP. Rivers,SD,SD@STL,13.00,37,22,249,1,1,0,0,0,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,SEA@CHI,12.00,39,17,290,0,0,0,2,19,0,0,0,0,0,0,0,0
Donovan McNabbD. McNabb,WAS,IND@WAS,11.00,45,29,246,1,2,0,2,1,0,0,0,0,0,0,0,0
Kerry CollinsK. Collins,TEN,TEN@JAX,10.00,16,11,110,1,0,0,1,-1,0,0,0,0,0,0,0,0
Brett FavreB. Favre,MIN,DAL@MIN,9.00,19,14,118,1,0,0,1,0,0,0,0,0,0,0,1,0
Shaun HillS. Hill,DET,DET@NYG,9.00,15,9,91,1,0,0,0,0,0,0,0,0,0,0,0,0
Mark SanchezM. Sanchez,NYJ,NYJ@DEN,9.00,30,17,198,1,2,0,1,-1,0,0,0,0,0,0,0,0
Tim TebowT. Tebow,DEN,NYJ@DEN,8.00,0,0,0,0,0,0,6,23,1,0,0,0,0,0,0,0
Vince YoungV. Young,TEN,TEN@JAX,8.00,5,3,61,1,0,0,1,0,0,0,0,0,0,0,0,0
Trent EdwardsT. Edwards,JAX,TEN@JAX,2.00,24,14,140,0,2,0,5,16,0,0,0,0,0,0,0,0
Jason CampbellJ. Campbell,OAK,OAK@SF,1.00,21,8,83,0,2,0,7,21,0,0,0,0,0,0,0,0
Josh JohnsonJ. Johnson,TB,NO@TB,1.00,4,2,17,0,0,0,1,11,0,0,0,0,0,0,0,0
David GarrardD. Garrard,JAX,TEN@JAX,-1.00,12,7,49,0,1,0,0,0,0,0,0,0,0,0,0,0
