Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Calvin JohnsonC. Johnson,DET,WAS@DET,37.00,0,0,0,0,0,0,0,0,0,0,9,101,3,0,0,0
Brandon LloydB. Lloyd,DEN,DEN@SF,29.00,0,0,0,0,0,0,0,0,0,0,7,169,1,0,0,0
Mike Sims-WalkerM. Sims-Walker,JAX,JAX@DAL,29.00,0,0,0,0,0,0,0,0,0,0,8,153,1,0,0,0
Larry FitzgeraldL. Fitzgerald,ARI,TB@ARI,25.00,0,0,0,0,0,0,0,0,0,0,6,72,2,0,0,0
Darrius Heyward-BeyD. Heyward-Bey,OAK,SEA@OAK,24.00,0,0,0,0,0,0,1,30,0,0,5,105,1,0,0,0
Steve BreastonS. Breaston,ARI,TB@ARI,23.00,0,0,0,0,0,0,1,14,0,0,8,147,0,0,0,0
Andre JohnsonA. Johnson,HOU,HOU@IND,23.00,0,0,0,0,0,0,0,0,0,0,7,106,1,0,0,0
Terrell OwensT. Owens,CIN,MIA@CIN,23.00,0,0,0,0,0,0,0,0,0,0,5,65,2,0,0,0
Nate WashingtonN. Washington,TEN,TEN@SD,21.00,0,0,0,0,0,0,0,0,0,0,4,117,1,0,0,0
Mike WilliamsM. Williams,TB,TB@ARI,20.00,0,0,0,0,0,0,0,0,0,0,4,105,1,0,0,0
Marques ColstonM. Colston,NO,PIT@NO,19.00,0,0,0,0,0,0,1,1,0,0,6,75,1,0,0,0
Brandon TateB. Tate,NE,MIN@NE,19.00,0,0,0,0,0,0,0,0,0,0,3,101,1,0,0,0
Miles AustinM. Austin,DAL,JAX@DAL,18.00,0,0,0,0,0,0,0,0,0,0,7,117,0,0,0,0
Percy HarvinP. Harvin,MIN,MIN@NE,18.00,0,0,0,0,0,0,0,0,0,0,6,104,0,1,0,0
Lance MooreL. Moore,NO,PIT@NO,18.00,0,0,0,0,0,0,0,0,0,0,7,54,1,0,0,0
Steve SmithS. Smith,CAR,CAR@STL,16.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,1,0
Dez BryantD. Bryant,DAL,JAX@DAL,15.00,0,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0
