Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Ryan FitzpatrickR. Fitzpatrick,BUF,BUF@BAL,37.00,43,29,382,4,2,0,4,20,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,CIN@ATL,34.00,50,36,412,3,0,0,0,0,0,0,0,0,0,0,0,0
Eli ManningE. Manning,NYG,NYG@DAL,30.00,35,25,306,4,3,0,1,-1,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,CIN@ATL,29.00,33,24,299,3,1,1,1,5,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,BUF@BAL,27.00,31,16,250,3,0,0,2,-1,0,0,0,0,0,0,1,0
Kerry CollinsK. Collins,TEN,PHI@TEN,24.00,31,17,276,3,2,0,0,0,0,0,0,0,0,0,1,0
Ben RoethlisbergerB. Roethlisberger,PIT,PIT@MIA,23.00,27,19,302,2,0,0,5,1,0,0,0,0,0,0,1,0
Matt MooreM. Moore,CAR,SF@CAR,22.00,41,28,308,2,1,0,1,3,0,0,0,0,0,0,0,0
Jason CampbellJ. Campbell,OAK,OAK@DEN,21.00,20,12,204,2,0,0,1,15,0,0,0,0,0,0,0,0
Jon KitnaJ. Kitna,DAL,NYG@DAL,20.00,33,16,187,2,0,1,0,0,0,0,0,0,0,0,1,0
Aaron RodgersA. Rodgers,GB,MIN@GB,20.00,34,21,295,2,2,0,3,14,0,0,0,0,0,0,0,0
Matt CasselM. Cassel,KC,JAX@KC,19.00,18,13,193,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,CLE@NO,18.00,56,37,356,2,4,0,0,0,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,STL@TB,18.00,40,23,212,1,0,0,5,40,0,0,0,0,0,0,0,0
Kyle OrtonK. Orton,DEN,OAK@DEN,18.00,29,12,198,2,1,0,2,21,0,0,0,0,0,0,1,0
Todd BoumanT. Bouman,JAX,JAX@KC,16.00,34,18,222,2,2,0,2,8,0,0,0,0,0,0,0,0
Sam BradfordS. Bradford,STL,STL@TB,16.00,26,13,126,2,0,0,2,2,0,0,0,0,0,0,1,0
Philip RiversP. Rivers,SD,NE@SD,16.00,50,34,336,1,1,0,6,9,0,0,0,0,0,0,1,0
Chad HenneC. Henne,MIA,PIT@MIA,14.00,36,23,257,1,1,0,0,0,0,0,0,0,0,0,0,0
Matt HasselbeckM. Hasselbeck,SEA,ARI@SEA,13.00,38,20,192,1,0,0,2,11,0,0,0,0,0,0,1,0
Tom BradyT. Brady,NE,NE@SD,12.00,32,19,159,1,0,0,2,1,0,0,0,0,0,0,0,0
Kevin KolbK. Kolb,PHI,PHI@TEN,11.00,48,26,231,1,2,0,3,18,0,0,0,0,0,0,1,0
Alex SmithA. Smith,SF,SF@CAR,11.00,19,9,129,1,0,0,0,0,0,0,0,0,0,0,0,0
Donovan McNabbD. McNabb,WAS,WAS@CHI,10.00,32,17,200,1,2,0,5,-2,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,WAS@CHI,8.00,40,26,281,1,4,0,1,0,0,0,0,0,0,0,1,0
Brett FavreB. Favre,MIN,MIN@GB,8.00,29,16,212,1,3,0,0,0,0,0,0,0,0,0,0,0
Tony RomoT. Romo,DAL,NYG@DAL,7.00,7,5,39,1,0,0,0,0,0,0,0,0,0,0,0,0
Colt McCoyC. McCoy,CLE,CLE@NO,4.00,16,9,74,0,0,0,5,-5,0,0,1,13,0,0,0,0
Derek AndersonD. Anderson,ARI,ARI@SEA,3.00,17,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle BollerK. Boller,OAK,OAK@DEN,1.00,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0
David CarrD. Carr,SF,SF@CAR,0.00,13,5,67,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt FlynnM. Flynn,GB,MIN@GB,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max HallM. Hall,ARI,ARI@SEA,-2.00,16,4,36,0,1,0,0,0,0,0,0,0,0,0,1,0
