Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Austin CollieA. Collie,IND,IND@DEN,41.00,0,0,0,0,0,0,0,0,0,0,12,171,2,0,0,0
Anquan BoldinA. Boldin,BAL,CLE@BAL,40.00,1,1,-6,0,0,0,0,0,0,0,8,142,3,0,0,0
Michael VickM. Vick,PHI,PHI@JAX,38.00,31,17,291,3,0,0,4,30,1,0,0,0,0,0,0,0
Adrian PetersonA. Peterson,MIN,DET@MIN,36.00,0,0,0,0,0,0,23,160,2,0,5,30,0,0,0,0
Brandon MarshallB. Marshall,MIA,NYJ@MIA,32.00,0,0,0,0,0,0,2,3,0,0,10,166,1,0,0,0
Lance MooreL. Moore,NO,ATL@NO,32.00,0,0,0,0,0,0,0,0,0,0,6,149,2,0,0,0
Peyton ManningP. Manning,IND,IND@DEN,31.00,43,27,325,3,0,0,2,-1,0,0,0,0,0,0,0,0
Peyton HillisP. Hillis,CLE,CLE@BAL,30.00,0,0,0,0,0,0,22,144,1,0,7,36,0,0,0,0
Tom BradyT. Brady,NE,BUF@NE,28.00,27,21,252,3,0,0,4,6,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,ATL@NO,28.00,38,30,365,3,2,0,0,0,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,CLE@BAL,28.00,31,22,262,3,0,0,4,-4,0,0,0,0,0,0,0,0
Brandon LloydB. Lloyd,DEN,IND@DEN,28.00,0,0,0,0,0,0,0,0,0,0,6,169,1,0,0,0
Philip RiversP. Rivers,SD,SD@SEA,28.00,53,29,455,2,2,1,1,2,0,0,0,0,0,0,0,0
Mark SanchezM. Sanchez,NYJ,NYJ@MIA,28.00,28,15,256,3,0,0,1,-1,0,0,0,0,0,0,0,0
Roy WilliamsR. Williams,DAL,DAL@HOU,28.00,0,0,0,0,0,0,0,0,0,0,5,117,2,0,0,0
Dustin KellerD. Keller,NYJ,NYJ@MIA,27.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
Matt CasselM. Cassel,KC,SF@KC,26.00,27,16,250,3,1,0,2,7,0,0,0,0,0,0,0,0
Jabar GaffneyJ. Gaffney,DEN,IND@DEN,26.00,0,0,0,0,0,0,0,0,0,0,12,140,0,0,0,0
DeSean JacksonD. Jackson,PHI,PHI@JAX,26.00,0,0,0,0,0,0,1,8,0,0,5,153,1,0,0,0
Tony GonzalezT. Gonzalez,ATL,ATL@NO,25.00,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0
Mike WallaceM. Wallace,PIT,PIT@TB,25.00,0,0,0,0,0,0,1,-1,0,0,3,100,2,0,0,0
Chad HenneC. Henne,MIA,NYJ@MIA,24.00,44,26,363,2,1,0,1,1,0,0,0,0,0,0,0,0
Chris JohnsonC. Johnson,TEN,TEN@NYG,24.00,0,0,0,0,0,0,32,125,2,0,0,0,0,0,0,0
Jeremy MaclinJ. Maclin,PHI,PHI@JAX,24.00,0,0,0,0,0,0,0,0,0,0,4,83,2,0,0,0
Kyle OrtonK. Orton,DEN,IND@DEN,24.00,57,37,476,1,1,0,2,11,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB,GB@CHI,24.00,45,34,316,1,1,0,2,20,1,0,0,0,0,0,0,0
Charlie BatchC. Batch,PIT,PIT@TB,23.00,17,12,186,3,2,0,5,26,0,0,0,0,0,0,0,0
Antonio GatesA. Gates,SD,SD@SEA,23.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
Frank GoreF. Gore,SF,SF@KC,23.00,0,0,0,0,0,0,15,43,0,0,9,102,0,0,0,0
Santana MossS. Moss,WAS,WAS@STL,23.00,0,0,0,0,0,0,0,0,0,0,6,124,1,0,1,0
Tony RomoT. Romo,DAL,DAL@HOU,23.00,30,23,284,2,0,0,1,-1,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,ATL@NO,23.00,30,19,228,2,0,0,6,26,0,0,0,0,0,0,0,0
Cedric BensonC. Benson,CIN,CIN@CAR,22.00,0,0,0,0,0,0,27,81,1,0,2,9,1,0,0,0
Ahmad BradshawA. Bradshaw,NYG,TEN@NYG,21.00,0,0,0,0,0,0,15,88,1,0,5,30,0,0,1,0
Malcom FloydM. Floyd,SD,SD@SEA,21.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
Jeremy ShockeyJ. Shockey,NO,ATL@NO,21.00,0,0,0,0,0,0,0,0,0,0,8,78,1,0,0,0
Jermichael FinleyJ. Finley,GB,GB@CHI,20.00,0,0,0,0,0,0,0,0,0,0,9,115,0,0,0,0
Rashard MendenhallR. Mendenhall,PIT,PIT@TB,20.00,0,0,0,0,0,0,19,143,1,0,0,0,0,0,0,0
Michael TurnerM. Turner,ATL,ATL@NO,20.00,0,0,0,0,0,0,30,114,1,0,2,11,0,0,0,0
Percy HarvinP. Harvin,MIN,DET@MIN,19.00,0,0,0,0,0,0,2,13,0,0,6,62,1,0,0,0
Darren McFaddenD. McFadden,OAK,OAK@ARI,19.00,0,0,0,0,0,0,25,105,1,0,2,17,0,0,0,0
Tony SchefflerT. Scheffler,DET,DET@MIN,19.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
Steve SmithS. Smith,NYG,TEN@NYG,19.00,0,0,0,0,0,0,0,0,0,0,9,103,0,0,0,0
Ryan FitzpatrickR. Fitzpatrick,BUF,BUF@NE,18.00,28,20,247,2,2,0,3,18,0,0,0,0,0,0,0,0
Randy MossR. Moss,BUF,BUF@NE,18.00,0,0,0,0,0,0,0,0,0,0,2,42,2,0,0,0
John CarlsonJ. Carlson,SEA,SD@SEA,17.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Jamaal CharlesJ. Charles,KC,SF@KC,17.00,0,0,0,0,0,0,12,97,0,0,3,57,0,0,0,0
Greg OlsenG. Olsen,CHI,GB@CHI,17.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
LaDainian TomlinsonL. Tomlinson,NYJ,NYJ@MIA,17.00,0,0,0,0,0,0,15,70,1,0,3,18,0,0,0,0
Roddy WhiteR. White,ATL,ATL@NO,17.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0
Braylon EdwardsB. Edwards,NYJ,NYJ@MIA,16.00,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0
BenJarvus Green-EllisB. Green-Ellis,NE,BUF@NE,16.00,0,0,0,0,0,0,16,98,1,0,1,6,0,0,0,0
Thomas JonesT. Jones,KC,SF@KC,16.00,0,0,0,0,0,0,19,95,1,0,1,1,0,0,0,0
Zach MillerZ. Miller,OAK,OAK@ARI,16.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
Louis MurphyL. Murphy,OAK,OAK@ARI,16.00,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0
Jay CutlerJ. Cutler,CHI,GB@CHI,15.00,27,16,221,1,1,0,3,37,0,0,0,0,0,0,0,0
Donald DriverD. Driver,GB,GB@CHI,15.00,0,0,0,0,0,0,0,0,0,0,9,61,0,0,0,0
Arian FosterA. Foster,HOU,DAL@HOU,15.00,0,0,0,0,0,0,17,106,0,0,4,20,0,0,1,0
Bruce GradkowskiB. Gradkowski,OAK,OAK@ARI,15.00,34,17,255,1,1,0,4,13,0,0,0,0,0,0,0,0
Stevie JohnsonS. Johnson,BUF,BUF@NE,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Dexter McClusterD. McCluster,KC,SF@KC,15.00,0,0,0,0,0,0,2,-1,0,0,3,69,1,0,0,0
