Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Philip RiversP. Rivers,SD,SD@HOU,33.00,23,17,295,4,1,0,4,-7,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB,DAL@GB,33.00,34,27,289,3,0,0,5,41,0,0,0,0,0,0,0,0
Eli ManningE. Manning,NYG,NYG@SEA,29.00,32,21,290,3,0,0,1,-1,0,0,0,0,0,0,0,0
Matthew StaffordM. Stafford,DET,NYJ@DET,28.00,36,20,240,2,0,0,4,11,1,0,0,0,0,0,0,0
Michael VickM. Vick,PHI,IND@PHI,27.00,29,17,218,1,0,0,10,74,1,0,0,0,0,0,0,0
Brett FavreB. Favre,MIN,ARI@MIN,25.00,47,36,446,2,2,0,2,1,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,CHI@BUF,23.00,30,17,188,2,0,1,5,39,0,0,0,0,0,0,1,0
Mark SanchezM. Sanchez,NYJ,NYJ@DET,23.00,39,22,336,1,1,0,3,1,1,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,MIA@BAL,22.00,27,20,266,2,0,0,4,7,0,0,0,0,0,0,0,0
Tom BradyT. Brady,NE,NE@CLE,20.00,36,19,224,2,0,0,1,1,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,NO@CAR,20.00,43,27,253,2,1,0,0,0,0,0,0,0,0,0,0,0
Matt CasselM. Cassel,KC,KC@OAK,19.00,35,20,216,2,1,0,3,14,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,PIT@CIN,19.00,36,22,248,2,1,0,0,0,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,TB@ATL,17.00,22,11,189,2,2,0,4,26,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,TB@ATL,15.00,36,24,235,1,0,0,3,5,0,0,0,0,0,0,0,0
Derek AndersonD. Anderson,ARI,ARI@MIN,14.00,26,15,179,1,0,0,3,16,0,0,0,0,0,0,0,0
Colt McCoyC. McCoy,CLE,NE@CLE,14.00,19,14,174,0,0,0,3,20,1,0,0,0,0,0,0,0
Jason CampbellJ. Campbell,OAK,KC@OAK,13.00,33,19,229,1,1,0,2,0,0,0,0,0,0,0,0,0
Ryan FitzpatrickR. Fitzpatrick,BUF,CHI@BUF,13.00,51,31,299,1,2,0,2,9,0,0,0,0,0,0,0,0
Peyton ManningP. Manning,IND,IND@PHI,13.00,51,31,294,1,2,0,0,0,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT,PIT@CIN,11.00,27,17,163,1,1,0,5,13,0,0,0,0,0,0,0,0
Jon KitnaJ. Kitna,DAL,DAL@GB,9.00,30,19,183,1,2,0,0,0,0,0,0,0,0,0,0,0
Matt SchaubM. Schaub,HOU,SD@HOU,8.00,32,21,267,0,1,0,2,1,0,0,0,0,0,0,0,0
Charlie WhitehurstC. Whitehurst,SEA,NYG@SEA,6.00,23,12,113,1,2,0,2,2,0,0,0,0,0,0,0,0
Chad HenneC. Henne,MIA,MIA@BAL,4.00,34,22,231,0,3,0,6,13,0,0,0,0,0,0,0,0
Chase DanielC. Daniel,NO,NO@CAR,1.00,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
Tony PikeT. Pike,CAR,NO@CAR,1.00,12,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy ClausenJ. Clausen,CAR,NO@CAR,0.00,18,8,47,0,1,0,1,11,0,0,0,0,0,0,0,0
Matt FlynnM. Flynn,GB,DAL@GB,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt MooreM. Moore,CAR,NO@CAR,0.00,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Sage RosenfelsS. Rosenfels,NYG,NYG@SEA,0.00,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0
Drew StantonD. Stanton,DET,NYJ@DET,0.00,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Brian HoyerB. Hoyer,NE,NE@CLE,-2.00,2,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,0
