Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Andre JohnsonA. Johnson,HOU,BAL@HOU,35.00,0,0,0,0,0,0,0,0,0,0,9,140,2,0,0,0
DeSean JacksonD. Jackson,PHI,PHI@DAL,31.00,0,0,0,0,0,0,2,6,0,0,4,210,1,0,0,0
Deion BranchD. Branch,NE,NE@CHI,29.00,0,0,0,0,0,0,0,0,0,0,8,151,1,0,0,0
Pierre GarconP. Garcon,IND,IND@TEN,27.00,0,0,0,0,0,0,0,0,0,0,6,93,2,0,0,0
Derrick MasonD. Mason,BAL,BAL@HOU,25.00,0,0,0,0,0,0,0,0,0,0,6,78,2,0,0,0
Marques ColstonM. Colston,NO,STL@NO,21.00,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
Malcom FloydM. Floyd,SD,KC@SD,21.00,0,0,0,0,0,0,0,0,0,0,4,51,2,0,0,0
Santana MossS. Moss,WAS,TB@WAS,21.00,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0
Hines WardH. Ward,PIT,CIN@PIT,19.00,0,0,0,0,0,0,0,0,0,0,8,115,0,0,0,0
Wes WelkerW. Welker,NE,NE@CHI,19.00,0,0,0,0,0,0,0,0,0,0,8,115,0,0,0,0
Jacoby JonesJ. Jones,HOU,BAL@HOU,18.00,0,0,0,0,0,0,0,0,0,0,5,52,1,1,0,0
Lance MooreL. Moore,NO,STL@NO,18.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
Arrelious BennA. Benn,TB,TB@WAS,17.00,0,0,0,0,0,0,1,17,0,0,4,122,0,0,0,0
Deon ButlerD. Butler,SEA,SEA@SF,17.00,0,0,0,0,0,0,1,2,0,0,5,68,1,0,0,0
Ruvell MartinR. Martin,SEA,SEA@SF,17.00,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
Josh MorganJ. Morgan,SF,SEA@SF,17.00,0,0,0,0,0,0,0,0,0,0,3,82,1,0,0,0
Louis MurphyL. Murphy,OAK,OAK@JAX,17.00,0,0,0,0,0,0,0,0,0,0,6,59,1,0,0,0
Hakeem NicksH. Nicks,NYG,NYG@MIN,16.00,0,0,0,0,0,0,0,0,0,0,7,96,0,0,0,0
Roddy WhiteR. White,ATL,ATL@CAR,15.00,0,0,0,0,0,0,0,0,0,0,8,79,0,0,0,0
Reggie WayneR. Wayne,IND,IND@TEN,14.00,0,0,0,0,0,0,0,0,0,0,4,106,0,0,0,0
Larry FitzgeraldL. Fitzgerald,ARI,DEN@ARI,13.00,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
Chad JohnsonC. Johnson,CIN,CIN@PIT,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
Mike WallaceM. Wallace,PIT,CIN@PIT,13.00,0,0,0,0,0,0,1,12,0,0,5,78,0,0,0,0
Blair WhiteB. White,IND,IND@TEN,12.00,0,0,0,0,0,0,0,0,0,0,7,52,0,0,0,0
Jerricho CotcheryJ. Cotchery,NYJ,MIA@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
Brandon GibsonB. Gibson,STL,STL@NO,11.00,0,0,0,0,0,0,1,13,0,0,4,67,0,0,0,0
Jason HillJ. Hill,JAX,OAK@JAX,11.00,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0
Sidney RiceS. Rice,MIN,NYG@MIN,11.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Mike Sims-WalkerM. Sims-Walker,JAX,OAK@JAX,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
Kevin WalterK. Walter,HOU,BAL@HOU,10.00,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
Greg JenningsG. Jennings,GB,GB@DET,9.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
Stevie JohnsonS. Johnson,BUF,CLE@BUF,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
Brandon LaFellB. LaFell,CAR,ATL@CAR,9.00,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0
Brandon MarshallB. Marshall,MIA,MIA@NYJ,9.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
Earl BennettE. Bennett,CHI,NE@CHI,8.00,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
Bernard BerrianB. Berrian,MIN,NYG@MIN,8.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0
David NelsonD. Nelson,BUF,CLE@BUF,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
Laurent RobinsonL. Robinson,STL,STL@NO,8.00,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
Kelley WashingtonK. Washington,SD,KC@SD,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
Anthony ArmstrongA. Armstrong,WAS,TB@WAS,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
Anquan BoldinA. Boldin,BAL,BAL@HOU,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
Jabar GaffneyJ. Gaffney,DEN,DEN@ARI,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
Santonio HolmesS. Holmes,NYJ,MIA@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0
