Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Terrell OwensT. Owens,CIN,CIN@CLE,38.00,0,0,0,0,0,0,0,0,0,0,10,222,1,0,0,0
Arian FosterA. Foster,HOU,HOU@OAK,33.00,0,0,0,0,0,0,17,133,1,0,3,56,1,0,0,0
Antonio GatesA. Gates,SD,ARI@SD,33.00,0,0,0,0,0,0,0,0,0,0,7,144,2,0,0,0
Reggie WayneR. Wayne,IND,IND@JAX,33.00,0,0,0,0,0,0,0,0,0,0,15,196,0,0,1,0
LaDainian TomlinsonL. Tomlinson,NYJ,NYJ@BUF,30.00,0,0,0,0,0,0,19,133,2,0,3,22,0,0,0,0
Zach MillerZ. Miller,OAK,HOU@OAK,29.00,0,0,0,0,0,0,0,0,0,0,11,122,1,0,0,0
David GarrardD. Garrard,JAX,IND@JAX,28.00,22,17,163,2,0,0,5,44,1,0,0,0,0,0,0,0
LeSean McCoyL. McCoy,PHI,WAS@PHI,28.00,0,0,0,0,0,0,16,64,0,0,12,110,0,0,1,0
Shaun HillS. Hill,DET,DET@GB,26.00,54,34,331,2,2,0,4,53,0,0,0,0,0,0,0,0
Calvin JohnsonC. Johnson,DET,DET@GB,26.00,0,0,0,0,0,0,1,2,0,0,6,86,2,0,0,0
Maurice Jones-DrewM. Jones-Drew,JAX,IND@JAX,25.00,0,0,0,0,0,0,26,105,1,0,2,16,1,0,0,0
Eddie RoyalE. Royal,DEN,DEN@TEN,25.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
Ryan FitzpatrickR. Fitzpatrick,BUF,NYJ@BUF,24.00,27,12,128,2,0,0,7,74,0,0,0,0,0,0,0,0
Peyton ManningP. Manning,IND,IND@JAX,24.00,46,33,352,2,1,0,1,-1,0,0,0,0,0,0,0,0
Kyle OrtonK. Orton,DEN,DEN@TEN,24.00,50,35,341,2,1,0,3,11,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,CIN@CLE,24.00,36,25,371,2,0,0,1,0,0,0,0,0,0,0,2,0
Davone BessD. Bess,MIA,NE@MIA,23.00,0,0,0,0,0,0,1,-3,0,0,8,96,1,0,0,0
Aaron RodgersA. Rodgers,GB,DET@GB,23.00,17,12,181,3,2,0,3,20,0,0,0,0,0,0,0,0
Joseph AddaiJ. Addai,IND,IND@JAX,22.00,0,0,0,0,0,0,16,63,2,0,3,19,0,0,0,0
Brandon LloydB. Lloyd,DEN,DEN@TEN,22.00,0,0,0,0,0,0,0,0,0,0,11,115,0,0,0,0
Sam BradfordS. Bradford,STL,SEA@STL,21.00,41,23,289,2,1,0,2,8,0,0,0,0,0,0,0,0
Rashard MendenhallR. Mendenhall,PIT,BAL@PIT,21.00,0,0,0,0,0,0,25,79,2,0,2,9,0,0,0,0
Philip RiversP. Rivers,SD,ARI@SD,21.00,20,15,241,2,0,0,0,0,0,0,0,0,0,0,0,0
Ahmad BradshawA. Bradshaw,NYG,CHI@NYG,20.00,0,0,0,0,0,0,23,129,1,0,2,14,0,0,1,0
Frank GoreF. Gore,SF,SF@ATL,20.00,0,0,0,0,0,0,21,77,0,0,7,60,0,0,0,0
Dallas ClarkD. Clark,IND,IND@JAX,19.00,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0
