Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Tom BradyT. Brady,NE,NYJ@NE,37.00,29,21,326,4,0,0,1,3,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB,SF@GB,32.00,30,21,298,3,0,0,4,39,0,0,0,0,0,0,0,0
Michael VickM. Vick,PHI,HOU@PHI,32.00,33,22,302,2,1,0,10,48,1,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,NO@CIN,22.00,29,24,313,2,1,0,0,0,0,0,0,0,0,0,0,0
Matt SchaubM. Schaub,HOU,HOU@PHI,22.00,36,22,337,2,1,0,0,0,0,0,0,0,0,0,1,0
Drew StantonD. Stanton,DET,CHI@DET,20.00,24,16,178,1,0,0,5,12,1,0,0,0,0,0,0,0
Jason CampbellJ. Campbell,OAK,OAK@SD,19.00,16,10,117,1,0,0,7,37,1,0,0,0,0,0,0,0
Peyton ManningP. Manning,IND,DAL@IND,18.00,48,36,365,2,4,0,1,-1,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,NO@CIN,17.00,33,23,249,1,0,1,0,0,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,PIT@BAL,16.00,33,17,266,1,0,0,3,15,0,0,0,0,0,0,1,0
Jon KitnaJ. Kitna,DAL,DAL@IND,16.00,26,18,167,1,0,1,4,28,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,ATL@TB,16.00,36,18,205,2,2,0,3,-3,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,CHI@DET,15.00,26,21,234,1,0,0,5,12,0,0,0,0,0,0,1,0
Tarvaris JacksonT. Jackson,MIN,BUF@MIN,15.00,22,15,187,2,3,0,2,22,0,0,0,0,0,0,0,0
Philip RiversP. Rivers,SD,OAK@SD,15.00,39,23,280,1,1,0,1,5,0,0,0,0,0,0,0,0
Jake DelhommeJ. Delhomme,CLE,CLE@MIA,14.00,34,24,217,1,0,0,4,-5,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT,PIT@BAL,14.00,38,22,253,1,1,0,1,-1,0,0,0,0,0,0,0,0
Matt CasselM. Cassel,KC,DEN@KC,13.00,31,17,196,1,0,0,2,5,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,ATL@TB,13.00,38,19,181,1,1,0,4,28,0,0,0,0,0,0,0,0
Troy SmithT. Smith,SF,SF@GB,13.00,25,10,194,1,1,0,3,28,0,0,0,0,0,0,0,0
David GarrardD. Garrard,JAX,JAX@TEN,12.00,19,14,126,0,0,0,10,19,1,0,0,0,0,0,0,0
Donovan McNabbD. McNabb,WAS,WAS@NYG,12.00,44,26,296,1,2,0,2,5,0,0,0,0,0,0,1,0
Ryan FitzpatrickR. Fitzpatrick,BUF,BUF@MIN,8.00,25,15,158,1,1,0,4,5,0,0,0,0,0,0,2,0
Chad HenneC. Henne,MIA,CLE@MIA,7.00,32,16,174,1,3,0,5,17,0,0,0,0,0,0,0,0
Sam BradfordS. Bradford,STL,STL@ARI,5.00,29,18,187,0,1,0,3,7,0,0,0,0,0,0,0,0
Matt HasselbeckM. Hasselbeck,SEA,CAR@SEA,5.00,30,17,229,0,2,0,1,-1,0,0,0,0,0,0,0,0
Jimmy ClausenJ. Clausen,CAR,CAR@SEA,4.00,34,18,169,0,1,0,1,0,0,0,0,0,0,0,0,0
Eli ManningE. Manning,NYG,WAS@NYG,4.00,25,15,161,0,1,0,1,-1,0,0,0,0,0,0,0,0
Kyle OrtonK. Orton,DEN,DEN@KC,3.00,28,9,117,0,0,0,0,0,0,0,0,0,0,0,1,0
Kerry CollinsK. Collins,TEN,JAX@TEN,2.00,32,14,169,0,2,0,1,4,0,0,0,0,0,0,0,0
Mark SanchezM. Sanchez,NYJ,NYJ@NE,2.00,33,17,164,0,3,0,4,20,0,0,0,0,0,0,0,0
Derek AndersonD. Anderson,ARI,STL@ARI,1.00,20,7,93,0,1,0,0,0,0,0,0,0,0,0,0,0
John SkeltonJ. Skelton,ARI,STL@ARI,1.00,6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt FlynnM. Flynn,GB,SF@GB,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Brett FavreB. Favre,MIN,BUF@MIN,-2.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Max HallM. Hall,ARI,STL@ARI,-2.00,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0
