Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Terrell OwensT. Owens,CIN,PIT@CIN,36.00,0,0,0,0,0,0,0,0,0,0,10,141,2,0,0,0
Seyi AjirotutuS. Ajirotutu,SD,SD@HOU,27.00,0,0,0,0,0,0,0,0,0,0,4,111,2,0,0,0
James JonesJ. Jones,GB,DAL@GB,26.00,0,0,0,0,0,0,0,0,0,0,8,123,1,0,0,0
DeSean JacksonD. Jackson,PHI,IND@PHI,25.00,0,0,0,0,0,0,3,20,0,0,7,109,1,0,0,0
Stevie JohnsonS. Johnson,BUF,CHI@BUF,25.00,0,0,0,0,0,0,0,0,0,0,11,145,0,0,0,0
Nate BurlesonN. Burleson,DET,NYJ@DET,24.00,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
Hakeem NicksH. Nicks,NYG,NYG@SEA,24.00,0,0,0,0,0,0,0,0,0,0,6,128,1,0,0,0
Dez BryantD. Bryant,DAL,DAL@GB,22.00,0,0,0,0,0,0,0,0,0,0,9,86,1,0,1,0
Mike WallaceM. Wallace,PIT,PIT@CIN,22.00,0,0,0,0,0,0,0,0,0,0,5,110,1,0,0,0
Greg JenningsG. Jennings,GB,DAL@GB,21.00,0,0,0,0,0,0,0,0,0,0,7,80,1,0,0,0
Jacoby FordJ. Ford,OAK,KC@OAK,20.00,0,0,0,0,0,0,0,0,0,0,6,148,0,0,0,0
Percy HarvinP. Harvin,MIN,ARI@MIN,20.00,0,0,0,0,0,0,0,0,0,0,9,126,0,0,1,0
Roscoe ParrishR. Parrish,BUF,CHI@BUF,19.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
Reggie WayneR. Wayne,IND,IND@PHI,19.00,0,0,0,0,0,0,0,0,0,0,11,83,0,0,0,0
Mike WilliamsM. Williams,TB,TB@ATL,18.00,0,0,0,0,0,0,0,0,0,0,4,89,1,0,0,0
Bernard BerrianB. Berrian,MIN,ARI@MIN,17.00,0,0,0,0,0,0,1,-8,0,0,9,89,0,0,0,0
Dwayne BoweD. Bowe,KC,KC@OAK,17.00,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
Larry FitzgeraldL. Fitzgerald,ARI,ARI@MIN,17.00,0,0,0,0,0,0,0,0,0,0,7,107,0,0,0,0
Santonio HolmesS. Holmes,NYJ,NYJ@DET,16.00,0,0,0,0,0,0,0,0,0,0,5,114,0,0,0,0
Earl BennettE. Bennett,CHI,CHI@BUF,15.00,0,0,0,0,0,0,1,5,0,0,4,52,1,0,0,0
Braylon EdwardsB. Edwards,NYJ,NYJ@DET,15.00,0,0,0,0,0,0,0,0,0,0,3,78,1,0,1,0
Marques ColstonM. Colston,NO,NO@CAR,14.00,0,0,0,0,0,0,0,0,0,0,8,65,0,0,0,0
Derrick MasonD. Mason,BAL,MIA@BAL,14.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0
Steve SmithS. Smith,NYG,NYG@SEA,14.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
Lance MooreL. Moore,NO,NO@CAR,13.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
Brian HartlineB. Hartline,MIA,MIA@BAL,12.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0
Davone BessD. Bess,MIA,MIA@BAL,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Greg CamarilloG. Camarillo,MIN,ARI@MIN,10.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
Patrick CraytonP. Crayton,SD,SD@HOU,10.00,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0
Ben ObomanuB. Obomanu,SEA,NYG@SEA,10.00,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0
